Protein hits,--------------------------------------------------------,,,,,,,
,,,,,,,,
prot_hit_num,prot_acc,prot_desc,prot_score,prot_mass,prot_matches,prot_matches_sig,prot_sequences,prot_sequences_sig
39,MSH2_HUMAN,DNA mismatch repair protein Msh2 OS=Homo sapiens GN=MSH2 PE=1 SV=1,386,105418,18,17,14,13
,,,,,,,,
40,KIF5C_HUMAN,Kinesin heavy chain isoform 5C OS=Homo sapiens GN=KIF5C PE=1 SV=1,376,109997,13,13,9,9
,,,,,,,,
,,,,,,,,
,,,,,,,,
42,TERA_HUMAN,Transitional endoplasmic reticulum ATPase OS=Homo sapiens GN=VCP PE=1 SV=4,372,89950,16,16,14,14
,,,,,,,,
43,RBM10_HUMAN,RNA-binding protein 10 OS=Homo sapiens GN=RBM10 PE=1 SV=3,372,103811,24,24,16,16
,,,,,,,,
44,DDB1_HUMAN,DNA damage-binding protein 1 OS=Homo sapiens GN=DDB1 PE=1 SV=1,372,128142,18,18,17,17
,,,,,,,,
45,PSMD1_HUMAN,26S proteasome non-ATPase regulatory subunit 1 OS=Homo sapiens GN=PSMD1 PE=1 SV=2,370,106795,19,18,12,12
,,,,,,,,
46,KIF5A_HUMAN,Kinesin heavy chain isoform 5A OS=Homo sapiens GN=KIF5A PE=1 SV=2,350,118161,13,13,9,9
,,,,,,,,
47,HS90A_HUMAN,Heat shock protein HSP 90-alpha OS=Homo sapiens GN=HSP90AA1 PE=1 SV=5,343,85006,14,13,9,8
,,,,,,,,
48,MCM4_HUMAN,DNA replication licensing factor MCM4 OS=Homo sapiens GN=MCM4 PE=1 SV=5,339,97068,17,16,12,12
,,,,,,,,
49,LONM_HUMAN,"Lon protease homolog, mitochondrial OS=Homo sapiens GN=LONP1 PE=1 SV=2",334,106936,14,13,12,11
,,,,,,,,
50,MYH9_HUMAN,Myosin-9 OS=Homo sapiens GN=MYH9 PE=1 SV=4,326,227646,15,15,12,12
,,,,,,,,
51,DHX9_HUMAN,ATP-dependent RNA helicase A OS=Homo sapiens GN=DHX9 PE=1 SV=4,322,142181,21,21,18,18
,,,,,,,,
52,4F2_HUMAN,4F2 cell-surface antigen heavy chain OS=Homo sapiens GN=SLC3A2 PE=1 SV=3,310,68180,11,11,9,9
,,,,,,,,
53,K0090_HUMAN,Uncharacterized protein KIAA0090 OS=Homo sapiens GN=KIAA0090 PE=1 SV=1,307,112145,10,10,8,8
,,,,,,,,
54,SND1_HUMAN,Staphylococcal nuclease domain-containing protein 1 OS=Homo sapiens GN=SND1 PE=1 SV=1,302,102618,14,14,10,10
,,,,,,,,
55,CLH1_HUMAN,Clathrin heavy chain 1 OS=Homo sapiens GN=CLTC PE=1 SV=5,298,193260,11,11,10,10
,,,,,,,,
56,EIF3A_HUMAN,Eukaryotic translation initiation factor 3 subunit A OS=Homo sapiens GN=EIF3A PE=1 SV=1,295,166867,22,21,21,20
,,,,,,,,
57,AT2A2_HUMAN,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 OS=Homo sapiens GN=ATP2A2 PE=1 SV=1,289,116336,12,12,9,9
,,,,,,,,
58,SYLC_HUMAN,"Leucyl-tRNA synthetase, cytoplasmic OS=Homo sapiens GN=LARS PE=1 SV=2",283,135577,16,15,12,12
,,,,,,,,
59,BRE1A_HUMAN,E3 ubiquitin-protein ligase BRE1A OS=Homo sapiens GN=RNF20 PE=1 SV=2,279,114220,11,10,9,8
,,,,,,,,
60,GTF2I_HUMAN,General transcription factor II-I OS=Homo sapiens GN=GTF2I PE=1 SV=2,279,112859,18,17,13,13
,,,,,,,,
61,UBA1_HUMAN,Ubiquitin-like modifier-activating enzyme 1 OS=Homo sapiens GN=UBA1 PE=1 SV=3,278,118858,9,9,7,7
,,,,,,,,
62,SF3B1_HUMAN,Splicing factor 3B subunit 1 OS=Homo sapiens GN=SF3B1 PE=1 SV=3,276,146479,12,12,12,12
,,,,,,,,
63,CYFP1_HUMAN,Cytoplasmic FMR1-interacting protein 1 OS=Homo sapiens GN=CYFIP1 PE=1 SV=1,275,146742,10,10,9,9
,,,,,,,,
64,PUR2_HUMAN,Trifunctional purine biosynthetic protein adenosine-3 OS=Homo sapiens GN=GART PE=1 SV=1,271,108953,18,18,16,16
,,,,,,,,
65,NNTM_HUMAN,"NAD(P) transhydrogenase, mitochondrial OS=Homo sapiens GN=NNT PE=1 SV=3",271,114564,13,13,8,8
,,,,,,,,
66,MYH10_HUMAN,Myosin-10 OS=Homo sapiens GN=MYH10 PE=1 SV=3,270,229827,11,11,11,11
,,,,,,,,
67,XPO1_HUMAN,Exportin-1 OS=Homo sapiens GN=XPO1 PE=1 SV=1,269,124447,13,12,10,9
,,,,,,,,
68,IPO7_HUMAN,Importin-7 OS=Homo sapiens GN=IPO7 PE=1 SV=1,264,120751,10,10,9,9
,,,,,,,,
,,,,,,,,
,,,,,,,,
70,CTNA1_HUMAN,Catenin alpha-1 OS=Homo sapiens GN=CTNNA1 PE=1 SV=1,259,100693,10,10,10,10
,,,,,,,,
71,LRRF1_HUMAN,Leucine-rich repeat flightless-interacting protein 1 OS=Homo sapiens GN=LRRFIP1 PE=1 SV=2,256,89826,5,5,4,4
,,,,,,,,
72,IF4G1_HUMAN,Eukaryotic translation initiation factor 4 gamma 1 OS=Homo sapiens GN=EIF4G1 PE=1 SV=3,255,176168,13,12,11,10
,,,,,,,,
73,SPTB2_HUMAN,"Spectrin beta chain, brain 1 OS=Homo sapiens GN=SPTBN1 PE=1 SV=2",244,275237,12,12,12,12
,,,,,,,,
74,RABE1_HUMAN,Rab GTPase-binding effector protein 1 OS=Homo sapiens GN=RABEP1 PE=1 SV=2,241,99629,8,8,7,7
,,,,,,,,
75,NUMA1_HUMAN,Nuclear mitotic apparatus protein 1 OS=Homo sapiens GN=NUMA1 PE=1 SV=2,236,239199,11,8,10,8
,,,,,,,,
76,AMOT_HUMAN,Angiomotin OS=Homo sapiens GN=AMOT PE=1 SV=1,234,118469,9,9,9,9
,,,,,,,,
77,SYEP_HUMAN,Bifunctional aminoacyl-tRNA synthetase OS=Homo sapiens GN=EPRS PE=1 SV=5,230,172080,11,10,10,9
,,,,,,,,
78,HXK2_HUMAN,Hexokinase-2 OS=Homo sapiens GN=HK2 PE=1 SV=2,228,103739,9,9,9,9
,,,,,,,,
79,NFM_HUMAN,Neurofilament medium polypeptide OS=Homo sapiens GN=NEFM PE=1 SV=3,228,102468,10,8,6,6
,,,,,,,,
80,TAF4_HUMAN,Transcription initiation factor TFIID subunit 4 OS=Homo sapiens GN=TAF4 PE=1 SV=2,227,110332,4,4,4,4
,,,,,,,,
,,,,,,,,
,,,,,,,,
82,NASP_HUMAN,Nuclear autoantigenic sperm protein OS=Homo sapiens GN=NASP PE=1 SV=2,225,85471,11,10,10,10
,,,,,,,,
83,UBP7_HUMAN,Ubiquitin carboxyl-terminal hydrolase 7 OS=Homo sapiens GN=USP7 PE=1 SV=2,223,129304,13,13,10,10
,,,,,,,,
84,RB3GP_HUMAN,Rab3 GTPase-activating protein catalytic subunit OS=Homo sapiens GN=RAB3GAP1 PE=1 SV=3,213,111594,12,12,9,9
,,,,,,,,
85,RBP2_HUMAN,E3 SUMO-protein ligase RanBP2 OS=Homo sapiens GN=RANBP2 PE=1 SV=2,211,362365,9,8,8,7
,,,,,,,,
86,BRE1B_HUMAN,E3 ubiquitin-protein ligase BRE1B OS=Homo sapiens GN=RNF40 PE=1 SV=3,204,114350,15,15,13,13
,,,,,,,,
,,,,,,,,
,,,,,,,,
88,POP1_HUMAN,Ribonucleases P/MRP protein subunit POP1 OS=Homo sapiens GN=POP1 PE=1 SV=2,202,116346,7,7,6,6
,,,,,,,,
89,SYAC_HUMAN,"Alanyl-tRNA synthetase, cytoplasmic OS=Homo sapiens GN=AARS PE=1 SV=2",199,107484,9,9,9,9
,,,,,,,,
90,SP16H_HUMAN,FACT complex subunit SPT16 OS=Homo sapiens GN=SUPT16H PE=1 SV=1,196,120409,7,7,6,6
,,,,,,,,
91,MATR3_HUMAN,Matrin-3 OS=Homo sapiens GN=MATR3 PE=1 SV=2,194,95078,15,14,11,10
,,,,,,,,
92,COPA_HUMAN,Coatomer subunit alpha OS=Homo sapiens GN=COPA PE=1 SV=2,192,139797,10,10,8,8
,,,,,,,,
93,NUCL_HUMAN,Nucleolin OS=Homo sapiens GN=NCL PE=1 SV=3,191,76625,11,11,10,10
,,,,,,,,
94,COPB2_HUMAN,Coatomer subunit beta~ OS=Homo sapiens GN=COPB2 PE=1 SV=2,189,103278,9,9,8,8
,,,,,,,,
95,RAD21_HUMAN,Double-strand-break repair protein rad21 homolog OS=Homo sapiens GN=RAD21 PE=1 SV=2,186,71930,10,9,9,8
,,,,,,,,
96,AKAP1_HUMAN,"A kinase anchor protein 1, mitochondrial OS=Homo sapiens GN=AKAP1 PE=1 SV=1",185,98250,5,5,5,5
,,,,,,,,
97,SYAM_HUMAN,"Probable alanyl-tRNA synthetase, mitochondrial OS=Homo sapiens GN=AARS2 PE=1 SV=1",178,108299,4,4,3,3
,,,,,,,,
98,FPRP_HUMAN,Prostaglandin F2 receptor negative regulator OS=Homo sapiens GN=PTGFRN PE=1 SV=2,176,99464,6,6,6,6
,,,,,,,,
99,DPOD1_HUMAN,DNA polymerase delta catalytic subunit OS=Homo sapiens GN=POLD1 PE=1 SV=2,175,125035,7,7,7,7
,,,,,,,,
100,SPTA2_HUMAN,"Spectrin alpha chain, brain OS=Homo sapiens GN=SPTAN1 PE=1 SV=3",174,285163,7,7,7,7
,,,,,,,,
101,ESYT1_HUMAN,Extended synaptotagmin-1 OS=Homo sapiens GN=ESYT1 PE=1 SV=1,168,123293,6,6,6,6
,,,,,,,,
102,SYIC_HUMAN,"Isoleucyl-tRNA synthetase, cytoplasmic OS=Homo sapiens GN=IARS PE=1 SV=2",167,145718,10,10,9,9
,,,,,,,,
103,XPO7_HUMAN,Exportin-7 OS=Homo sapiens GN=XPO7 PE=1 SV=3,166,125196,7,7,7,7
,,,,,,,,
104,NU107_HUMAN,Nuclear pore complex protein Nup107 OS=Homo sapiens GN=NUP107 PE=1 SV=1,163,107048,7,7,6,6
,,,,,,,,
105,TCOF_HUMAN,Treacle protein OS=Homo sapiens GN=TCOF1 PE=1 SV=2,162,152241,7,7,7,7
,,,,,,,,
106,HCFC1_HUMAN,Host cell factor 1 OS=Homo sapiens GN=HCFC1 PE=1 SV=2,160,210598,9,8,6,5
,,,,,,,,
107,HORN_HUMAN,Hornerin OS=Homo sapiens GN=HRNR PE=1 SV=2,159,283140,5,5,4,4
,,,,,,,,
,,,,,,,,
,,,,,,,,
109,JAK1_HUMAN,Tyrosine-protein kinase JAK1 OS=Homo sapiens GN=JAK1 PE=1 SV=2,155,135016,3,3,3,3
,,,,,,,,
110,K1967_HUMAN,Protein KIAA1967 OS=Homo sapiens GN=KIAA1967 PE=1 SV=2,154,103465,7,7,7,7
,,,,,,,,
111,MYPT1_HUMAN,Protein phosphatase 1 regulatory subunit 12A OS=Homo sapiens GN=PPP1R12A PE=1 SV=1,154,115610,8,8,7,7
,,,,,,,,
112,TBB5_HUMAN,Tubulin beta chain OS=Homo sapiens GN=TUBB PE=1 SV=2,152,50095,5,5,4,4
,,,,,,,,
113,NOP2_HUMAN,Putative ribosomal RNA methyltransferase NOP2 OS=Homo sapiens GN=NOP2 PE=1 SV=2,152,89589,5,5,4,4
,,,,,,,,
114,WDHD1_HUMAN,WD repeat and HMG-box DNA-binding protein 1 OS=Homo sapiens GN=WDHD1 PE=1 SV=1,150,127371,7,7,6,6
,,,,,,,,
115,FLNB_HUMAN,Filamin-B OS=Homo sapiens GN=FLNB PE=1 SV=1,150,280188,9,9,9,9
,,,,,,,,
116,CTNB1_HUMAN,Catenin beta-1 OS=Homo sapiens GN=CTNNB1 PE=1 SV=1,147,86069,5,5,4,4
,,,,,,,,
117,GRAP1_HUMAN,GRIP1-associated protein 1 OS=Homo sapiens GN=GRIPAP1 PE=1 SV=1,142,96273,6,5,6,5
,,,,,,,,
118,TBCD_HUMAN,Tubulin-specific chaperone D OS=Homo sapiens GN=TBCD PE=1 SV=1,141,134211,7,7,6,6
,,,,,,,,
119,PSA_HUMAN,Puromycin-sensitive aminopeptidase OS=Homo sapiens GN=NPEPPS PE=1 SV=2,140,103895,8,7,8,7
,,,,,,,,
120,CAPR1_HUMAN,Caprin-1 OS=Homo sapiens GN=CAPRIN1 PE=1 SV=2,138,78489,6,6,4,4
,,,,,,,,
121,AP3B1_HUMAN,AP-3 complex subunit beta-1 OS=Homo sapiens GN=AP3B1 PE=1 SV=3,137,121815,6,6,6,6
,,,,,,,,
122,NICA_HUMAN,Nicastrin OS=Homo sapiens GN=NCSTN PE=1 SV=2,137,79103,4,4,3,3
,,,,,,,,
123,IPO8_HUMAN,Importin-8 OS=Homo sapiens GN=IPO8 PE=1 SV=2,136,120945,5,5,5,5
,,,,,,,,
124,XPO5_HUMAN,Exportin-5 OS=Homo sapiens GN=XPO5 PE=1 SV=1,135,138332,7,6,6,6
,,,,,,,,
125,IPO4_HUMAN,Importin-4 OS=Homo sapiens GN=IPO4 PE=1 SV=2,135,120179,7,6,7,6
,,,,,,,,
126,COPB_HUMAN,Coatomer subunit beta OS=Homo sapiens GN=COPB1 PE=1 SV=3,134,108214,8,8,7,7
,,,,,,,,
127,STRN_HUMAN,Striatin OS=Homo sapiens GN=STRN PE=1 SV=4,134,86535,5,4,5,4
,,,,,,,,
128,SYMC_HUMAN,"Methionyl-tRNA synthetase, cytoplasmic OS=Homo sapiens GN=MARS PE=1 SV=2",133,102249,5,5,5,5
,,,,,,,,
129,ANFY1_HUMAN,Ankyrin repeat and FYVE domain-containing protein 1 OS=Homo sapiens GN=ANKFY1 PE=1 SV=2,132,129915,9,7,7,6
,,,,,,,,
130,NU160_HUMAN,Nuclear pore complex protein Nup160 OS=Homo sapiens GN=NUP160 PE=1 SV=3,131,164355,4,4,4,4
,,,,,,,,
131,EXOC4_HUMAN,Exocyst complex component 4 OS=Homo sapiens GN=EXOC4 PE=1 SV=1,131,111170,2,2,1,1
,,,,,,,,
132,CYFP2_HUMAN,Cytoplasmic FMR1-interacting protein 2 OS=Homo sapiens GN=CYFIP2 PE=1 SV=2,130,150298,6,6,5,5
,,,,,,,,
133,ELP1_HUMAN,Elongator complex protein 1 OS=Homo sapiens GN=IKBKAP PE=1 SV=3,128,151813,5,4,4,3
,,,,,,,,
134,TLN1_HUMAN,Talin-1 OS=Homo sapiens GN=TLN1 PE=1 SV=3,126,271766,4,4,4,4
,,,,,,,,
135,UBIQ_HUMAN,Ubiquitin OS=Homo sapiens GN=RPS27A PE=1 SV=1,125,8560,8,8,3,3
,,,,,,,,
136,ITB1_HUMAN,Integrin beta-1 OS=Homo sapiens GN=ITGB1 PE=1 SV=2,125,91664,6,6,6,6
,,,,,,,,
137,SMRC2_HUMAN,SWI/SNF complex subunit SMARCC2 OS=Homo sapiens GN=SMARCC2 PE=1 SV=1,124,133196,6,6,4,4
,,,,,,,,
138,AP2B1_HUMAN,AP-2 complex subunit beta OS=Homo sapiens GN=AP2B1 PE=1 SV=1,122,105398,9,9,9,9
,,,,,,,,
139,HS74L_HUMAN,Heat shock 70 kDa protein 4L OS=Homo sapiens GN=HSPA4L PE=1 SV=2,121,95453,7,6,6,6
,,,,,,,,
140,S23IP_HUMAN,SEC23-interacting protein OS=Homo sapiens GN=SEC23IP PE=1 SV=1,120,111691,6,6,6,6
,,,,,,,,
141,TF3C3_HUMAN,General transcription factor 3C polypeptide 3 OS=Homo sapiens GN=GTF3C3 PE=1 SV=1,119,102006,5,5,5,5
,,,,,,,,
142,CAND1_HUMAN,Cullin-associated NEDD8-dissociated protein 1 OS=Homo sapiens GN=CAND1 PE=1 SV=2,118,137999,8,5,8,5
,,,,,,,,
143,SF3B2_HUMAN,Splicing factor 3B subunit 2 OS=Homo sapiens GN=SF3B2 PE=1 SV=1,117,97710,5,5,5,5
,,,,,,,,
144,SMRC1_HUMAN,SWI/SNF complex subunit SMARCC1 OS=Homo sapiens GN=SMARCC1 PE=1 SV=3,116,123303,6,6,4,4
,,,,,,,,
145,PARP1_HUMAN,Poly [ADP-ribose] polymerase 1 OS=Homo sapiens GN=PARP1 PE=1 SV=4,115,113811,7,7,7,7
,,,,,,,,
146,HYOU1_HUMAN,Hypoxia up-regulated protein 1 OS=Homo sapiens GN=HYOU1 PE=1 SV=1,115,111494,6,5,5,5
,,,,,,,,
147,SYIM_HUMAN,"Isoleucyl-tRNA synthetase, mitochondrial OS=Homo sapiens GN=IARS2 PE=1 SV=2",114,114688,4,4,4,4
,,,,,,,,
148,RB6I2_HUMAN,ELKS/RAB6-interacting/CAST family member 1 OS=Homo sapiens GN=ERC1 PE=1 SV=1,112,128236,4,4,3,3
,,,,,,,,
149,OGFR_HUMAN,Opioid growth factor receptor OS=Homo sapiens GN=OGFR PE=1 SV=3,111,73850,2,2,2,2
,,,,,,,,
150,RBGPR_HUMAN,Rab3 GTPase-activating protein non-catalytic subunit OS=Homo sapiens GN=RAB3GAP2 PE=1 SV=1,111,157482,4,4,4,4
,,,,,,,,
151,TPP2_HUMAN,Tripeptidyl-peptidase 2 OS=Homo sapiens GN=TPP2 PE=1 SV=4,110,139745,6,6,5,5
,,,,,,,,
152,HIP1_HUMAN,Huntingtin-interacting protein 1 OS=Homo sapiens GN=HIP1 PE=1 SV=5,109,117232,4,4,4,4
,,,,,,,,
153,BA2L2_HUMAN,Protein BAT2-like 2 OS=Homo sapiens GN=BAT2L2 PE=1 SV=2,109,317473,5,4,5,4
,,,,,,,,
154,NEK9_HUMAN,Serine/threonine-protein kinase Nek9 OS=Homo sapiens GN=NEK9 PE=1 SV=2,108,108868,5,5,5,5
,,,,,,,,
155,KTN1_HUMAN,Kinectin OS=Homo sapiens GN=KTN1 PE=1 SV=1,108,156464,7,7,5,5
,,,,,,,,
156,COPG_HUMAN,Coatomer subunit gamma OS=Homo sapiens GN=COPG PE=1 SV=1,106,98967,8,6,4,3
,,,,,,,,
157,NU214_HUMAN,Nuclear pore complex protein Nup214 OS=Homo sapiens GN=NUP214 PE=1 SV=2,106,214230,4,4,4,4
,,,,,,,,
158,SC31A_HUMAN,Protein transport protein Sec31A OS=Homo sapiens GN=SEC31A PE=1 SV=3,106,133900,5,5,5,5
,,,,,,,,
159,JIP4_HUMAN,C-Jun-amino-terminal kinase-interacting protein 4 OS=Homo sapiens GN=SPAG9 PE=1 SV=4,106,146913,3,3,3,3
,,,,,,,,
160,TR150_HUMAN,Thyroid hormone receptor-associated protein 3 OS=Homo sapiens GN=THRAP3 PE=1 SV=2,104,108658,3,3,3,3
,,,,,,,,
161,NCKP1_HUMAN,Nck-associated protein 1 OS=Homo sapiens GN=NCKAP1 PE=1 SV=1,103,130018,6,6,5,5
,,,,,,,,
162,TFR1_HUMAN,Transferrin receptor protein 1 OS=Homo sapiens GN=TFRC PE=1 SV=2,102,85274,4,4,3,3
,,,,,,,,
163,NOLC1_HUMAN,Nucleolar and coiled-body phosphoprotein 1 OS=Homo sapiens GN=NOLC1 PE=1 SV=2,102,73560,7,7,5,5
,,,,,,,,
164,MAP4_HUMAN,Microtubule-associated protein 4 OS=Homo sapiens GN=MAP4 PE=1 SV=3,102,121443,6,6,6,6
,,,,,,,,
165,RENT1_HUMAN,Regulator of nonsense transcripts 1 OS=Homo sapiens GN=UPF1 PE=1 SV=2,102,125578,7,7,6,6
,,,,,,,,
166,AP1B1_HUMAN,AP-1 complex subunit beta-1 OS=Homo sapiens GN=AP1B1 PE=1 SV=2,100,105482,9,8,9,8
,,,,,,,,
167,XPO4_HUMAN,Exportin-4 OS=Homo sapiens GN=XPO4 PE=1 SV=2,99,131311,2,2,1,1
,,,,,,,,
168,RPA2_HUMAN,DNA-directed RNA polymerase I subunit RPA2 OS=Homo sapiens GN=POLR1B PE=1 SV=2,99,129799,6,6,5,5
,,,,,,,,
169,VINC_HUMAN,Vinculin OS=Homo sapiens GN=VCL PE=1 SV=4,97,124292,3,3,3,3
,,,,,,,,
170,EMAL4_HUMAN,Echinoderm microtubule-associated protein-like 4 OS=Homo sapiens GN=EML4 PE=1 SV=2,97,109919,7,6,7,6
,,,,,,,,
171,DSG2_HUMAN,Desmoglein-2 OS=Homo sapiens GN=DSG2 PE=1 SV=2,97,123016,4,4,4,4
,,,,,,,,
172,SMC6_HUMAN,Structural maintenance of chromosomes protein 6 OS=Homo sapiens GN=SMC6 PE=1 SV=2,95,127216,3,3,3,3
,,,,,,,,
173,NU205_HUMAN,Nuclear pore complex protein Nup205 OS=Homo sapiens GN=NUP205 PE=1 SV=2,95,230170,2,2,1,1
,,,,,,,,
174,RRBP1_HUMAN,Ribosome-binding protein 1 OS=Homo sapiens GN=RRBP1 PE=1 SV=4,95,152780,3,3,3,3
,,,,,,,,
175,HNRPU_HUMAN,Heterogeneous nuclear ribonucleoprotein U OS=Homo sapiens GN=HNRNPU PE=1 SV=6,94,91269,8,7,8,7
,,,,,,,,
176,IPO11_HUMAN,Importin-11 OS=Homo sapiens GN=IPO11 PE=1 SV=1,94,113489,3,3,3,3
,,,,,,,,
177,PUR4_HUMAN,Phosphoribosylformylglycinamidine synthase OS=Homo sapiens GN=PFAS PE=1 SV=3,93,146286,6,6,6,6
,,,,,,,,
178,RIF1_HUMAN,Telomere-associated protein RIF1 OS=Homo sapiens GN=RIF1 PE=1 SV=2,92,276461,4,4,4,4
,,,,,,,,
179,AP2A2_HUMAN,AP-2 complex subunit alpha-2 OS=Homo sapiens GN=AP2A2 PE=1 SV=2,91,104807,7,6,7,6
,,,,,,,,
180,UBP2L_HUMAN,Ubiquitin-associated protein 2-like OS=Homo sapiens GN=UBAP2L PE=1 SV=2,90,114579,3,3,2,2
,,,,,,,,
181,SMC1A_HUMAN,Structural maintenance of chromosomes protein 1A OS=Homo sapiens GN=SMC1A PE=1 SV=2,90,143771,5,5,5,5
,,,,,,,,
182,WNK1_HUMAN,Serine/threonine-protein kinase WNK1 OS=Homo sapiens GN=WNK1 PE=1 SV=1,90,251457,2,2,2,2
,,,,,,,,
