Protein hits,--------------------------------------------------------,,,,,,,
,,,,,,,,
prot_hit_num,prot_acc,prot_desc,prot_score,prot_mass,prot_matches,prot_matches_sig,prot_sequences,prot_sequences_sig
,,,,,,,,
51,XPO5_HUMAN,Exportin-5 OS=Homo sapiens GN=XPO5 PE=1 SV=1,289,138332,12,11,9,9
,,,,,,,,
52,DPOD1_HUMAN,DNA polymerase delta catalytic subunit OS=Homo sapiens GN=POLD1 PE=1 SV=2,286,125035,19,18,17,16
,,,,,,,,
53,SYLC_HUMAN,"Leucyl-tRNA synthetase, cytoplasmic OS=Homo sapiens GN=LARS PE=1 SV=2",286,135577,13,13,9,9
,,,,,,,,
54,MATR3_HUMAN,Matrin-3 OS=Homo sapiens GN=MATR3 PE=1 SV=2,283,95078,14,14,10,10
,,,,,,,,
55,TSC2_HUMAN,Tuberin OS=Homo sapiens GN=TSC2 PE=1 SV=2,275,202591,17,17,3,3
,,,,,,,,
56,CLH1_HUMAN,Clathrin heavy chain 1 OS=Homo sapiens GN=CLTC PE=1 SV=5,274,193260,13,13,10,10
,,,,,,,,
57,PUR2_HUMAN,Trifunctional purine biosynthetic protein adenosine-3 OS=Homo sapiens GN=GART PE=1 SV=1,271,108953,17,14,14,12
,,,,,,,,
58,TAF4_HUMAN,Transcription initiation factor TFIID subunit 4 OS=Homo sapiens GN=TAF4 PE=1 SV=2,271,110332,8,7,7,6
,,,,,,,,
59,AT2A2_HUMAN,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 OS=Homo sapiens GN=ATP2A2 PE=1 SV=1,266,116336,15,14,11,11
,,,,,,,,
60,UBP7_HUMAN,Ubiquitin carboxyl-terminal hydrolase 7 OS=Homo sapiens GN=USP7 PE=1 SV=2,265,129304,18,16,15,14
,,,,,,,,
61,K1967_HUMAN,Protein KIAA1967 OS=Homo sapiens GN=KIAA1967 PE=1 SV=2,262,103465,14,13,10,9
,,,,,,,,
62,RRP44_HUMAN,Exosome complex exonuclease RRP44 OS=Homo sapiens GN=DIS3 PE=1 SV=2,262,110017,16,16,13,13
,,,,,,,,
63,SYEP_HUMAN,Bifunctional aminoacyl-tRNA synthetase OS=Homo sapiens GN=EPRS PE=1 SV=5,258,172080,11,11,9,9
,,,,,,,,
64,4F2_HUMAN,4F2 cell-surface antigen heavy chain OS=Homo sapiens GN=SLC3A2 PE=1 SV=3,244,68180,10,10,8,8
,,,,,,,,
65,RBM10_HUMAN,RNA-binding protein 10 OS=Homo sapiens GN=RBM10 PE=1 SV=3,243,103811,14,13,11,10
,,,,,,,,
66,RAD21_HUMAN,Double-strand-break repair protein rad21 homolog OS=Homo sapiens GN=RAD21 PE=1 SV=2,238,71930,11,11,8,8
,,,,,,,,
67,PSMD1_HUMAN,26S proteasome non-ATPase regulatory subunit 1 OS=Homo sapiens GN=PSMD1 PE=1 SV=2,231,106795,12,12,10,10
,,,,,,,,
68,LRRF1_HUMAN,Leucine-rich repeat flightless-interacting protein 1 OS=Homo sapiens GN=LRRFIP1 PE=1 SV=2,226,89826,5,5,4,4
,,,,,,,,
69,NOLC1_HUMAN,Nucleolar and coiled-body phosphoprotein 1 OS=Homo sapiens GN=NOLC1 PE=1 SV=2,224,73560,9,9,7,7
,,,,,,,,
70,VINC_HUMAN,Vinculin OS=Homo sapiens GN=VCL PE=1 SV=4,223,124292,9,9,8,8
,,,,,,,,
71,ESYT1_HUMAN,Extended synaptotagmin-1 OS=Homo sapiens GN=ESYT1 PE=1 SV=1,222,123293,8,8,7,7
,,,,,,,,
72,CYFP2_HUMAN,Cytoplasmic FMR1-interacting protein 2 OS=Homo sapiens GN=CYFIP2 PE=1 SV=2,216,150298,9,9,8,8
,,,,,,,,
73,HS90B_HUMAN,Heat shock protein HSP 90-beta OS=Homo sapiens GN=HSP90AB1 PE=1 SV=4,216,83554,13,12,9,9
,,,,,,,,
74,NNTM_HUMAN,"NAD(P) transhydrogenase, mitochondrial OS=Homo sapiens GN=NNT PE=1 SV=3",215,114564,10,10,7,7
,,,,,,,,
75,TIF1B_HUMAN,Transcription intermediary factor 1-beta OS=Homo sapiens GN=TRIM28 PE=1 SV=5,207,90261,9,9,6,6
,,,,,,,,
76,WDHD1_HUMAN,WD repeat and HMG-box DNA-binding protein 1 OS=Homo sapiens GN=WDHD1 PE=1 SV=1,207,127371,9,9,8,8
,,,,,,,,
77,SP16H_HUMAN,FACT complex subunit SPT16 OS=Homo sapiens GN=SUPT16H PE=1 SV=1,207,120409,8,8,7,7
,,,,,,,,
78,NEK9_HUMAN,Serine/threonine-protein kinase Nek9 OS=Homo sapiens GN=NEK9 PE=1 SV=2,206,108868,10,10,10,10
,,,,,,,,
79,NU155_HUMAN,Nuclear pore complex protein Nup155 OS=Homo sapiens GN=NUP155 PE=1 SV=1,205,156697,7,7,6,6
,,,,,,,,
80,TPR_HUMAN,Nucleoprotein TPR OS=Homo sapiens GN=TPR PE=1 SV=3,204,267530,10,10,9,9
,,,,,,,,
81,HCFC1_HUMAN,Host cell factor 1 OS=Homo sapiens GN=HCFC1 PE=1 SV=2,198,210598,8,8,7,7
,,,,,,,,
82,TERA_HUMAN,Transitional endoplasmic reticulum ATPase OS=Homo sapiens GN=VCP PE=1 SV=4,196,89950,7,7,6,6
,,,,,,,,
83,HIP1_HUMAN,Huntingtin-interacting protein 1 OS=Homo sapiens GN=HIP1 PE=1 SV=5,193,117232,6,6,5,5
,,,,,,,,
84,NUCL_HUMAN,Nucleolin OS=Homo sapiens GN=NCL PE=1 SV=3,191,76625,13,12,11,10
,,,,,,,,
85,K0090_HUMAN,Uncharacterized protein KIAA0090 OS=Homo sapiens GN=KIAA0090 PE=1 SV=1,188,112145,7,7,7,7
,,,,,,,,
86,HS90A_HUMAN,Heat shock protein HSP 90-alpha OS=Homo sapiens GN=HSP90AA1 PE=1 SV=5,185,85006,11,11,9,9
,,,,,,,,
87,AKAP1_HUMAN,"A kinase anchor protein 1, mitochondrial OS=Homo sapiens GN=AKAP1 PE=1 SV=1",184,98250,5,5,5,5
,,,,,,,,
88,SYIC_HUMAN,"Isoleucyl-tRNA synthetase, cytoplasmic OS=Homo sapiens GN=IARS PE=1 SV=2",180,145718,9,9,7,7
,,,,,,,,
89,MCM6_HUMAN,DNA replication licensing factor MCM6 OS=Homo sapiens GN=MCM6 PE=1 SV=1,180,93801,8,8,8,8
,,,,,,,,
90,SND1_HUMAN,Staphylococcal nuclease domain-containing protein 1 OS=Homo sapiens GN=SND1 PE=1 SV=1,177,102618,10,10,8,8
,,,,,,,,
91,PARP1_HUMAN,Poly [ADP-ribose] polymerase 1 OS=Homo sapiens GN=PARP1 PE=1 SV=4,174,113811,9,8,8,7
,,,,,,,,
92,XPO1_HUMAN,Exportin-1 OS=Homo sapiens GN=XPO1 PE=1 SV=1,171,124447,10,9,9,8
,,,,,,,,
93,STAG2_HUMAN,Cohesin subunit SA-2 OS=Homo sapiens GN=STAG2 PE=1 SV=3,171,142433,6,6,6,6
,,,,,,,,
94,IPO9_HUMAN,Importin-9 OS=Homo sapiens GN=IPO9 PE=1 SV=3,170,116858,8,8,6,6
,,,,,,,,
95,SF3B2_HUMAN,Splicing factor 3B subunit 2 OS=Homo sapiens GN=SF3B2 PE=1 SV=1,170,97710,9,9,7,7
,,,,,,,,
96,FPRP_HUMAN,Prostaglandin F2 receptor negative regulator OS=Homo sapiens GN=PTGFRN PE=1 SV=2,168,99464,7,7,7,7
,,,,,,,,
97,EMAL4_HUMAN,Echinoderm microtubule-associated protein-like 4 OS=Homo sapiens GN=EML4 PE=1 SV=2,167,109919,9,9,9,9
,,,,,,,,
98,IF4G1_HUMAN,Eukaryotic translation initiation factor 4 gamma 1 OS=Homo sapiens GN=EIF4G1 PE=1 SV=3,166,176168,9,9,6,6
,,,,,,,,
99,AP3B1_HUMAN,AP-3 complex subunit beta-1 OS=Homo sapiens GN=AP3B1 PE=1 SV=3,165,121815,9,9,7,7
,,,,,,,,
100,RBGPR_HUMAN,Rab3 GTPase-activating protein non-catalytic subunit OS=Homo sapiens GN=RAB3GAP2 PE=1 SV=1,160,157482,7,7,6,6
,,,,,,,,
101,SYAC_HUMAN,"Alanyl-tRNA synthetase, cytoplasmic OS=Homo sapiens GN=AARS PE=1 SV=2",159,107484,7,7,7,7
,,,,,,,,
102,ITB1_HUMAN,Integrin beta-1 OS=Homo sapiens GN=ITGB1 PE=1 SV=2,157,91664,8,7,6,6
,,,,,,,,
103,IPO4_HUMAN,Importin-4 OS=Homo sapiens GN=IPO4 PE=1 SV=2,157,120179,9,8,6,6
,,,,,,,,
104,ZN828_HUMAN,Zinc finger protein 828 OS=Homo sapiens GN=ZNF828 PE=1 SV=2,156,90012,6,6,4,4
,,,,,,,,
105,AMOT_HUMAN,Angiomotin OS=Homo sapiens GN=AMOT PE=1 SV=1,153,118469,5,5,5,5
,,,,,,,,
106,HORN_HUMAN,Hornerin OS=Homo sapiens GN=HRNR PE=1 SV=2,149,283140,3,3,3,3
,,,,,,,,
107,TBCD_HUMAN,Tubulin-specific chaperone D OS=Homo sapiens GN=TBCD PE=1 SV=1,149,134211,7,6,7,6
,,,,,,,,
108,TPP2_HUMAN,Tripeptidyl-peptidase 2 OS=Homo sapiens GN=TPP2 PE=1 SV=4,149,139745,9,9,8,8
,,,,,,,,
109,NU133_HUMAN,Nuclear pore complex protein Nup133 OS=Homo sapiens GN=NUP133 PE=1 SV=2,148,129924,7,7,6,6
,,,,,,,,
110,NU160_HUMAN,Nuclear pore complex protein Nup160 OS=Homo sapiens GN=NUP160 PE=1 SV=3,148,164355,5,5,5,5
,,,,,,,,
111,S23IP_HUMAN,SEC23-interacting protein OS=Homo sapiens GN=SEC23IP PE=1 SV=1,147,111691,9,9,7,7
,,,,,,,,
112,RRBP1_HUMAN,Ribosome-binding protein 1 OS=Homo sapiens GN=RRBP1 PE=1 SV=4,144,152780,5,5,4,4
,,,,,,,,
113,SC31A_HUMAN,Protein transport protein Sec31A OS=Homo sapiens GN=SEC31A PE=1 SV=3,142,133900,8,8,7,7
,,,,,,,,
114,SART3_HUMAN,Squamous cell carcinoma antigen recognized by T-cells 3 OS=Homo sapiens GN=SART3 PE=1 SV=1,140,110721,4,4,4,4
,,,,,,,,
115,IPO11_HUMAN,Importin-11 OS=Homo sapiens GN=IPO11 PE=1 SV=1,139,113489,4,4,3,3
,,,,,,,,
116,EF2_HUMAN,Elongation factor 2 OS=Homo sapiens GN=EEF2 PE=1 SV=4,138,96246,4,4,4,4
,,,,,,,,
117,PUR4_HUMAN,Phosphoribosylformylglycinamidine synthase OS=Homo sapiens GN=PFAS PE=1 SV=3,136,146286,9,8,8,7
,,,,,,,,
118,METH_HUMAN,Methionine synthase OS=Homo sapiens GN=MTR PE=1 SV=2,136,141749,4,4,4,4
,,,,,,,,
119,MYPT1_HUMAN,Protein phosphatase 1 regulatory subunit 12A OS=Homo sapiens GN=PPP1R12A PE=1 SV=1,136,115610,5,5,5,5
,,,,,,,,
120,CD041_HUMAN,UPF0636 protein C4orf41 OS=Homo sapiens GN=C4orf41 PE=1 SV=2,135,130452,5,5,4,4
,,,,,,,,
121,UBE4A_HUMAN,Ubiquitin conjugation factor E4 A OS=Homo sapiens GN=UBE4A PE=1 SV=2,133,123565,5,4,5,4
,,,,,,,,
122,CND3_HUMAN,Condensin complex subunit 3 OS=Homo sapiens GN=NCAPG PE=1 SV=1,131,115345,6,6,5,5
,,,,,,,,
123,NCKP1_HUMAN,Nck-associated protein 1 OS=Homo sapiens GN=NCKAP1 PE=1 SV=1,131,130018,6,6,5,5
,,,,,,,,
124,JIP4_HUMAN,C-Jun-amino-terminal kinase-interacting protein 4 OS=Homo sapiens GN=SPAG9 PE=1 SV=4,130,146913,4,3,4,3
,,,,,,,,
125,NOP2_HUMAN,Putative ribosomal RNA methyltransferase NOP2 OS=Homo sapiens GN=NOP2 PE=1 SV=2,130,89589,4,4,3,3
,,,,,,,,
126,STRUM_HUMAN,WASH complex subunit strumpellin OS=Homo sapiens GN=KIAA0196 PE=1 SV=1,130,135113,4,4,3,3
,,,,,,,,
127,TBB5_HUMAN,Tubulin beta chain OS=Homo sapiens GN=TUBB PE=1 SV=2,127,50095,4,4,3,3
,,,,,,,,
128,SFPQ_HUMAN,"Splicing factor, proline- and glutamine-rich OS=Homo sapiens GN=SFPQ PE=1 SV=2",127,76216,4,4,4,4
,,,,,,,,
129,EPS15_HUMAN,Epidermal growth factor receptor substrate 15 OS=Homo sapiens GN=EPS15 PE=1 SV=2,125,99222,2,2,1,1
,,,,,,,,
130,NCOAT_HUMAN,Bifunctional protein NCOAT OS=Homo sapiens GN=MGEA5 PE=1 SV=2,125,103932,7,7,7,7
,,,,,,,,
131,POP1_HUMAN,Ribonucleases P/MRP protein subunit POP1 OS=Homo sapiens GN=POP1 PE=1 SV=2,123,116346,4,4,4,4
,,,,,,,,
132,XPO4_HUMAN,Exportin-4 OS=Homo sapiens GN=XPO4 PE=1 SV=2,122,131311,5,5,3,3
,,,,,,,,
133,MCM4_HUMAN,DNA replication licensing factor MCM4 OS=Homo sapiens GN=MCM4 PE=1 SV=5,122,97068,3,3,3,3
,,,,,,,,
134,CAPR1_HUMAN,Caprin-1 OS=Homo sapiens GN=CAPRIN1 PE=1 SV=2,122,78489,3,3,3,3
,,,,,,,,
135,DCTN1_HUMAN,Dynactin subunit 1 OS=Homo sapiens GN=DCTN1 PE=1 SV=3,121,142348,4,4,4,4
,,,,,,,,
136,XPO7_HUMAN,Exportin-7 OS=Homo sapiens GN=XPO7 PE=1 SV=3,120,125196,5,5,5,5
,,,,,,,,
137,CAND2_HUMAN,Cullin-associated NEDD8-dissociated protein 2 OS=Homo sapiens GN=CAND2 PE=1 SV=3,119,136653,7,6,6,6
,,,,,,,,
138,UBP15_HUMAN,Ubiquitin carboxyl-terminal hydrolase 15 OS=Homo sapiens GN=USP15 PE=1 SV=3,117,113602,6,6,5,5
,,,,,,,,
139,TCOF_HUMAN,Treacle protein OS=Homo sapiens GN=TCOF1 PE=1 SV=2,117,152241,4,4,3,3
,,,,,,,,
140,BRWD2_HUMAN,Bromodomain and WD repeat-containing protein 2 OS=Homo sapiens GN=BRWD2 PE=1 SV=1,116,138423,6,6,6,6
,,,,,,,,
141,DSG2_HUMAN,Desmoglein-2 OS=Homo sapiens GN=DSG2 PE=1 SV=2,115,123016,3,3,3,3
,,,,,,,,
142,ELP1_HUMAN,Elongator complex protein 1 OS=Homo sapiens GN=IKBKAP PE=1 SV=3,114,151813,4,4,4,4
,,,,,,,,
,,,,,,,,
,,,,,,,,
144,RENT1_HUMAN,Regulator of nonsense transcripts 1 OS=Homo sapiens GN=UPF1 PE=1 SV=2,113,125578,7,7,7,7
,,,,,,,,
145,TACC3_HUMAN,Transforming acidic coiled-coil-containing protein 3 OS=Homo sapiens GN=TACC3 PE=1 SV=1,113,91159,4,4,3,3
,,,,,,,,
146,VIGLN_HUMAN,Vigilin OS=Homo sapiens GN=HDLBP PE=1 SV=2,112,141995,4,4,4,4
,,,,,,,,
147,NICA_HUMAN,Nicastrin OS=Homo sapiens GN=NCSTN PE=1 SV=2,112,79103,4,4,3,3
,,,,,,,,
148,NASP_HUMAN,Nuclear autoantigenic sperm protein OS=Homo sapiens GN=NASP PE=1 SV=2,110,85471,4,4,3,3
,,,,,,,,
149,TRI33_HUMAN,E3 ubiquitin-protein ligase TRIM33 OS=Homo sapiens GN=TRIM33 PE=1 SV=2,107,124610,3,3,3,3
,,,,,,,,
150,BA2L2_HUMAN,Protein BAT2-like 2 OS=Homo sapiens GN=BAT2L2 PE=1 SV=2,107,317473,5,5,5,5
,,,,,,,,
151,SYIM_HUMAN,"Isoleucyl-tRNA synthetase, mitochondrial OS=Homo sapiens GN=IARS2 PE=1 SV=2",106,114688,2,2,1,1
,,,,,,,,
152,NU107_HUMAN,Nuclear pore complex protein Nup107 OS=Homo sapiens GN=NUP107 PE=1 SV=1,104,107048,4,4,4,4
,,,,,,,,
153,INT3_HUMAN,Integrator complex subunit 3 OS=Homo sapiens GN=INTS3 PE=1 SV=1,102,119533,5,5,5,5
,,,,,,,,
154,C1TM_HUMAN,"Monofunctional C1-tetrahydrofolate synthase, mitochondrial OS=Homo sapiens GN=MTHFD1L PE=1 SV=1",101,106636,7,7,7,7
,,,,,,,,
155,KTN1_HUMAN,Kinectin OS=Homo sapiens GN=KTN1 PE=1 SV=1,100,156464,2,2,2,2
,,,,,,,,
156,HXK2_HUMAN,Hexokinase-2 OS=Homo sapiens GN=HK2 PE=1 SV=2,100,103739,3,3,3,3
,,,,,,,,
157,CADH2_HUMAN,Cadherin-2 OS=Homo sapiens GN=CDH2 PE=1 SV=4,100,100203,6,6,3,3
,,,,,,,,
158,HAUS6_HUMAN,HAUS augmin-like complex subunit 6 OS=Homo sapiens GN=HAUS6 PE=1 SV=2,100,109636,3,3,3,3
,,,,,,,,
159,SMRC1_HUMAN,SWI/SNF complex subunit SMARCC1 OS=Homo sapiens GN=SMARCC1 PE=1 SV=3,99,123303,5,5,5,5
,,,,,,,,
160,MAP4_HUMAN,Microtubule-associated protein 4 OS=Homo sapiens GN=MAP4 PE=1 SV=3,99,121443,5,5,4,4
,,,,,,,,
161,YLPM1_HUMAN,YLP motif-containing protein 1 OS=Homo sapiens GN=YLPM1 PE=1 SV=3,99,220077,3,3,2,2
,,,,,,,,
162,TLN1_HUMAN,Talin-1 OS=Homo sapiens GN=TLN1 PE=1 SV=3,98,271766,3,3,3,3
,,,,,,,,
163,MUC18_HUMAN,Cell surface glycoprotein MUC18 OS=Homo sapiens GN=MCAM PE=1 SV=2,98,72532,3,3,3,3
,,,,,,,,
164,NADAP_HUMAN,Kanadaptin OS=Homo sapiens GN=SLC4A1AP PE=1 SV=1,98,89500,4,4,3,3
,,,,,,,,
165,NUP98_HUMAN,Nuclear pore complex protein Nup98-Nup96 OS=Homo sapiens GN=NUP98 PE=1 SV=3,98,188643,5,5,5,5
,,,,,,,,
166,SMRC2_HUMAN,SWI/SNF complex subunit SMARCC2 OS=Homo sapiens GN=SMARCC2 PE=1 SV=1,97,133196,4,4,4,4
,,,,,,,,
167,PRKDC_HUMAN,DNA-dependent protein kinase catalytic subunit OS=Homo sapiens GN=PRKDC PE=1 SV=3,97,473749,4,4,4,4
,,,,,,,,
168,ALBU_HUMAN,Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=2,97,71317,4,4,3,3
,,,,,,,,
169,UBP2L_HUMAN,Ubiquitin-associated protein 2-like OS=Homo sapiens GN=UBAP2L PE=1 SV=2,97,114579,4,4,3,3
,,,,,,,,
170,HNRH1_HUMAN,Heterogeneous nuclear ribonucleoprotein H OS=Homo sapiens GN=HNRNPH1 PE=1 SV=4,97,49484,2,2,2,2
,,,,,,,,
171,DOCK7_HUMAN,Dedicator of cytokinesis protein 7 OS=Homo sapiens GN=DOCK7 PE=1 SV=4,95,244289,2,2,1,1
,,,,,,,,
172,ARHG1_HUMAN,Rho guanine nucleotide exchange factor 1 OS=Homo sapiens GN=ARHGEF1 PE=1 SV=2,93,103056,3,3,1,1
,,,,,,,,
173,JAK1_HUMAN,Tyrosine-protein kinase JAK1 OS=Homo sapiens GN=JAK1 PE=1 SV=2,93,135016,3,3,3,3
,,,,,,,,
174,WDR17_HUMAN,WD repeat-containing protein 17 OS=Homo sapiens GN=WDR17 PE=2 SV=2,93,150117,4,4,3,3
,,,,,,,,
175,MCM3_HUMAN,DNA replication licensing factor MCM3 OS=Homo sapiens GN=MCM3 PE=1 SV=3,92,91551,4,4,4,4
,,,,,,,,
176,EXOC4_HUMAN,Exocyst complex component 4 OS=Homo sapiens GN=EXOC4 PE=1 SV=1,91,111170,2,2,2,2
,,,,,,,,
177,RBM26_HUMAN,RNA-binding protein 26 OS=Homo sapiens GN=RBM26 PE=1 SV=3,90,113927,4,3,4,3
,,,,,,,,
178,C2D1A_HUMAN,Coiled-coil and C2 domain-containing protein 1A OS=Homo sapiens GN=CC2D1A PE=1 SV=1,89,104397,2,2,2,2
,,,,,,,,
179,UBIQ_HUMAN,Ubiquitin OS=Homo sapiens GN=RPS27A PE=1 SV=1,88,8560,6,5,5,4
,,,,,,,,
180,NOMO1_HUMAN,Nodal modulator 1 OS=Homo sapiens GN=NOMO1 PE=1 SV=4,88,135237,5,5,4,4
,,,,,,,,
181,ENPL_HUMAN,Endoplasmin OS=Homo sapiens GN=HSP90B1 PE=1 SV=1,88,92696,5,5,5,5
,,,,,,,,
182,RBP2_HUMAN,E3 SUMO-protein ligase RanBP2 OS=Homo sapiens GN=RANBP2 PE=1 SV=2,87,362365,3,3,3,3
,,,,,,,,
183,HTSF1_HUMAN,HIV Tat-specific factor 1 OS=Homo sapiens GN=HTATSF1 PE=1 SV=1,86,86371,7,7,5,5
,,,,,,,,
