Protein hits,--------------------------------------------------------,,,,,,,
,,,,,,,,
prot_hit_num,prot_acc,prot_desc,prot_score,prot_mass,prot_matches,prot_matches_sig,prot_sequences,prot_sequences_sig
36,SNX2_HUMAN,Sorting nexin-2 OS=Homo sapiens GN=SNX2 PE=1 SV=2,475,58549,15,15,13,13
,,,,,,,,
37,HS90A_HUMAN,Heat shock protein HSP 90-alpha OS=Homo sapiens GN=HSP90AA1 PE=1 SV=5,462,85006,14,14,10,10
,,,,,,,,
38,KLC2_HUMAN,Kinesin light chain 2 OS=Homo sapiens GN=KLC2 PE=1 SV=1,456,69291,17,16,11,11
,,,,,,,,
39,NSF_HUMAN,Vesicle-fusing ATPase OS=Homo sapiens GN=NSF PE=1 SV=3,437,83055,17,17,14,14
,,,,,,,,
,,,,,,,,
,,,,,,,,
41,ACSL3_HUMAN,Long-chain-fatty-acid--CoA ligase 3 OS=Homo sapiens GN=ACSL3 PE=1 SV=3,428,81338,16,15,10,9
,,,,,,,,
42,SEPT9_HUMAN,Septin-9 OS=Homo sapiens GN=SEPT9 PE=1 SV=2,409,65646,20,20,12,12
,,,,,,,,
43,DDX5_HUMAN,Probable ATP-dependent RNA helicase DDX5 OS=Homo sapiens GN=DDX5 PE=1 SV=1,401,69618,18,18,14,14
,,,,,,,,
44,PYRG1_HUMAN,CTP synthase 1 OS=Homo sapiens GN=CTPS PE=1 SV=2,401,67332,19,18,14,13
,,,,,,,,
45,CKAP4_HUMAN,Cytoskeleton-associated protein 4 OS=Homo sapiens GN=CKAP4 PE=1 SV=2,388,66097,13,12,9,9
,,,,,,,,
46,GLU2B_HUMAN,Glucosidase 2 subunit beta OS=Homo sapiens GN=PRKCSH PE=1 SV=2,381,60357,17,14,10,8
,,,,,,,,
47,DHB4_HUMAN,Peroxisomal multifunctional enzyme type 2 OS=Homo sapiens GN=HSD17B4 PE=1 SV=3,381,80092,11,10,9,8
,,,,,,,,
48,SRP72_HUMAN,Signal recognition particle 72 kDa protein OS=Homo sapiens GN=SRP72 PE=1 SV=3,379,75130,12,12,10,10
,,,,,,,,
49,ANXA6_HUMAN,Annexin A6 OS=Homo sapiens GN=ANXA6 PE=1 SV=3,376,76168,17,16,13,13
,,,,,,,,
50,DHSA_HUMAN,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial OS=Homo sapiens GN=SDHA PE=1 SV=2",376,73672,17,17,12,12
,,,,,,,,
51,PABP4_HUMAN,Polyadenylate-binding protein 4 OS=Homo sapiens GN=PABPC4 PE=1 SV=1,363,71080,14,14,10,10
,,,,,,,,
52,SRP68_HUMAN,Signal recognition particle 68 kDa protein OS=Homo sapiens GN=SRP68 PE=1 SV=2,360,71199,12,12,10,10
,,,,,,,,
53,MARCS_HUMAN,Myristoylated alanine-rich C-kinase substrate OS=Homo sapiens GN=MARCKS PE=1 SV=4,359,31707,12,12,7,7
,,,,,,,,
54,P5CS_HUMAN,Delta-1-pyrroline-5-carboxylate synthetase OS=Homo sapiens GN=ALDH18A1 PE=1 SV=2,344,87989,13,13,8,8
,,,,,,,,
55,CJ119_HUMAN,UPF0557 protein C10orf119 OS=Homo sapiens GN=C10orf119 PE=1 SV=2,344,73789,12,11,9,8
,,,,,,,,
56,FUBP2_HUMAN,Far upstream element-binding protein 2 OS=Homo sapiens GN=KHSRP PE=1 SV=3,337,73443,14,14,11,11
,,,,,,,,
57,LAP2A_HUMAN,"Lamina-associated polypeptide 2, isoform alpha OS=Homo sapiens GN=TMPO PE=1 SV=2",317,76016,13,13,8,8
,,,,,,,,
58,AAAT_HUMAN,Neutral amino acid transporter B(0) OS=Homo sapiens GN=SLC1A5 PE=1 SV=2,314,57018,9,9,7,7
,,,,,,,,
59,SYK_HUMAN,Lysyl-tRNA synthetase OS=Homo sapiens GN=KARS PE=1 SV=3,314,68461,15,14,12,12
,,,,,,,,
60,TOM70_HUMAN,Mitochondrial import receptor subunit TOM70 OS=Homo sapiens GN=TOMM70A PE=1 SV=1,307,68096,13,13,9,9
,,,,,,,,
61,MTA1_HUMAN,Metastasis-associated protein MTA1 OS=Homo sapiens GN=MTA1 PE=1 SV=2,255,81420,13,13,7,7
,,,,,,,,
62,RADI_HUMAN,Radixin OS=Homo sapiens GN=RDX PE=1 SV=1,254,68635,14,14,10,10
,,,,,,,,
63,GCP60_HUMAN,Golgi resident protein GCP60 OS=Homo sapiens GN=ACBD3 PE=1 SV=4,251,60841,7,7,6,6
,,,,,,,,
64,M3K7_HUMAN,Mitogen-activated protein kinase kinase kinase 7 OS=Homo sapiens GN=MAP3K7 PE=1 SV=1,250,67895,9,7,6,5
,,,,,,,,
65,ADAS_HUMAN,"Alkyldihydroxyacetonephosphate synthase, peroxisomal OS=Homo sapiens GN=AGPS PE=1 SV=1",243,73664,11,11,9,9
,,,,,,,,
66,CMC1_HUMAN,Calcium-binding mitochondrial carrier protein Aralar1 OS=Homo sapiens GN=SLC25A12 PE=1 SV=2,239,75114,9,9,6,6
,,,,,,,,
67,FUS_HUMAN,RNA-binding protein FUS OS=Homo sapiens GN=FUS PE=1 SV=1,239,53622,6,6,3,3
,,,,,,,,
68,TERA_HUMAN,Transitional endoplasmic reticulum ATPase OS=Homo sapiens GN=VCP PE=1 SV=4,239,89950,10,10,9,9
,,,,,,,,
69,DC1I2_HUMAN,Cytoplasmic dynein 1 intermediate chain 2 OS=Homo sapiens GN=DYNC1I2 PE=1 SV=3,237,71811,7,6,6,5
,,,,,,,,
70,GUAA_HUMAN,GMP synthase [glutamine-hydrolyzing] OS=Homo sapiens GN=GMPS PE=1 SV=1,229,77408,14,14,10,10
,,,,,,,,
71,GPDM_HUMAN,"Glycerol-3-phosphate dehydrogenase, mitochondrial OS=Homo sapiens GN=GPD2 PE=1 SV=3",229,81315,9,9,6,6
,,,,,,,,
72,EZRI_HUMAN,Ezrin OS=Homo sapiens GN=EZR PE=1 SV=4,228,69484,13,13,10,10
,,,,,,,,
73,IPO5_HUMAN,Importin-5 OS=Homo sapiens GN=IPO5 PE=1 SV=4,225,125032,5,5,2,2
,,,,,,,,
74,HNRPR_HUMAN,Heterogeneous nuclear ribonucleoprotein R OS=Homo sapiens GN=HNRNPR PE=1 SV=1,217,71184,13,13,8,8
,,,,,,,,
75,ACPH_HUMAN,Acylamino-acid-releasing enzyme OS=Homo sapiens GN=APEH PE=1 SV=4,216,82142,9,8,4,4
,,,,,,,,
76,FLNA_HUMAN,Filamin-A OS=Homo sapiens GN=FLNA PE=1 SV=4,215,283301,8,8,5,5
,,,,,,,,
77,HNRPQ_HUMAN,Heterogeneous nuclear ribonucleoprotein Q OS=Homo sapiens GN=SYNCRIP PE=1 SV=2,215,69788,10,10,7,7
,,,,,,,,
78,PAPS1_HUMAN,Bifunctional 3~-phosphoadenosine 5~-phosphosulfate synthase 1 OS=Homo sapiens GN=PAPSS1 PE=1 SV=2,213,71586,8,8,5,5
,,,,,,,,
79,MFAP1_HUMAN,Microfibrillar-associated protein 1 OS=Homo sapiens GN=MFAP1 PE=1 SV=2,203,51927,7,7,6,6
,,,,,,,,
80,GFPT1_HUMAN,Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] 1 OS=Homo sapiens GN=GFPT1 PE=1 SV=3,198,79555,4,4,4,4
,,,,,,,,
81,HEAT3_HUMAN,HEAT repeat-containing protein 3 OS=Homo sapiens GN=HEATR3 PE=1 SV=2,197,75789,4,4,4,4
,,,,,,,,
,,,,,,,,
,,,,,,,,
83,TBC15_HUMAN,TBC1 domain family member 15 OS=Homo sapiens GN=TBC1D15 PE=1 SV=2,195,80352,9,8,7,6
,,,,,,,,
84,SC23A_HUMAN,Protein transport protein Sec23A OS=Homo sapiens GN=SEC23A PE=1 SV=2,194,87018,8,8,7,7
,,,,,,,,
85,NS1BP_HUMAN,Influenza virus NS1A-binding protein OS=Homo sapiens GN=IVNS1ABP PE=1 SV=3,193,72937,10,10,8,8
,,,,,,,,
86,ERG7_HUMAN,Lanosterol synthase OS=Homo sapiens GN=LSS PE=1 SV=1,192,84453,8,8,6,6
,,,,,,,,
87,CPT2_HUMAN,"Carnitine O-palmitoyltransferase 2, mitochondrial OS=Homo sapiens GN=CPT2 PE=1 SV=2",192,74244,10,10,9,9
,,,,,,,,
88,NUCL_HUMAN,Nucleolin OS=Homo sapiens GN=NCL PE=1 SV=3,191,76625,11,11,9,9
,,,,,,,,
89,SYTM_HUMAN,"Threonyl-tRNA synthetase, mitochondrial OS=Homo sapiens GN=TARS2 PE=1 SV=1",186,81841,6,5,5,4
,,,,,,,,
90,TKT_HUMAN,Transketolase OS=Homo sapiens GN=TKT PE=1 SV=3,186,68519,13,12,10,9
,,,,,,,,
91,RANB3_HUMAN,Ran-binding protein 3 OS=Homo sapiens GN=RANBP3 PE=1 SV=1,185,60515,6,6,3,3
,,,,,,,,
92,AMPB_HUMAN,Aminopeptidase B OS=Homo sapiens GN=RNPEP PE=1 SV=2,183,73234,6,6,5,5
,,,,,,,,
93,SF01_HUMAN,Splicing factor 1 OS=Homo sapiens GN=SF1 PE=1 SV=4,178,68514,8,8,5,5
,,,,,,,,
94,P66A_HUMAN,Transcriptional repressor p66-alpha OS=Homo sapiens GN=GATAD2A PE=1 SV=1,177,68363,9,9,9,9
,,,,,,,,
95,PCCA_HUMAN,"Propionyl-CoA carboxylase alpha chain, mitochondrial OS=Homo sapiens GN=PCCA PE=1 SV=3",176,77932,5,5,3,3
,,,,,,,,
96,CAN1_HUMAN,Calpain-1 catalytic subunit OS=Homo sapiens GN=CAPN1 PE=1 SV=1,172,82465,7,7,5,5
,,,,,,,,
97,ASPC1_HUMAN,Tether containing UBX domain for GLUT4 OS=Homo sapiens GN=ASPSCR1 PE=1 SV=1,171,60659,6,6,4,4
,,,,,,,,
98,KLC1_HUMAN,Kinesin light chain 1 OS=Homo sapiens GN=KLC1 PE=1 SV=2,170,65782,9,9,7,7
,,,,,,,,
99,ODP2_HUMAN,"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial OS=Homo sapiens GN=DLAT PE=1 SV=3",169,69466,7,7,6,6
,,,,,,,,
100,P66B_HUMAN,Transcriptional repressor p66-beta OS=Homo sapiens GN=GATAD2B PE=1 SV=1,169,65562,6,6,5,5
,,,,,,,,
101,LRC47_HUMAN,Leucine-rich repeat-containing protein 47 OS=Homo sapiens GN=LRRC47 PE=1 SV=1,168,64004,10,10,8,8
,,,,,,,,
102,PAF1_HUMAN,RNA polymerase II-associated factor 1 homolog OS=Homo sapiens GN=PAF1 PE=1 SV=2,166,60110,9,8,6,6
,,,,,,,,
103,MIRO2_HUMAN,Mitochondrial Rho GTPase 2 OS=Homo sapiens GN=RHOT2 PE=1 SV=2,160,69101,6,6,3,3
,,,,,,,,
104,KHDR1_HUMAN,"KH domain-containing, RNA-binding, signal transduction-associated protein 1 OS=Homo sapiens GN=KHDRBS1 PE=1 SV=1",160,48311,9,9,7,7
,,,,,,,,
105,ACSL4_HUMAN,Long-chain-fatty-acid--CoA ligase 4 OS=Homo sapiens GN=ACSL4 PE=1 SV=2,159,80220,6,6,6,6
,,,,,,,,
106,SCFD1_HUMAN,Sec1 family domain-containing protein 1 OS=Homo sapiens GN=SCFD1 PE=1 SV=4,159,72676,4,4,3,3
,,,,,,,,
107,PTN11_HUMAN,Tyrosine-protein phosphatase non-receptor type 11 OS=Homo sapiens GN=PTPN11 PE=1 SV=2,159,68964,7,7,5,5
,,,,,,,,
108,4F2_HUMAN,4F2 cell-surface antigen heavy chain OS=Homo sapiens GN=SLC3A2 PE=1 SV=3,158,68180,6,6,6,6
,,,,,,,,
109,KLC4_HUMAN,Kinesin light chain 4 OS=Homo sapiens GN=KLC4 PE=1 SV=3,156,69054,8,8,7,7
,,,,,,,,
110,LKHA4_HUMAN,Leukotriene A-4 hydrolase OS=Homo sapiens GN=LTA4H PE=1 SV=2,156,69868,6,5,4,4
,,,,,,,,
111,FAKD5_HUMAN,FAST kinase domain-containing protein 5 OS=Homo sapiens GN=FASTKD5 PE=1 SV=1,155,87488,5,5,4,4
,,,,,,,,
112,FKB10_HUMAN,Peptidyl-prolyl cis-trans isomerase FKBP10 OS=Homo sapiens GN=FKBP10 PE=1 SV=1,152,64717,8,8,5,5
,,,,,,,,
113,GT251_HUMAN,Procollagen galactosyltransferase 1 OS=Homo sapiens GN=GLT25D1 PE=1 SV=1,152,71933,7,7,4,4
,,,,,,,,
114,ACSL1_HUMAN,Long-chain-fatty-acid--CoA ligase 1 OS=Homo sapiens GN=ACSL1 PE=1 SV=1,151,78919,5,5,5,5
,,,,,,,,
115,TFR1_HUMAN,Transferrin receptor protein 1 OS=Homo sapiens GN=TFRC PE=1 SV=2,150,85274,7,7,6,6
,,,,,,,,
116,SAMH1_HUMAN,SAM domain and HD domain-containing protein 1 OS=Homo sapiens GN=SAMHD1 PE=1 SV=2,149,72896,6,6,6,6
,,,,,,,,
117,MCM4_HUMAN,DNA replication licensing factor MCM4 OS=Homo sapiens GN=MCM4 PE=1 SV=5,148,97068,5,5,3,3
,,,,,,,,
118,IF2B1_HUMAN,Insulin-like growth factor 2 mRNA-binding protein 1 OS=Homo sapiens GN=IGF2BP1 PE=1 SV=1,148,63759,6,6,4,4
,,,,,,,,
119,SRPR_HUMAN,Signal recognition particle receptor subunit alpha OS=Homo sapiens GN=SRPR PE=1 SV=2,148,70223,6,6,5,5
,,,,,,,,
120,TRM1_HUMAN,"N(2),N(2)-dimethylguanosine tRNA methyltransferase OS=Homo sapiens GN=TRMT1 PE=1 SV=1",146,73386,5,5,4,4
,,,,,,,,
,,,,,,,,
,,,,,,,,
122,CPSF6_HUMAN,Cleavage and polyadenylation specificity factor subunit 6 OS=Homo sapiens GN=CPSF6 PE=1 SV=2,145,59344,4,4,3,3
,,,,,,,,
123,GALT1_HUMAN,Polypeptide N-acetylgalactosaminyltransferase 1 OS=Homo sapiens GN=GALNT1 PE=1 SV=1,145,65090,5,5,5,5
,,,,,,,,
124,SYTC_HUMAN,"Threonyl-tRNA synthetase, cytoplasmic OS=Homo sapiens GN=TARS PE=1 SV=3",144,84294,8,8,6,6
,,,,,,,,
125,EIF3B_HUMAN,Eukaryotic translation initiation factor 3 subunit B OS=Homo sapiens GN=EIF3B PE=1 SV=3,143,92823,5,5,3,3
,,,,,,,,
126,CALD1_HUMAN,Caldesmon OS=Homo sapiens GN=CALD1 PE=1 SV=2,143,93251,10,8,8,7
,,,,,,,,
127,CALX_HUMAN,Calnexin OS=Homo sapiens GN=CANX PE=1 SV=2,142,67982,7,7,6,6
,,,,,,,,
128,EIF3C_HUMAN,Eukaryotic translation initiation factor 3 subunit C OS=Homo sapiens GN=EIF3C PE=1 SV=1,140,105962,7,7,5,5
,,,,,,,,
129,NCPR_HUMAN,NADPH--cytochrome P450 reductase OS=Homo sapiens GN=POR PE=1 SV=2,139,77097,5,5,5,5
,,,,,,,,
130,ALBU_HUMAN,Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=2,138,71317,3,3,2,2
,,,,,,,,
,,,,,,,,
,,,,,,,,
132,SNW1_HUMAN,SNW domain-containing protein 1 OS=Homo sapiens GN=SNW1 PE=1 SV=1,137,61514,5,5,4,4
,,,,,,,,
133,SYEP_HUMAN,Bifunctional aminoacyl-tRNA synthetase OS=Homo sapiens GN=EPRS PE=1 SV=5,135,172080,5,5,5,5
,,,,,,,,
134,PIGS_HUMAN,GPI transamidase component PIG-S OS=Homo sapiens GN=PIGS PE=1 SV=3,135,61731,2,2,1,1
,,,,,,,,
135,PLAK_HUMAN,Junction plakoglobin OS=Homo sapiens GN=JUP PE=1 SV=3,135,82434,5,5,4,4
,,,,,,,,
136,STT3A_HUMAN,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A OS=Homo sapiens GN=STT3A PE=1 SV=2,135,81104,7,7,6,6
,,,,,,,,
137,IF4B_HUMAN,Eukaryotic translation initiation factor 4B OS=Homo sapiens GN=EIF4B PE=1 SV=2,131,69167,8,8,5,5
,,,,,,,,
138,MAGD2_HUMAN,Melanoma-associated antigen D2 OS=Homo sapiens GN=MAGED2 PE=1 SV=2,131,65085,6,5,6,5
,,,,,,,,
139,ENPL_HUMAN,Endoplasmin OS=Homo sapiens GN=HSP90B1 PE=1 SV=1,127,92696,4,4,4,4
,,,,,,,,
140,FAS_HUMAN,Fatty acid synthase OS=Homo sapiens GN=FASN PE=1 SV=3,127,275877,5,5,4,4
,,,,,,,,
141,ORC3_HUMAN,Origin recognition complex subunit 3 OS=Homo sapiens GN=ORC3L PE=1 SV=1,125,83285,3,3,2,2
,,,,,,,,
142,HAUS5_HUMAN,HAUS augmin-like complex subunit 5 OS=Homo sapiens GN=HAUS5 PE=1 SV=2,124,72265,3,3,3,3
,,,,,,,,
143,CLH1_HUMAN,Clathrin heavy chain 1 OS=Homo sapiens GN=CLTC PE=1 SV=5,123,193260,5,5,4,4
,,,,,,,,
144,THOP1_HUMAN,Thimet oligopeptidase OS=Homo sapiens GN=THOP1 PE=1 SV=2,123,79702,7,7,6,6
,,,,,,,,
145,SPDLY_HUMAN,Protein Spindly OS=Homo sapiens GN=CCDC99 PE=1 SV=1,123,70703,7,4,6,3
,,,,,,,,
146,MCM2_HUMAN,DNA replication licensing factor MCM2 OS=Homo sapiens GN=MCM2 PE=1 SV=4,121,102516,5,5,2,2
,,,,,,,,
147,DDX41_HUMAN,Probable ATP-dependent RNA helicase DDX41 OS=Homo sapiens GN=DDX41 PE=1 SV=2,120,70477,6,6,5,5
,,,,,,,,
148,WDR48_HUMAN,WD repeat-containing protein 48 OS=Homo sapiens GN=WDR48 PE=1 SV=1,120,77018,3,2,3,2
,,,,,,,,
149,ZYX_HUMAN,Zyxin OS=Homo sapiens GN=ZYX PE=1 SV=1,120,62436,7,7,6,6
,,,,,,,,
150,ACLY_HUMAN,ATP-citrate synthase OS=Homo sapiens GN=ACLY PE=1 SV=3,119,121674,6,5,5,4
,,,,,,,,
151,PPM1G_HUMAN,Protein phosphatase 1G OS=Homo sapiens GN=PPM1G PE=1 SV=1,118,59919,5,5,5,5
,,,,,,,,
,,,,,,,,
,,,,,,,,
153,TCPE_HUMAN,T-complex protein 1 subunit epsilon OS=Homo sapiens GN=CCT5 PE=1 SV=1,117,60089,3,3,3,3
,,,,,,,,
154,PTCD3_HUMAN,"Pentatricopeptide repeat-containing protein 3, mitochondrial OS=Homo sapiens GN=PTCD3 PE=1 SV=3",116,79184,3,3,2,2
,,,,,,,,
155,XPO1_HUMAN,Exportin-1 OS=Homo sapiens GN=XPO1 PE=1 SV=1,114,124447,4,4,2,2
,,,,,,,,
156,RPAP2_HUMAN,Putative RNA polymerase II subunit B1 CTD phosphatase RPAP2 OS=Homo sapiens GN=RPAP2 PE=1 SV=1,114,70150,3,3,2,2
,,,,,,,,
157,EHD4_HUMAN,EH domain-containing protein 4 OS=Homo sapiens GN=EHD4 PE=1 SV=1,113,61365,4,4,4,4
,,,,,,,,
158,DCAF8_HUMAN,DDB1- and CUL4-associated factor 8 OS=Homo sapiens GN=DCAF8 PE=1 SV=1,112,67495,3,3,3,3
,,,,,,,,
159,ZN326_HUMAN,Zinc finger protein 326 OS=Homo sapiens GN=ZNF326 PE=1 SV=2,111,65955,3,3,3,3
,,,,,,,,
160,DNM1L_HUMAN,Dynamin-1-like protein OS=Homo sapiens GN=DNM1L PE=1 SV=2,111,82339,2,2,2,2
,,,,,,,,
161,NOP58_HUMAN,Nucleolar protein 58 OS=Homo sapiens GN=NOP58 PE=1 SV=1,111,60054,5,5,4,4
,,,,,,,,
162,CTBL1_HUMAN,Beta-catenin-like protein 1 OS=Homo sapiens GN=CTNNBL1 PE=1 SV=1,110,65588,3,3,3,3
,,,,,,,,
163,MCM6_HUMAN,DNA replication licensing factor MCM6 OS=Homo sapiens GN=MCM6 PE=1 SV=1,108,93801,3,3,3,3
,,,,,,,,
164,UBIQ_HUMAN,Ubiquitin OS=Homo sapiens GN=RPS27A PE=1 SV=1,108,8560,4,4,2,2
,,,,,,,,
165,TXLNA_HUMAN,Alpha-taxilin OS=Homo sapiens GN=TXLNA PE=1 SV=3,105,62195,7,6,4,3
,,,,,,,,
166,RECQ1_HUMAN,ATP-dependent DNA helicase Q1 OS=Homo sapiens GN=RECQL PE=1 SV=3,105,74436,2,2,2,2
,,,,,,,,
167,ABCF2_HUMAN,ATP-binding cassette sub-family F member 2 OS=Homo sapiens GN=ABCF2 PE=1 SV=2,105,71815,9,9,7,7
,,,,,,,,
168,LARP7_HUMAN,La-related protein 7 OS=Homo sapiens GN=LARP7 PE=1 SV=1,103,67143,3,3,3,3
,,,,,,,,
169,I2BP2_HUMAN,Interferon regulatory factor 2-binding protein 2 OS=Homo sapiens GN=IRF2BP2 PE=1 SV=2,103,61728,3,3,3,3
,,,,,,,,
170,RL1D1_HUMAN,Ribosomal L1 domain-containing protein 1 OS=Homo sapiens GN=RSL1D1 PE=1 SV=3,103,55167,3,3,2,2
,,,,,,,,
171,TF65_HUMAN,Transcription factor p65 OS=Homo sapiens GN=RELA PE=1 SV=2,99,60695,4,4,3,3
,,,,,,,,
172,TCPQ_HUMAN,T-complex protein 1 subunit theta OS=Homo sapiens GN=CCT8 PE=1 SV=4,98,60153,2,2,1,1
,,,,,,,,
173,ABCD3_HUMAN,ATP-binding cassette sub-family D member 3 OS=Homo sapiens GN=ABCD3 PE=1 SV=1,97,75941,2,2,2,2
,,,,,,,,
174,PYRG2_HUMAN,CTP synthase 2 OS=Homo sapiens GN=CTPS2 PE=1 SV=1,97,66320,3,3,2,2
,,,,,,,,
175,TNPO1_HUMAN,Transportin-1 OS=Homo sapiens GN=TNPO1 PE=1 SV=2,96,103771,2,2,2,2
,,,,,,,,
176,CSTF2_HUMAN,Cleavage stimulation factor subunit 2 OS=Homo sapiens GN=CSTF2 PE=1 SV=1,96,61035,4,4,3,3
,,,,,,,,
177,PNPT1_HUMAN,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial OS=Homo sapiens GN=PNPT1 PE=1 SV=2",96,86524,3,2,3,2
,,,,,,,,
178,NHLC2_HUMAN,NHL repeat-containing protein 2 OS=Homo sapiens GN=NHLRC2 PE=1 SV=1,96,80249,4,3,3,3
,,,,,,,,
