Protein hits,--------------------------------------------------------,,,,,,,
,,,,,,,,
prot_hit_num,prot_acc,prot_desc,prot_score,prot_mass,prot_matches,prot_matches_sig,prot_sequences,prot_sequences_sig
38,TNPO1_HUMAN,Transportin-1 OS=Homo sapiens GN=TNPO1 PE=1 SV=2,316,103771,13,12,11,11
,,,,,,,,
39,WRIP1_HUMAN,ATPase WRNIP1 OS=Homo sapiens GN=WRNIP1 PE=1 SV=2,308,72829,9,9,7,7
,,,,,,,,
40,LETM1_HUMAN,"LETM1 and EF-hand domain-containing protein 1, mitochondrial OS=Homo sapiens GN=LETM1 PE=1 SV=1",306,83986,15,14,10,9
,,,,,,,,
41,RIOK1_HUMAN,Serine/threonine-protein kinase RIO1 OS=Homo sapiens GN=RIOK1 PE=1 SV=2,296,65884,11,11,7,7
,,,,,,,,
42,DHX15_HUMAN,Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15 OS=Homo sapiens GN=DHX15 PE=1 SV=2,292,91673,10,9,9,9
,,,,,,,,
43,CSTF3_HUMAN,Cleavage stimulation factor subunit 3 OS=Homo sapiens GN=CSTF3 PE=1 SV=1,289,83325,12,12,11,11
,,,,,,,,
44,A16A1_HUMAN,Aldehyde dehydrogenase family 16 member A1 OS=Homo sapiens GN=ALDH16A1 PE=1 SV=2,289,86100,11,11,7,7
,,,,,,,,
45,AL1L2_HUMAN,Probable 10-formyltetrahydrofolate dehydrogenase ALDH1L2 OS=Homo sapiens GN=ALDH1L2 PE=1 SV=2,286,102365,12,12,11,11
,,,,,,,,
46,SYTC_HUMAN,"Threonyl-tRNA synthetase, cytoplasmic OS=Homo sapiens GN=TARS PE=1 SV=3",274,84294,16,15,13,12
,,,,,,,,
47,TPR_HUMAN,Nucleoprotein TPR OS=Homo sapiens GN=TPR PE=1 SV=3,270,267530,13,11,10,9
,,,,,,,,
48,CLH1_HUMAN,Clathrin heavy chain 1 OS=Homo sapiens GN=CLTC PE=1 SV=5,262,193260,14,13,12,12
,,,,,,,,
49,ACAP2_HUMAN,"Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2 OS=Homo sapiens GN=ACAP2 PE=1 SV=3",258,88943,10,10,9,9
,,,,,,,,
50,SYEP_HUMAN,Bifunctional aminoacyl-tRNA synthetase OS=Homo sapiens GN=EPRS PE=1 SV=5,251,172080,9,9,8,8
,,,,,,,,
51,COPB2_HUMAN,Coatomer subunit beta~ OS=Homo sapiens GN=COPB2 PE=1 SV=2,244,103278,11,10,11,10
,,,,,,,,
52,TLE3_HUMAN,Transducin-like enhancer protein 3 OS=Homo sapiens GN=TLE3 PE=1 SV=2,229,84162,7,7,7,7
,,,,,,,,
53,GEPH_HUMAN,Gephyrin OS=Homo sapiens GN=GPHN PE=1 SV=1,229,80382,7,7,7,7
,,,,,,,,
54,AT1A1_HUMAN,Sodium/potassium-transporting ATPase subunit alpha-1 OS=Homo sapiens GN=ATP1A1 PE=1 SV=1,219,114135,8,7,8,7
,,,,,,,,
55,GFPT1_HUMAN,Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] 1 OS=Homo sapiens GN=GFPT1 PE=1 SV=3,219,79555,10,10,8,8
,,,,,,,,
56,MD1L1_HUMAN,Mitotic spindle assembly checkpoint protein MAD1 OS=Homo sapiens GN=MAD1L1 PE=1 SV=2,217,83301,12,12,11,11
,,,,,,,,
57,CUL4B_HUMAN,Cullin-4B OS=Homo sapiens GN=CUL4B PE=1 SV=3,213,102805,9,8,7,6
,,,,,,,,
58,HOOK1_HUMAN,Protein Hook homolog 1 OS=Homo sapiens GN=HOOK1 PE=1 SV=2,210,85222,7,6,7,6
,,,,,,,,
59,AAAT_HUMAN,Neutral amino acid transporter B(0) OS=Homo sapiens GN=SLC1A5 PE=1 SV=2,209,57018,7,7,4,4
,,,,,,,,
60,DDX1_HUMAN,ATP-dependent RNA helicase DDX1 OS=Homo sapiens GN=DDX1 PE=1 SV=2,204,83349,9,8,8,7
,,,,,,,,
61,RADI_HUMAN,Radixin OS=Homo sapiens GN=RDX PE=1 SV=1,198,68635,11,10,9,8
,,,,,,,,
62,SF3A1_HUMAN,Splicing factor 3A subunit 1 OS=Homo sapiens GN=SF3A1 PE=1 SV=1,193,88888,9,9,9,9
,,,,,,,,
63,GELS_HUMAN,Gelsolin OS=Homo sapiens GN=GSN PE=1 SV=1,192,86043,7,7,4,4
,,,,,,,,
64,UN45A_HUMAN,Protein unc-45 homolog A OS=Homo sapiens GN=UNC45A PE=1 SV=1,191,104266,9,9,7,7
,,,,,,,,
65,MTA1_HUMAN,Metastasis-associated protein MTA1 OS=Homo sapiens GN=MTA1 PE=1 SV=2,191,81420,9,9,8,8
,,,,,,,,
66,RIR1_HUMAN,Ribonucleoside-diphosphate reductase large subunit OS=Homo sapiens GN=RRM1 PE=1 SV=1,190,90925,9,9,6,6
,,,,,,,,
67,PLEC1_HUMAN,Plectin-1 OS=Homo sapiens GN=PLEC1 PE=1 SV=3,189,533462,8,8,7,7
,,,,,,,,
68,LAP2A_HUMAN,"Lamina-associated polypeptide 2, isoform alpha OS=Homo sapiens GN=TMPO PE=1 SV=2",189,76016,10,10,8,8
,,,,,,,,
69,NUP88_HUMAN,Nuclear pore complex protein Nup88 OS=Homo sapiens GN=NUP88 PE=1 SV=2,189,84629,7,7,5,5
,,,,,,,,
70,EIF3C_HUMAN,Eukaryotic translation initiation factor 3 subunit C OS=Homo sapiens GN=EIF3C PE=1 SV=1,188,105962,7,7,3,3
,,,,,,,,
71,GANAB_HUMAN,Neutral alpha-glucosidase AB OS=Homo sapiens GN=GANAB PE=1 SV=3,187,107263,13,12,11,11
,,,,,,,,
72,GRP78_HUMAN,78 kDa glucose-regulated protein OS=Homo sapiens GN=HSPA5 PE=1 SV=2,184,72402,7,7,7,7
,,,,,,,,
73,MCM2_HUMAN,DNA replication licensing factor MCM2 OS=Homo sapiens GN=MCM2 PE=1 SV=4,181,102516,8,8,7,7
,,,,,,,,
74,COPG_HUMAN,Coatomer subunit gamma OS=Homo sapiens GN=COPG PE=1 SV=1,180,98967,12,11,8,8
,,,,,,,,
75,TIF1B_HUMAN,Transcription intermediary factor 1-beta OS=Homo sapiens GN=TRIM28 PE=1 SV=5,180,90261,4,4,2,2
,,,,,,,,
76,COPG2_HUMAN,Coatomer subunit gamma-2 OS=Homo sapiens GN=COPG2 PE=1 SV=1,177,98700,7,7,7,7
,,,,,,,,
77,ANM5_HUMAN,Protein arginine N-methyltransferase 5 OS=Homo sapiens GN=PRMT5 PE=1 SV=4,175,73322,9,9,7,7
,,,,,,,,
78,CPT1A_HUMAN,"Carnitine O-palmitoyltransferase 1, liver isoform OS=Homo sapiens GN=CPT1A PE=1 SV=2",173,88995,6,6,5,5
,,,,,,,,
79,ESYT2_HUMAN,Extended synaptotagmin-2 OS=Homo sapiens GN=ESYT2 PE=1 SV=1,170,102807,8,8,6,6
,,,,,,,,
80,PLOD2_HUMAN,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2 OS=Homo sapiens GN=PLOD2 PE=1 SV=2",170,85373,5,5,4,4
,,,,,,,,
81,AMPD2_HUMAN,AMP deaminase 2 OS=Homo sapiens GN=AMPD2 PE=1 SV=2,164,101422,9,9,8,8
,,,,,,,,
82,EZRI_HUMAN,Ezrin OS=Homo sapiens GN=EZR PE=1 SV=4,163,69484,11,10,9,8
,,,,,,,,
83,AFG32_HUMAN,AFG3-like protein 2 OS=Homo sapiens GN=AFG3L2 PE=1 SV=2,162,88984,8,8,7,7
,,,,,,,,
84,MCM4_HUMAN,DNA replication licensing factor MCM4 OS=Homo sapiens GN=MCM4 PE=1 SV=5,161,97068,6,5,5,4
,,,,,,,,
85,ELP2_HUMAN,Elongator complex protein 2 OS=Homo sapiens GN=ELP2 PE=1 SV=2,158,94266,7,7,6,6
,,,,,,,,
86,EIF3A_HUMAN,Eukaryotic translation initiation factor 3 subunit A OS=Homo sapiens GN=EIF3A PE=1 SV=1,154,166867,11,11,11,11
,,,,,,,,
87,SSRP1_HUMAN,FACT complex subunit SSRP1 OS=Homo sapiens GN=SSRP1 PE=1 SV=1,152,81367,7,7,6,6
,,,,,,,,
88,CD2AP_HUMAN,CD2-associated protein OS=Homo sapiens GN=CD2AP PE=1 SV=1,152,71635,9,9,7,7
,,,,,,,,
89,AMOT_HUMAN,Angiomotin OS=Homo sapiens GN=AMOT PE=1 SV=1,148,118469,7,6,6,5
,,,,,,,,
90,ILF3_HUMAN,Interleukin enhancer-binding factor 3 OS=Homo sapiens GN=ILF3 PE=1 SV=3,145,95678,5,5,5,5
,,,,,,,,
91,IRS4_HUMAN,Insulin receptor substrate 4 OS=Homo sapiens GN=IRS4 PE=1 SV=1,144,134711,6,5,6,5
,,,,,,,,
92,DJC10_HUMAN,DnaJ homolog subfamily C member 10 OS=Homo sapiens GN=DNAJC10 PE=1 SV=2,143,92333,7,7,6,6
,,,,,,,,
93,NCBP1_HUMAN,Nuclear cap-binding protein subunit 1 OS=Homo sapiens GN=NCBP1 PE=1 SV=1,143,92864,6,6,5,5
,,,,,,,,
94,SYMC_HUMAN,"Methionyl-tRNA synthetase, cytoplasmic OS=Homo sapiens GN=MARS PE=1 SV=2",141,102249,9,9,7,7
,,,,,,,,
95,SRC8_HUMAN,Src substrate cortactin OS=Homo sapiens GN=CTTN PE=1 SV=2,141,61720,9,8,8,7
,,,,,,,,
96,NSF_HUMAN,Vesicle-fusing ATPase OS=Homo sapiens GN=NSF PE=1 SV=3,140,83055,6,4,6,4
,,,,,,,,
97,GRAP1_HUMAN,GRIP1-associated protein 1 OS=Homo sapiens GN=GRIPAP1 PE=1 SV=1,140,96273,4,4,3,3
,,,,,,,,
98,UFL1_HUMAN,E3 UFM1-protein ligase 1 OS=Homo sapiens GN=KIAA0776 PE=1 SV=2,139,89996,6,5,6,5
,,,,,,,,
99,CND2_HUMAN,Condensin complex subunit 2 OS=Homo sapiens GN=NCAPH PE=1 SV=3,137,83310,5,5,4,4
,,,,,,,,
100,SPG20_HUMAN,Spartin OS=Homo sapiens GN=SPG20 PE=1 SV=1,136,73358,5,5,5,5
,,,,,,,,
101,TNPO2_HUMAN,Transportin-2 OS=Homo sapiens GN=TNPO2 PE=1 SV=3,135,102862,7,7,5,5
,,,,,,,,
102,TLE1_HUMAN,Transducin-like enhancer protein 1 OS=Homo sapiens GN=TLE1 PE=1 SV=2,134,84061,4,4,4,4
,,,,,,,,
103,OSBL9_HUMAN,Oxysterol-binding protein-related protein 9 OS=Homo sapiens GN=OSBPL9 PE=1 SV=2,134,83817,3,3,2,2
,,,,,,,,
104,ALBU_HUMAN,Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=2,132,71317,7,7,4,4
,,,,,,,,
105,STRN4_HUMAN,Striatin-4 OS=Homo sapiens GN=STRN4 PE=1 SV=2,130,81287,6,6,5,5
,,,,,,,,
106,SYCC_HUMAN,"Cysteinyl-tRNA synthetase, cytoplasmic OS=Homo sapiens GN=CARS PE=1 SV=3",129,86103,6,5,5,4
,,,,,,,,
107,STRN3_HUMAN,Striatin-3 OS=Homo sapiens GN=STRN3 PE=1 SV=3,126,87554,5,5,4,4
,,,,,,,,
108,P3H1_HUMAN,Prolyl 3-hydroxylase 1 OS=Homo sapiens GN=LEPRE1 PE=1 SV=2,126,84196,4,4,4,4
,,,,,,,,
109,RNZ2_HUMAN,Zinc phosphodiesterase ELAC protein 2 OS=Homo sapiens GN=ELAC2 PE=1 SV=2,124,93415,6,6,5,5
,,,,,,,,
110,EIF3B_HUMAN,Eukaryotic translation initiation factor 3 subunit B OS=Homo sapiens GN=EIF3B PE=1 SV=3,123,92823,6,6,6,6
,,,,,,,,
111,RANB9_HUMAN,Ran-binding protein 9 OS=Homo sapiens GN=RANBP9 PE=1 SV=1,120,78653,4,4,3,3
,,,,,,,,
112,MYH10_HUMAN,Myosin-10 OS=Homo sapiens GN=MYH10 PE=1 SV=3,120,229827,7,5,6,5
,,,,,,,,
113,TLE4_HUMAN,Transducin-like enhancer protein 4 OS=Homo sapiens GN=TLE4 PE=1 SV=3,119,84672,4,4,4,4
,,,,,,,,
114,HEAT2_HUMAN,HEAT repeat-containing protein 2 OS=Homo sapiens GN=HEATR2 PE=1 SV=3,116,94746,4,4,4,4
,,,,,,,,
115,FAS_HUMAN,Fatty acid synthase OS=Homo sapiens GN=FASN PE=1 SV=3,116,275877,5,5,5,5
,,,,,,,,
,,,,,,,,
,,,,,,,,
117,TLK2_HUMAN,Serine/threonine-protein kinase tousled-like 2 OS=Homo sapiens GN=TLK2 PE=1 SV=2,116,88405,3,3,3,3
,,,,,,,,
118,PLOD1_HUMAN,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1 OS=Homo sapiens GN=PLOD1 PE=1 SV=2",115,84068,2,2,2,2
,,,,,,,,
119,ZW10_HUMAN,Centromere/kinetochore protein zw10 homolog OS=Homo sapiens GN=ZW10 PE=1 SV=3,115,89628,6,6,5,5
,,,,,,,,
120,RN219_HUMAN,RING finger protein 219 OS=Homo sapiens GN=RNF219 PE=1 SV=1,114,82377,5,5,4,4
,,,,,,,,
121,CLPT1_HUMAN,Cleft lip and palate transmembrane protein 1 OS=Homo sapiens GN=CLPTM1 PE=1 SV=1,114,76277,3,3,3,3
,,,,,,,,
122,TBL3_HUMAN,Transducin beta-like protein 3 OS=Homo sapiens GN=TBL3 PE=1 SV=2,113,90347,3,3,2,2
,,,,,,,,
123,ENAH_HUMAN,Protein enabled homolog OS=Homo sapiens GN=ENAH PE=1 SV=2,112,66584,3,3,3,3
,,,,,,,,
124,GOGA5_HUMAN,Golgin subfamily A member 5 OS=Homo sapiens GN=GOLGA5 PE=1 SV=2,109,82997,4,4,4,4
,,,,,,,,
125,CUL3_HUMAN,Cullin-3 OS=Homo sapiens GN=CUL3 PE=1 SV=2,107,89444,7,5,6,5
,,,,,,,,
126,WDR70_HUMAN,WD repeat-containing protein 70 OS=Homo sapiens GN=WDR70 PE=1 SV=1,105,73896,4,4,4,4
,,,,,,,,
127,UBIQ_HUMAN,Ubiquitin OS=Homo sapiens GN=RPS27A PE=1 SV=1,105,8560,6,6,3,3
,,,,,,,,
128,NOC2L_HUMAN,Nucleolar complex protein 2 homolog OS=Homo sapiens GN=NOC2L PE=1 SV=3,104,85707,5,5,5,5
,,,,,,,,
129,SC23A_HUMAN,Protein transport protein Sec23A OS=Homo sapiens GN=SEC23A PE=1 SV=2,104,87018,5,5,4,4
,,,,,,,,
130,TBCD5_HUMAN,TBC1 domain family member 5 OS=Homo sapiens GN=TBC1D5 PE=1 SV=1,102,89519,2,2,2,2
,,,,,,,,
131,CUL1_HUMAN,Cullin-1 OS=Homo sapiens GN=CUL1 PE=1 SV=2,100,90306,8,8,7,7
,,,,,,,,
132,LARP7_HUMAN,La-related protein 7 OS=Homo sapiens GN=LARP7 PE=1 SV=1,99,67143,6,6,5,5
,,,,,,,,
133,SEC63_HUMAN,Translocation protein SEC63 homolog OS=Homo sapiens GN=SEC63 PE=1 SV=2,98,88341,5,4,5,4
,,,,,,,,
134,PNPT1_HUMAN,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial OS=Homo sapiens GN=PNPT1 PE=1 SV=2",96,86524,7,6,6,5
,,,,,,,,
135,ACTN4_HUMAN,Alpha-actinin-4 OS=Homo sapiens GN=ACTN4 PE=1 SV=2,96,105245,3,3,3,3
,,,,,,,,
136,SCRB2_HUMAN,Lysosome membrane protein 2 OS=Homo sapiens GN=SCARB2 PE=1 SV=2,96,54712,5,5,5,5
,,,,,,,,
137,MAGD2_HUMAN,Melanoma-associated antigen D2 OS=Homo sapiens GN=MAGED2 PE=1 SV=2,95,65085,3,3,3,3
,,,,,,,,
138,GRP75_HUMAN,"Stress-70 protein, mitochondrial OS=Homo sapiens GN=HSPA9 PE=1 SV=2",95,73920,2,2,2,2
,,,,,,,,
139,MOGS_HUMAN,Mannosyl-oligosaccharide glucosidase OS=Homo sapiens GN=MOGS PE=1 SV=5,95,92032,4,4,4,4
,,,,,,,,
140,NSUN2_HUMAN,tRNA (cytosine-5-)-methyltransferase NSUN2 OS=Homo sapiens GN=NSUN2 PE=1 SV=2,95,87214,4,4,4,4
,,,,,,,,
141,DDX17_HUMAN,Probable ATP-dependent RNA helicase DDX17 OS=Homo sapiens GN=DDX17 PE=1 SV=1,93,72953,3,3,2,2
,,,,,,,,
142,CTNA1_HUMAN,Catenin alpha-1 OS=Homo sapiens GN=CTNNA1 PE=1 SV=1,93,100693,2,2,2,2
,,,,,,,,
143,SF3B1_HUMAN,Splicing factor 3B subunit 1 OS=Homo sapiens GN=SF3B1 PE=1 SV=3,92,146479,4,4,4,4
,,,,,,,,
144,VPS35_HUMAN,Vacuolar protein sorting-associated protein 35 OS=Homo sapiens GN=VPS35 PE=1 SV=2,92,92447,3,3,2,2
,,,,,,,,
145,RBM10_HUMAN,RNA-binding protein 10 OS=Homo sapiens GN=RBM10 PE=1 SV=3,92,103811,5,4,5,4
,,,,,,,,
146,CAPR1_HUMAN,Caprin-1 OS=Homo sapiens GN=CAPRIN1 PE=1 SV=2,92,78489,5,5,4,4
,,,,,,,,
147,SPTB2_HUMAN,"Spectrin beta chain, brain 1 OS=Homo sapiens GN=SPTBN1 PE=1 SV=2",92,275237,3,2,2,1
,,,,,,,,
148,MBRL_HUMAN,Membralin OS=Homo sapiens GN=C19orf6 PE=1 SV=1,91,68130,3,3,2,2
,,,,,,,,
149,DP13A_HUMAN,DCC-interacting protein 13-alpha OS=Homo sapiens GN=APPL1 PE=1 SV=1,90,80298,3,3,3,3
,,,,,,,,
150,NARG1_HUMAN,NMDA receptor-regulated protein 1 OS=Homo sapiens GN=NARG1 PE=1 SV=1,90,102462,5,5,5,5
,,,,,,,,
151,NUMA1_HUMAN,Nuclear mitotic apparatus protein 1 OS=Homo sapiens GN=NUMA1 PE=1 SV=2,89,239199,3,3,2,2
,,,,,,,,
152,ERF3A_HUMAN,Eukaryotic peptide chain release factor GTP-binding subunit ERF3A OS=Homo sapiens GN=GSPT1 PE=1 SV=1,89,56348,5,4,4,3
,,,,,,,,
153,MRE11_HUMAN,Double-strand break repair protein MRE11A OS=Homo sapiens GN=MRE11A PE=1 SV=3,89,80885,4,4,4,4
,,,,,,,,
154,BCLF1_HUMAN,Bcl-2-associated transcription factor 1 OS=Homo sapiens GN=BCLAF1 PE=1 SV=2,88,106173,4,4,4,4
,,,,,,,,
155,FILA2_HUMAN,Filaggrin-2 OS=Homo sapiens GN=FLG2 PE=1 SV=1,86,249296,2,2,2,2
,,,,,,,,
156,MTA2_HUMAN,Metastasis-associated protein MTA2 OS=Homo sapiens GN=MTA2 PE=1 SV=1,85,75717,5,5,5,5
,,,,,,,,
157,EXOC8_HUMAN,Exocyst complex component 8 OS=Homo sapiens GN=EXOC8 PE=1 SV=2,85,82432,5,4,5,4
,,,,,,,,
158,XPO2_HUMAN,Exportin-2 OS=Homo sapiens GN=CSE1L PE=1 SV=3,85,111145,3,3,3,3
,,,,,,,,
159,MIO_HUMAN,WD repeat-containing protein mio OS=Homo sapiens GN=MIOS PE=1 SV=2,84,100232,4,4,2,2
,,,,,,,,
160,EWS_HUMAN,RNA-binding protein EWS OS=Homo sapiens GN=EWSR1 PE=1 SV=1,84,68721,2,2,2,2
,,,,,,,,
161,RED_HUMAN,Protein Red OS=Homo sapiens GN=IK PE=1 SV=2,82,65704,5,3,4,3
,,,,,,,,
162,RRBP1_HUMAN,Ribosome-binding protein 1 OS=Homo sapiens GN=RRBP1 PE=1 SV=4,81,152780,2,2,2,2
,,,,,,,,
163,RPAP2_HUMAN,Putative RNA polymerase II subunit B1 CTD phosphatase RPAP2 OS=Homo sapiens GN=RPAP2 PE=1 SV=1,81,70150,2,2,2,2
,,,,,,,,
164,MCM3_HUMAN,DNA replication licensing factor MCM3 OS=Homo sapiens GN=MCM3 PE=1 SV=3,81,91551,2,2,2,2
,,,,,,,,
165,LAS1L_HUMAN,Protein LAS1 homolog OS=Homo sapiens GN=LAS1L PE=1 SV=2,81,83982,3,3,3,3
,,,,,,,,
166,STAT3_HUMAN,Signal transducer and activator of transcription 3 OS=Homo sapiens GN=STAT3 PE=1 SV=2,81,88810,3,3,3,3
,,,,,,,,
167,NUFP2_HUMAN,Nuclear fragile X mental retardation-interacting protein 2 OS=Homo sapiens GN=NUFIP2 PE=1 SV=1,80,76132,2,2,1,1
,,,,,,,,
168,SPTA2_HUMAN,"Spectrin alpha chain, brain OS=Homo sapiens GN=SPTAN1 PE=1 SV=3",80,285163,3,3,3,3
,,,,,,,,
169,ACTN1_HUMAN,Alpha-actinin-1 OS=Homo sapiens GN=ACTN1 PE=1 SV=2,79,103563,3,3,3,3
,,,,,,,,
170,OPA1_HUMAN,"Dynamin-like 120 kDa protein, mitochondrial OS=Homo sapiens GN=OPA1 PE=1 SV=3",79,112131,5,5,5,5
,,,,,,,,
171,EI2BE_HUMAN,Translation initiation factor eIF-2B subunit epsilon OS=Homo sapiens GN=EIF2B5 PE=1 SV=3,79,81071,6,6,4,4
,,,,,,,,
172,SAE2_HUMAN,SUMO-activating enzyme subunit 2 OS=Homo sapiens GN=UBA2 PE=1 SV=2,78,71749,5,5,5,5
,,,,,,,,
173,IF2P_HUMAN,Eukaryotic translation initiation factor 5B OS=Homo sapiens GN=EIF5B PE=1 SV=4,77,139198,3,3,2,2
,,,,,,,,
174,ERMP1_HUMAN,Endoplasmic reticulum metallopeptidase 1 OS=Homo sapiens GN=ERMP1 PE=1 SV=2,77,101023,2,2,2,2
,,,,,,,,
,,,,,,,,
,,,,,,,,
176,SAFB1_HUMAN,Scaffold attachment factor B1 OS=Homo sapiens GN=SAFB PE=1 SV=4,77,103036,3,3,3,3
,,,,,,,,
177,COG4_HUMAN,Conserved oligomeric Golgi complex subunit 4 OS=Homo sapiens GN=COG4 PE=1 SV=2,76,90008,2,2,1,1
,,,,,,,,
178,SYTM_HUMAN,"Threonyl-tRNA synthetase, mitochondrial OS=Homo sapiens GN=TARS2 PE=1 SV=1",76,81841,4,3,3,3
,,,,,,,,
179,STIM1_HUMAN,Stromal interaction molecule 1 OS=Homo sapiens GN=STIM1 PE=1 SV=3,75,77660,3,3,3,3
,,,,,,,,
180,DDX21_HUMAN,Nucleolar RNA helicase 2 OS=Homo sapiens GN=DDX21 PE=1 SV=5,75,87804,2,2,2,2
,,,,,,,,
181,KCTD3_HUMAN,BTB/POZ domain-containing protein KCTD3 OS=Homo sapiens GN=KCTD3 PE=1 SV=2,74,89613,3,3,3,3
,,,,,,,,
182,CUL4A_HUMAN,Cullin-4A OS=Homo sapiens GN=CUL4A PE=1 SV=3,73,88138,3,3,3,3
,,,,,,,,
183,ACLY_HUMAN,ATP-citrate synthase OS=Homo sapiens GN=ACLY PE=1 SV=3,73,121674,5,5,4,4
,,,,,,,,
184,OSBP1_HUMAN,Oxysterol-binding protein 1 OS=Homo sapiens GN=OSBP PE=1 SV=1,73,90220,3,2,3,2
,,,,,,,,
