Protein hits,--------------------------------------------------------,,,,,,,
,,,,,,,,
prot_hit_num,prot_acc,prot_desc,prot_score,prot_mass,prot_matches,prot_matches_sig,prot_sequences,prot_sequences_sig
59,PSMD1_HUMAN,26S proteasome non-ATPase regulatory subunit 1 OS=Homo sapiens GN=PSMD1 PE=1 SV=2,331,106795,17,17,13,13
,,,,,,,,
60,MSH2_HUMAN,DNA mismatch repair protein Msh2 OS=Homo sapiens GN=MSH2 PE=1 SV=1,330,105418,15,15,14,14
,,,,,,,,
61,SYMC_HUMAN,"Methionyl-tRNA synthetase, cytoplasmic OS=Homo sapiens GN=MARS PE=1 SV=2",323,102249,12,12,10,10
,,,,,,,,
62,KU86_HUMAN,ATP-dependent DNA helicase 2 subunit 2 OS=Homo sapiens GN=XRCC5 PE=1 SV=3,322,83222,16,16,13,13
,,,,,,,,
63,TNPO1_HUMAN,Transportin-1 OS=Homo sapiens GN=TNPO1 PE=1 SV=2,318,103771,16,16,10,10
,,,,,,,,
,,,,,,,,
,,,,,,,,
65,RRP44_HUMAN,Exosome complex exonuclease RRP44 OS=Homo sapiens GN=DIS3 PE=1 SV=2,313,110017,15,15,12,12
,,,,,,,,
66,SYEP_HUMAN,Bifunctional aminoacyl-tRNA synthetase OS=Homo sapiens GN=EPRS PE=1 SV=5,308,172080,12,12,9,9
,,,,,,,,
67,HXK2_HUMAN,Hexokinase-2 OS=Homo sapiens GN=HK2 PE=1 SV=2,307,103739,11,11,10,10
,,,,,,,,
68,IPO8_HUMAN,Importin-8 OS=Homo sapiens GN=IPO8 PE=1 SV=2,301,120945,8,8,7,7
,,,,,,,,
69,XPO1_HUMAN,Exportin-1 OS=Homo sapiens GN=XPO1 PE=1 SV=1,295,124447,21,20,15,14
,,,,,,,,
70,PDC6I_HUMAN,Programmed cell death 6-interacting protein OS=Homo sapiens GN=PDCD6IP PE=1 SV=1,289,96590,11,11,9,9
,,,,,,,,
71,MCM5_HUMAN,DNA replication licensing factor MCM5 OS=Homo sapiens GN=MCM5 PE=1 SV=5,281,83031,16,16,16,16
,,,,,,,,
72,ENAH_HUMAN,Protein enabled homolog OS=Homo sapiens GN=ENAH PE=1 SV=2,264,66584,6,6,5,5
,,,,,,,,
73,PSA_HUMAN,Puromycin-sensitive aminopeptidase OS=Homo sapiens GN=NPEPPS PE=1 SV=2,263,103895,12,12,10,10
,,,,,,,,
74,IPO7_HUMAN,Importin-7 OS=Homo sapiens GN=IPO7 PE=1 SV=1,260,120751,9,9,7,7
,,,,,,,,
75,COPG_HUMAN,Coatomer subunit gamma OS=Homo sapiens GN=COPG PE=1 SV=1,259,98967,14,14,13,13
,,,,,,,,
76,DDB1_HUMAN,DNA damage-binding protein 1 OS=Homo sapiens GN=DDB1 PE=1 SV=1,259,128142,10,10,9,9
,,,,,,,,
77,XPO7_HUMAN,Exportin-7 OS=Homo sapiens GN=XPO7 PE=1 SV=3,245,125196,12,12,10,10
,,,,,,,,
78,U5S1_HUMAN,116 kDa U5 small nuclear ribonucleoprotein component OS=Homo sapiens GN=EFTUD2 PE=1 SV=1,243,110336,11,11,9,9
,,,,,,,,
79,NUP98_HUMAN,Nuclear pore complex protein Nup98-Nup96 OS=Homo sapiens GN=NUP98 PE=1 SV=3,239,188643,9,9,6,6
,,,,,,,,
80,KIF11_HUMAN,Kinesin-like protein KIF11 OS=Homo sapiens GN=KIF11 PE=1 SV=2,238,120111,10,10,9,9
,,,,,,,,
81,COPB_HUMAN,Coatomer subunit beta OS=Homo sapiens GN=COPB1 PE=1 SV=3,236,108214,11,10,6,5
,,,,,,,,
82,CUL4B_HUMAN,Cullin-4B OS=Homo sapiens GN=CUL4B PE=1 SV=3,236,102805,9,8,8,7
,,,,,,,,
83,RIR1_HUMAN,Ribonucleoside-diphosphate reductase large subunit OS=Homo sapiens GN=RRM1 PE=1 SV=1,229,90925,5,5,3,3
,,,,,,,,
84,OGT1_HUMAN,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit OS=Homo sapiens GN=OGT PE=1 SV=3,228,118104,9,9,9,9
,,,,,,,,
85,CND3_HUMAN,Condensin complex subunit 3 OS=Homo sapiens GN=NCAPG PE=1 SV=1,227,115345,7,7,6,6
,,,,,,,,
86,ACAP2_HUMAN,"Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2 OS=Homo sapiens GN=ACAP2 PE=1 SV=3",226,88943,9,9,8,8
,,,,,,,,
87,TLE3_HUMAN,Transducin-like enhancer protein 3 OS=Homo sapiens GN=TLE3 PE=1 SV=2,220,84162,5,5,4,4
,,,,,,,,
88,PYGL_HUMAN,"Glycogen phosphorylase, liver form OS=Homo sapiens GN=PYGL PE=1 SV=4",217,97486,11,11,9,9
,,,,,,,,
89,GEPH_HUMAN,Gephyrin OS=Homo sapiens GN=GPHN PE=1 SV=1,216,80382,6,6,4,4
,,,,,,,,
90,AP1B1_HUMAN,AP-1 complex subunit beta-1 OS=Homo sapiens GN=AP1B1 PE=1 SV=2,214,105482,11,10,10,10
,,,,,,,,
91,ILF3_HUMAN,Interleukin enhancer-binding factor 3 OS=Homo sapiens GN=ILF3 PE=1 SV=3,208,95678,9,9,8,8
,,,,,,,,
92,RNZ2_HUMAN,Zinc phosphodiesterase ELAC protein 2 OS=Homo sapiens GN=ELAC2 PE=1 SV=2,206,93415,8,8,6,6
,,,,,,,,
93,NU107_HUMAN,Nuclear pore complex protein Nup107 OS=Homo sapiens GN=NUP107 PE=1 SV=1,206,107048,7,7,7,7
,,,,,,,,
94,TF3C3_HUMAN,General transcription factor 3C polypeptide 3 OS=Homo sapiens GN=GTF3C3 PE=1 SV=1,199,102006,5,5,4,4
,,,,,,,,
95,AP2B1_HUMAN,AP-2 complex subunit beta OS=Homo sapiens GN=AP2B1 PE=1 SV=1,198,105398,11,10,10,10
,,,,,,,,
96,SEC63_HUMAN,Translocation protein SEC63 homolog OS=Homo sapiens GN=SEC63 PE=1 SV=2,197,88341,8,8,6,6
,,,,,,,,
97,PLAK_HUMAN,Junction plakoglobin OS=Homo sapiens GN=JUP PE=1 SV=3,196,82434,7,7,5,5
,,,,,,,,
98,RIOK1_HUMAN,Serine/threonine-protein kinase RIO1 OS=Homo sapiens GN=RIOK1 PE=1 SV=2,195,65884,6,6,4,4
,,,,,,,,
99,HOOK1_HUMAN,Protein Hook homolog 1 OS=Homo sapiens GN=HOOK1 PE=1 SV=2,191,85222,6,6,5,5
,,,,,,,,
100,NNTM_HUMAN,"NAD(P) transhydrogenase, mitochondrial OS=Homo sapiens GN=NNT PE=1 SV=3",181,114564,8,8,7,7
,,,,,,,,
101,K0090_HUMAN,Uncharacterized protein KIAA0090 OS=Homo sapiens GN=KIAA0090 PE=1 SV=1,181,112145,6,6,6,6
,,,,,,,,
102,AMPD2_HUMAN,AMP deaminase 2 OS=Homo sapiens GN=AMPD2 PE=1 SV=2,180,101422,8,8,7,7
,,,,,,,,
103,AT2A2_HUMAN,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 OS=Homo sapiens GN=ATP2A2 PE=1 SV=1,177,116336,7,7,6,6
,,,,,,,,
104,MCM2_HUMAN,DNA replication licensing factor MCM2 OS=Homo sapiens GN=MCM2 PE=1 SV=4,177,102516,10,9,7,7
,,,,,,,,
105,NARG1_HUMAN,NMDA receptor-regulated protein 1 OS=Homo sapiens GN=NARG1 PE=1 SV=1,172,102462,11,11,9,9
,,,,,,,,
106,CSDE1_HUMAN,Cold shock domain-containing protein E1 OS=Homo sapiens GN=CSDE1 PE=1 SV=2,172,89684,8,8,7,7
,,,,,,,,
107,PCBP2_HUMAN,Poly(rC)-binding protein 2 OS=Homo sapiens GN=PCBP2 PE=1 SV=1,172,38955,6,6,4,4
,,,,,,,,
108,NKRF_HUMAN,NF-kappa-B-repressing factor OS=Homo sapiens GN=NKRF PE=1 SV=2,171,78308,7,7,6,6
,,,,,,,,
109,RABE1_HUMAN,Rab GTPase-binding effector protein 1 OS=Homo sapiens GN=RABEP1 PE=1 SV=2,170,99629,6,6,5,5
,,,,,,,,
110,GTF2I_HUMAN,General transcription factor II-I OS=Homo sapiens GN=GTF2I PE=1 SV=2,167,112859,7,6,6,6
,,,,,,,,
111,XPOT_HUMAN,Exportin-T OS=Homo sapiens GN=XPOT PE=1 SV=2,167,111148,6,6,5,5
,,,,,,,,
112,STRN3_HUMAN,Striatin-3 OS=Homo sapiens GN=STRN3 PE=1 SV=3,167,87554,8,8,4,4
,,,,,,,,
113,NOP2_HUMAN,Putative ribosomal RNA methyltransferase NOP2 OS=Homo sapiens GN=NOP2 PE=1 SV=2,166,89589,5,5,3,3
,,,,,,,,
114,EXOC4_HUMAN,Exocyst complex component 4 OS=Homo sapiens GN=EXOC4 PE=1 SV=1,163,111170,3,3,3,3
,,,,,,,,
115,HSP71_HUMAN,Heat shock 70 kDa protein 1A/1B OS=Homo sapiens GN=HSPA1A PE=1 SV=5,160,70294,4,4,3,3
,,,,,,,,
116,HGS_HUMAN,Hepatocyte growth factor-regulated tyrosine kinase substrate OS=Homo sapiens GN=HGS PE=1 SV=1,159,86708,4,4,3,3
,,,,,,,,
117,TNPO3_HUMAN,Transportin-3 OS=Homo sapiens GN=TNPO3 PE=1 SV=3,157,105961,9,9,8,8
,,,,,,,,
118,DDX1_HUMAN,ATP-dependent RNA helicase DDX1 OS=Homo sapiens GN=DDX1 PE=1 SV=2,156,83349,7,7,7,7
,,,,,,,,
119,SMRC1_HUMAN,SWI/SNF complex subunit SMARCC1 OS=Homo sapiens GN=SMARCC1 PE=1 SV=3,155,123303,6,6,5,5
,,,,,,,,
120,DESP_HUMAN,Desmoplakin OS=Homo sapiens GN=DSP PE=1 SV=3,153,334021,6,6,6,6
,,,,,,,,
121,CAPR1_HUMAN,Caprin-1 OS=Homo sapiens GN=CAPRIN1 PE=1 SV=2,151,78489,5,5,4,4
,,,,,,,,
122,SYAC_HUMAN,"Alanyl-tRNA synthetase, cytoplasmic OS=Homo sapiens GN=AARS PE=1 SV=2",150,107484,6,6,6,6
,,,,,,,,
123,CLPT1_HUMAN,Cleft lip and palate transmembrane protein 1 OS=Homo sapiens GN=CLPTM1 PE=1 SV=1,150,76277,4,4,3,3
,,,,,,,,
124,GRAP1_HUMAN,GRIP1-associated protein 1 OS=Homo sapiens GN=GRIPAP1 PE=1 SV=1,144,96273,2,2,1,1
,,,,,,,,
125,DHX36_HUMAN,Probable ATP-dependent RNA helicase DHX36 OS=Homo sapiens GN=DHX36 PE=1 SV=1,144,115673,4,4,3,3
,,,,,,,,
126,PLEC1_HUMAN,Plectin-1 OS=Homo sapiens GN=PLEC1 PE=1 SV=3,143,533462,7,7,7,7
,,,,,,,,
127,HXK1_HUMAN,Hexokinase-1 OS=Homo sapiens GN=HK1 PE=1 SV=3,142,103561,3,3,3,3
,,,,,,,,
128,PCBP1_HUMAN,Poly(rC)-binding protein 1 OS=Homo sapiens GN=PCBP1 PE=1 SV=2,141,37987,5,5,4,4
,,,,,,,,
129,PRP6_HUMAN,Pre-mRNA-processing factor 6 OS=Homo sapiens GN=PRPF6 PE=1 SV=1,140,107656,7,7,7,7
,,,,,,,,
130,CTND1_HUMAN,Catenin delta-1 OS=Homo sapiens GN=CTNND1 PE=1 SV=1,137,108674,9,9,7,7
,,,,,,,,
131,UFL1_HUMAN,E3 UFM1-protein ligase 1 OS=Homo sapiens GN=KIAA0776 PE=1 SV=2,134,89996,8,8,7,7
,,,,,,,,
132,CUL1_HUMAN,Cullin-1 OS=Homo sapiens GN=CUL1 PE=1 SV=2,133,90306,8,8,6,6
,,,,,,,,
133,CD166_HUMAN,CD166 antigen OS=Homo sapiens GN=ALCAM PE=1 SV=2,133,65745,5,5,4,4
,,,,,,,,
134,NOC2L_HUMAN,Nucleolar complex protein 2 homolog OS=Homo sapiens GN=NOC2L PE=1 SV=3,133,85707,7,6,7,6
,,,,,,,,
135,OGFR_HUMAN,Opioid growth factor receptor OS=Homo sapiens GN=OGFR PE=1 SV=3,131,73850,3,3,3,3
,,,,,,,,
136,SAE2_HUMAN,SUMO-activating enzyme subunit 2 OS=Homo sapiens GN=UBA2 PE=1 SV=2,130,71749,7,7,6,6
,,,,,,,,
137,TAF4_HUMAN,Transcription initiation factor TFIID subunit 4 OS=Homo sapiens GN=TAF4 PE=1 SV=2,129,110332,2,2,2,2
,,,,,,,,
138,SYAM_HUMAN,"Probable alanyl-tRNA synthetase, mitochondrial OS=Homo sapiens GN=AARS2 PE=1 SV=1",127,108299,4,4,3,3
,,,,,,,,
139,SYIM_HUMAN,"Isoleucyl-tRNA synthetase, mitochondrial OS=Homo sapiens GN=IARS2 PE=1 SV=2",125,114688,3,3,3,3
,,,,,,,,
140,PLOD2_HUMAN,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2 OS=Homo sapiens GN=PLOD2 PE=1 SV=2",125,85373,3,3,2,2
,,,,,,,,
141,F115A_HUMAN,Protein FAM115A OS=Homo sapiens GN=FAM115A PE=1 SV=3,124,103144,4,4,4,4
,,,,,,,,
142,IRS4_HUMAN,Insulin receptor substrate 4 OS=Homo sapiens GN=IRS4 PE=1 SV=1,123,134711,6,6,6,6
,,,,,,,,
143,COPG2_HUMAN,Coatomer subunit gamma-2 OS=Homo sapiens GN=COPG2 PE=1 SV=1,122,98700,5,5,5,5
,,,,,,,,
144,LPPRC_HUMAN,"Leucine-rich PPR motif-containing protein, mitochondrial OS=Homo sapiens GN=LRPPRC PE=1 SV=3",121,159003,6,6,6,6
,,,,,,,,
145,GLU2B_HUMAN,Glucosidase 2 subunit beta OS=Homo sapiens GN=PRKCSH PE=1 SV=2,120,60357,5,5,3,3
,,,,,,,,
146,STRN_HUMAN,Striatin OS=Homo sapiens GN=STRN PE=1 SV=4,119,86535,5,5,4,4
,,,,,,,,
147,BICD2_HUMAN,Protein bicaudal D homolog 2 OS=Homo sapiens GN=BICD2 PE=1 SV=1,116,93704,6,6,4,4
,,,,,,,,
148,HEAT2_HUMAN,HEAT repeat-containing protein 2 OS=Homo sapiens GN=HEATR2 PE=1 SV=3,115,94746,6,5,5,4
,,,,,,,,
149,LETM1_HUMAN,"LETM1 and EF-hand domain-containing protein 1, mitochondrial OS=Homo sapiens GN=LETM1 PE=1 SV=1",113,83986,3,3,3,3
,,,,,,,,
150,MOGS_HUMAN,Mannosyl-oligosaccharide glucosidase OS=Homo sapiens GN=MOGS PE=1 SV=5,109,92032,4,4,4,4
,,,,,,,,
151,GRP75_HUMAN,"Stress-70 protein, mitochondrial OS=Homo sapiens GN=HSPA9 PE=1 SV=2",108,73920,4,4,3,3
,,,,,,,,
152,SCYL2_HUMAN,SCY1-like protein 2 OS=Homo sapiens GN=SCYL2 PE=1 SV=1,108,104327,4,4,3,3
,,,,,,,,
153,UBIQ_HUMAN,Ubiquitin OS=Homo sapiens GN=RPS27A PE=1 SV=1,108,8560,8,8,3,3
,,,,,,,,
154,IMMT_HUMAN,Mitochondrial inner membrane protein OS=Homo sapiens GN=IMMT PE=1 SV=1,108,84026,6,5,5,4
,,,,,,,,
155,P4R3A_HUMAN,Serine/threonine-protein phosphatase 4 regulatory subunit 3A OS=Homo sapiens GN=SMEK1 PE=1 SV=1,107,95935,4,4,4,4
,,,,,,,,
156,HNRPU_HUMAN,Heterogeneous nuclear ribonucleoprotein U OS=Homo sapiens GN=HNRNPU PE=1 SV=6,107,91269,9,9,8,8
,,,,,,,,
157,RBP2_HUMAN,E3 SUMO-protein ligase RanBP2 OS=Homo sapiens GN=RANBP2 PE=1 SV=2,106,362365,3,3,2,2
,,,,,,,,
158,DJC10_HUMAN,DnaJ homolog subfamily C member 10 OS=Homo sapiens GN=DNAJC10 PE=1 SV=2,105,92333,3,3,3,3
,,,,,,,,
159,OSBL9_HUMAN,Oxysterol-binding protein-related protein 9 OS=Homo sapiens GN=OSBPL9 PE=1 SV=2,105,83817,3,3,2,2
,,,,,,,,
160,AP1G1_HUMAN,AP-1 complex subunit gamma-1 OS=Homo sapiens GN=AP1G1 PE=1 SV=5,105,92148,5,5,5,5
,,,,,,,,
161,IPO11_HUMAN,Importin-11 OS=Homo sapiens GN=IPO11 PE=1 SV=1,105,113489,3,3,3,3
,,,,,,,,
162,CND2_HUMAN,Condensin complex subunit 2 OS=Homo sapiens GN=NCAPH PE=1 SV=3,105,83310,4,4,4,4
,,,,,,,,
163,UBP11_HUMAN,Ubiquitin carboxyl-terminal hydrolase 11 OS=Homo sapiens GN=USP11 PE=1 SV=3,104,110945,4,4,3,3
,,,,,,,,
164,ADPPT_HUMAN,L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase OS=Homo sapiens GN=AASDHPPT PE=1 SV=2,104,35981,4,4,2,2
,,,,,,,,
165,NEK9_HUMAN,Serine/threonine-protein kinase Nek9 OS=Homo sapiens GN=NEK9 PE=1 SV=2,103,108868,5,5,5,5
,,,,,,,,
166,RRBP1_HUMAN,Ribosome-binding protein 1 OS=Homo sapiens GN=RRBP1 PE=1 SV=4,102,152780,4,4,3,3
,,,,,,,,
167,CPT1A_HUMAN,"Carnitine O-palmitoyltransferase 1, liver isoform OS=Homo sapiens GN=CPT1A PE=1 SV=2",102,88995,3,3,3,3
,,,,,,,,
,,,,,,,,
,,,,,,,,
169,ZW10_HUMAN,Centromere/kinetochore protein zw10 homolog OS=Homo sapiens GN=ZW10 PE=1 SV=3,101,89628,6,6,6,6
,,,,,,,,
170,FUBP2_HUMAN,Far upstream element-binding protein 2 OS=Homo sapiens GN=KHSRP PE=1 SV=3,100,73443,2,2,2,2
,,,,,,,,
171,SF3B1_HUMAN,Splicing factor 3B subunit 1 OS=Homo sapiens GN=SF3B1 PE=1 SV=3,100,146479,5,5,5,5
,,,,,,,,
172,DYN2_HUMAN,Dynamin-2 OS=Homo sapiens GN=DNM2 PE=1 SV=2,100,98345,6,6,6,6
,,,,,,,,
173,ANR28_HUMAN,Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A OS=Homo sapiens GN=ANKRD28 PE=1 SV=4,99,118237,4,4,4,4
,,,,,,,,
174,ESYT2_HUMAN,Extended synaptotagmin-2 OS=Homo sapiens GN=ESYT2 PE=1 SV=1,98,102807,4,4,3,3
,,,,,,,,
175,P3H1_HUMAN,Prolyl 3-hydroxylase 1 OS=Homo sapiens GN=LEPRE1 PE=1 SV=2,97,84196,3,3,3,3
,,,,,,,,
176,ELP2_HUMAN,Elongator complex protein 2 OS=Homo sapiens GN=ELP2 PE=1 SV=2,97,94266,4,4,4,4
,,,,,,,,
177,NCKP1_HUMAN,Nck-associated protein 1 OS=Homo sapiens GN=NCKAP1 PE=1 SV=1,96,130018,4,4,3,3
,,,,,,,,
178,IF4B_HUMAN,Eukaryotic translation initiation factor 4B OS=Homo sapiens GN=EIF4B PE=1 SV=2,95,69167,4,4,3,3
,,,,,,,,
179,DDX21_HUMAN,Nucleolar RNA helicase 2 OS=Homo sapiens GN=DDX21 PE=1 SV=5,94,87804,3,3,3,3
,,,,,,,,
180,ANM5_HUMAN,Protein arginine N-methyltransferase 5 OS=Homo sapiens GN=PRMT5 PE=1 SV=4,94,73322,3,3,3,3
,,,,,,,,
181,LEO1_HUMAN,RNA polymerase-associated protein LEO1 OS=Homo sapiens GN=LEO1 PE=1 SV=1,94,75473,3,3,3,3
,,,,,,,,
182,DHX15_HUMAN,Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15 OS=Homo sapiens GN=DHX15 PE=1 SV=2,93,91673,5,5,5,5
,,,,,,,,
