Protein hits,--------------------------------------------------------,,,,,,,
,,,,,,,,
prot_hit_num,prot_acc,prot_desc,prot_score,prot_mass,prot_matches,prot_matches_sig,prot_sequences,prot_sequences_sig
,,,,,,,,
27,GLU2B_HUMAN,Glucosidase 2 subunit beta OS=Homo sapiens GN=PRKCSH PE=1 SV=2,402,60357,18,18,9,9
,,,,,,,,
28,KU70_HUMAN,ATP-dependent DNA helicase 2 subunit 1 OS=Homo sapiens GN=XRCC6 PE=1 SV=2,397,70084,17,17,12,12
,,,,,,,,
,,,,,,,,
,,,,,,,,
30,FUBP2_HUMAN,Far upstream element-binding protein 2 OS=Homo sapiens GN=KHSRP PE=1 SV=3,375,73443,14,14,10,10
,,,,,,,,
31,MTA2_HUMAN,Metastasis-associated protein MTA2 OS=Homo sapiens GN=MTA2 PE=1 SV=1,354,75717,18,18,13,13
,,,,,,,,
32,DDX3X_HUMAN,ATP-dependent RNA helicase DDX3X OS=Homo sapiens GN=DDX3X PE=1 SV=3,342,73597,18,18,14,14
,,,,,,,,
33,LAP2A_HUMAN,"Lamina-associated polypeptide 2, isoform alpha OS=Homo sapiens GN=TMPO PE=1 SV=2",335,76016,10,10,9,9
,,,,,,,,
34,MARCS_HUMAN,Myristoylated alanine-rich C-kinase substrate OS=Homo sapiens GN=MARCKS PE=1 SV=4,334,31707,13,13,8,8
,,,,,,,,
35,DDX17_HUMAN,Probable ATP-dependent RNA helicase DDX17 OS=Homo sapiens GN=DDX17 PE=1 SV=1,323,72953,17,17,14,14
,,,,,,,,
36,MOES_HUMAN,Moesin OS=Homo sapiens GN=MSN PE=1 SV=3,310,67892,19,19,16,16
,,,,,,,,
37,SRP68_HUMAN,Signal recognition particle 68 kDa protein OS=Homo sapiens GN=SRP68 PE=1 SV=2,300,71199,12,12,10,10
,,,,,,,,
38,CMC2_HUMAN,Calcium-binding mitochondrial carrier protein Aralar2 OS=Homo sapiens GN=SLC25A13 PE=1 SV=2,300,74528,10,10,9,9
,,,,,,,,
39,PYRG1_HUMAN,CTP synthase 1 OS=Homo sapiens GN=CTPS PE=1 SV=2,293,67332,16,15,13,12
,,,,,,,,
40,NS1BP_HUMAN,Influenza virus NS1A-binding protein OS=Homo sapiens GN=IVNS1ABP PE=1 SV=3,292,72937,12,12,8,8
,,,,,,,,
41,CJ119_HUMAN,UPF0557 protein C10orf119 OS=Homo sapiens GN=C10orf119 PE=1 SV=2,290,73789,8,8,6,6
,,,,,,,,
42,SYG_HUMAN,Glycyl-tRNA synthetase OS=Homo sapiens GN=GARS PE=1 SV=2,287,83828,13,13,11,11
,,,,,,,,
43,DHSA_HUMAN,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial OS=Homo sapiens GN=SDHA PE=1 SV=2",287,73672,13,13,10,10
,,,,,,,,
44,TERA_HUMAN,Transitional endoplasmic reticulum ATPase OS=Homo sapiens GN=VCP PE=1 SV=4,281,89950,12,11,10,9
,,,,,,,,
45,GFPT1_HUMAN,Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] 1 OS=Homo sapiens GN=GFPT1 PE=1 SV=3,281,79555,10,10,8,8
,,,,,,,,
46,NSF_HUMAN,Vesicle-fusing ATPase OS=Homo sapiens GN=NSF PE=1 SV=3,279,83055,12,11,11,10
,,,,,,,,
47,FUBP1_HUMAN,Far upstream element-binding protein 1 OS=Homo sapiens GN=FUBP1 PE=1 SV=3,268,67690,9,9,8,8
,,,,,,,,
48,SAMH1_HUMAN,SAM domain and HD domain-containing protein 1 OS=Homo sapiens GN=SAMHD1 PE=1 SV=2,266,72896,13,13,10,10
,,,,,,,,
49,P5CS_HUMAN,Delta-1-pyrroline-5-carboxylate synthetase OS=Homo sapiens GN=ALDH18A1 PE=1 SV=2,261,87989,12,11,10,9
,,,,,,,,
50,PLAK_HUMAN,Junction plakoglobin OS=Homo sapiens GN=JUP PE=1 SV=3,261,82434,8,8,7,7
,,,,,,,,
51,SNX2_HUMAN,Sorting nexin-2 OS=Homo sapiens GN=SNX2 PE=1 SV=2,244,58549,7,7,6,6
,,,,,,,,
52,CMC1_HUMAN,Calcium-binding mitochondrial carrier protein Aralar1 OS=Homo sapiens GN=SLC25A12 PE=1 SV=2,243,75114,10,10,8,8
,,,,,,,,
53,SRP72_HUMAN,Signal recognition particle 72 kDa protein OS=Homo sapiens GN=SRP72 PE=1 SV=3,241,75130,10,10,7,7
,,,,,,,,
54,KLC1_HUMAN,Kinesin light chain 1 OS=Homo sapiens GN=KLC1 PE=1 SV=2,240,65782,10,10,7,7
,,,,,,,,
,,,,,,,,
,,,,,,,,
56,NDUS1_HUMAN,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial OS=Homo sapiens GN=NDUFS1 PE=1 SV=3",226,80443,13,13,8,8
,,,,,,,,
57,PSMD3_HUMAN,26S proteasome non-ATPase regulatory subunit 3 OS=Homo sapiens GN=PSMD3 PE=1 SV=2,222,61054,8,8,8,8
,,,,,,,,
58,SYRC_HUMAN,"Arginyl-tRNA synthetase, cytoplasmic OS=Homo sapiens GN=RARS PE=1 SV=2",222,76129,15,14,11,10
,,,,,,,,
59,S10A7_HUMAN,Protein S100-A7 OS=Homo sapiens GN=S100A7 PE=1 SV=4,215,11578,11,11,6,6
,,,,,,,,
60,EIF3C_HUMAN,Eukaryotic translation initiation factor 3 subunit C OS=Homo sapiens GN=EIF3C PE=1 SV=1,211,105962,11,11,9,9
,,,,,,,,
61,TBC15_HUMAN,TBC1 domain family member 15 OS=Homo sapiens GN=TBC1D15 PE=1 SV=2,211,80352,8,8,7,7
,,,,,,,,
62,CSTF3_HUMAN,Cleavage stimulation factor subunit 3 OS=Homo sapiens GN=CSTF3 PE=1 SV=1,210,83325,7,7,5,5
,,,,,,,,
63,RADI_HUMAN,Radixin OS=Homo sapiens GN=RDX PE=1 SV=1,209,68635,14,14,12,12
,,,,,,,,
64,MTA1_HUMAN,Metastasis-associated protein MTA1 OS=Homo sapiens GN=MTA1 PE=1 SV=2,208,81420,11,11,6,6
,,,,,,,,
65,SEPT9_HUMAN,Septin-9 OS=Homo sapiens GN=SEPT9 PE=1 SV=2,208,65646,12,12,10,10
,,,,,,,,
66,PABP4_HUMAN,Polyadenylate-binding protein 4 OS=Homo sapiens GN=PABPC4 PE=1 SV=1,207,71080,14,13,10,9
,,,,,,,,
67,LRC47_HUMAN,Leucine-rich repeat-containing protein 47 OS=Homo sapiens GN=LRRC47 PE=1 SV=1,207,64004,8,8,7,7
,,,,,,,,
68,PDIA4_HUMAN,Protein disulfide-isomerase A4 OS=Homo sapiens GN=PDIA4 PE=1 SV=2,204,73229,9,7,9,7
,,,,,,,,
69,AAAT_HUMAN,Neutral amino acid transporter B(0) OS=Homo sapiens GN=SLC1A5 PE=1 SV=2,203,57018,6,6,5,5
,,,,,,,,
70,TRAP1_HUMAN,"Heat shock protein 75 kDa, mitochondrial OS=Homo sapiens GN=TRAP1 PE=1 SV=3",201,80345,7,7,7,7
,,,,,,,,
71,VATA_HUMAN,V-type proton ATPase catalytic subunit A OS=Homo sapiens GN=ATP6V1A PE=1 SV=2,201,68660,8,7,5,5
,,,,,,,,
72,KLC4_HUMAN,Kinesin light chain 4 OS=Homo sapiens GN=KLC4 PE=1 SV=3,195,69054,9,8,6,6
,,,,,,,,
73,SYK_HUMAN,Lysyl-tRNA synthetase OS=Homo sapiens GN=KARS PE=1 SV=3,190,68461,8,7,6,5
,,,,,,,,
74,CKAP4_HUMAN,Cytoskeleton-associated protein 4 OS=Homo sapiens GN=CKAP4 PE=1 SV=2,189,66097,9,9,7,7
,,,,,,,,
75,LMNA_HUMAN,Lamin-A/C OS=Homo sapiens GN=LMNA PE=1 SV=1,179,74380,6,6,4,4
,,,,,,,,
76,UBIQ_HUMAN,Ubiquitin OS=Homo sapiens GN=RPS27A PE=1 SV=1,179,8560,9,9,3,3
,,,,,,,,
77,EZRI_HUMAN,Ezrin OS=Homo sapiens GN=EZR PE=1 SV=4,178,69484,12,12,10,10
,,,,,,,,
78,ECHA_HUMAN,"Trifunctional enzyme subunit alpha, mitochondrial OS=Homo sapiens GN=HADHA PE=1 SV=2",177,83688,6,6,6,6
,,,,,,,,
79,RPAP3_HUMAN,RNA polymerase II-associated protein 3 OS=Homo sapiens GN=RPAP3 PE=1 SV=2,172,75957,3,3,2,2
,,,,,,,,
80,DCP1A_HUMAN,mRNA-decapping enzyme 1A OS=Homo sapiens GN=DCP1A PE=1 SV=1,171,63410,5,5,3,3
,,,,,,,,
81,TOM70_HUMAN,Mitochondrial import receptor subunit TOM70 OS=Homo sapiens GN=TOMM70A PE=1 SV=1,166,68096,7,7,6,6
,,,,,,,,
82,ERG7_HUMAN,Lanosterol synthase OS=Homo sapiens GN=LSS PE=1 SV=1,159,84453,8,8,5,5
,,,,,,,,
83,RIOK1_HUMAN,Serine/threonine-protein kinase RIO1 OS=Homo sapiens GN=RIOK1 PE=1 SV=2,156,65884,4,4,3,3
,,,,,,,,
84,DESP_HUMAN,Desmoplakin OS=Homo sapiens GN=DSP PE=1 SV=3,154,334021,8,7,8,7
,,,,,,,,
85,NCPR_HUMAN,NADPH--cytochrome P450 reductase OS=Homo sapiens GN=POR PE=1 SV=2,154,77097,7,7,5,5
,,,,,,,,
86,ORC3_HUMAN,Origin recognition complex subunit 3 OS=Homo sapiens GN=ORC3L PE=1 SV=1,153,83285,5,5,2,2
,,,,,,,,
87,FILA2_HUMAN,Filaggrin-2 OS=Homo sapiens GN=FLG2 PE=1 SV=1,153,249296,3,3,3,3
,,,,,,,,
88,SC23A_HUMAN,Protein transport protein Sec23A OS=Homo sapiens GN=SEC23A PE=1 SV=2,153,87018,9,9,8,8
,,,,,,,,
89,SRPR_HUMAN,Signal recognition particle receptor subunit alpha OS=Homo sapiens GN=SRPR PE=1 SV=2,150,70223,6,6,5,5
,,,,,,,,
90,DHB4_HUMAN,Peroxisomal multifunctional enzyme type 2 OS=Homo sapiens GN=HSD17B4 PE=1 SV=3,149,80092,4,4,4,4
,,,,,,,,
91,RFA1_HUMAN,Replication protein A 70 kDa DNA-binding subunit OS=Homo sapiens GN=RPA1 PE=1 SV=2,148,68723,6,6,4,4
,,,,,,,,
92,M3K7_HUMAN,Mitogen-activated protein kinase kinase kinase 7 OS=Homo sapiens GN=MAP3K7 PE=1 SV=1,146,67895,6,6,3,3
,,,,,,,,
93,SYTM_HUMAN,"Threonyl-tRNA synthetase, mitochondrial OS=Homo sapiens GN=TARS2 PE=1 SV=1",144,81841,8,8,6,6
,,,,,,,,
94,LARP7_HUMAN,La-related protein 7 OS=Homo sapiens GN=LARP7 PE=1 SV=1,136,67143,5,5,5,5
,,,,,,,,
95,ADAS_HUMAN,"Alkyldihydroxyacetonephosphate synthase, peroxisomal OS=Homo sapiens GN=AGPS PE=1 SV=1",134,73664,6,6,5,5
,,,,,,,,
96,4F2_HUMAN,4F2 cell-surface antigen heavy chain OS=Homo sapiens GN=SLC3A2 PE=1 SV=3,133,68180,5,5,5,5
,,,,,,,,
97,CD2AP_HUMAN,CD2-associated protein OS=Homo sapiens GN=CD2AP PE=1 SV=1,133,71635,7,7,7,7
,,,,,,,,
98,TSC2_HUMAN,Tuberin OS=Homo sapiens GN=TSC2 PE=1 SV=2,133,202591,9,9,2,2
,,,,,,,,
99,SF01_HUMAN,Splicing factor 1 OS=Homo sapiens GN=SF1 PE=1 SV=4,130,68514,4,4,3,3
,,,,,,,,
100,PAF1_HUMAN,RNA polymerase II-associated factor 1 homolog OS=Homo sapiens GN=PAF1 PE=1 SV=2,126,60110,5,4,3,3
,,,,,,,,
101,GT251_HUMAN,Procollagen galactosyltransferase 1 OS=Homo sapiens GN=GLT25D1 PE=1 SV=1,126,71933,6,6,4,4
,,,,,,,,
102,A16A1_HUMAN,Aldehyde dehydrogenase family 16 member A1 OS=Homo sapiens GN=ALDH16A1 PE=1 SV=2,123,86100,6,6,5,5
,,,,,,,,
103,SPDLY_HUMAN,Protein Spindly OS=Homo sapiens GN=CCDC99 PE=1 SV=1,122,70703,5,5,5,5
,,,,,,,,
104,ASPC1_HUMAN,Tether containing UBX domain for GLUT4 OS=Homo sapiens GN=ASPSCR1 PE=1 SV=1,122,60659,3,3,3,3
,,,,,,,,
105,WDR48_HUMAN,WD repeat-containing protein 48 OS=Homo sapiens GN=WDR48 PE=1 SV=1,121,77018,4,4,3,3
,,,,,,,,
106,FAS_HUMAN,Fatty acid synthase OS=Homo sapiens GN=FASN PE=1 SV=3,120,275877,6,5,4,4
,,,,,,,,
107,AFG32_HUMAN,AFG3-like protein 2 OS=Homo sapiens GN=AFG3L2 PE=1 SV=2,120,88984,9,8,7,7
,,,,,,,,
108,CPSF3_HUMAN,Cleavage and polyadenylation specificity factor subunit 3 OS=Homo sapiens GN=CPSF3 PE=1 SV=1,119,78120,5,5,3,3
,,,,,,,,
109,EIF3B_HUMAN,Eukaryotic translation initiation factor 3 subunit B OS=Homo sapiens GN=EIF3B PE=1 SV=3,118,92823,5,5,4,4
,,,,,,,,
110,HAUS5_HUMAN,HAUS augmin-like complex subunit 5 OS=Homo sapiens GN=HAUS5 PE=1 SV=2,118,72265,6,6,5,5
,,,,,,,,
111,NUP85_HUMAN,Nuclear pore complex protein Nup85 OS=Homo sapiens GN=NUP85 PE=1 SV=1,117,75826,3,3,3,3
,,,,,,,,
112,IF4B_HUMAN,Eukaryotic translation initiation factor 4B OS=Homo sapiens GN=EIF4B PE=1 SV=2,117,69167,10,10,7,7
,,,,,,,,
113,HNRPM_HUMAN,Heterogeneous nuclear ribonucleoprotein M OS=Homo sapiens GN=HNRNPM PE=1 SV=3,117,77749,5,5,5,5
,,,,,,,,
114,DDX5_HUMAN,Probable ATP-dependent RNA helicase DDX5 OS=Homo sapiens GN=DDX5 PE=1 SV=1,116,69618,8,7,6,6
,,,,,,,,
115,SYFB_HUMAN,Phenylalanyl-tRNA synthetase beta chain OS=Homo sapiens GN=FARSB PE=1 SV=2,115,66715,5,5,3,3
,,,,,,,,
116,WDR26_HUMAN,WD repeat-containing protein 26 OS=Homo sapiens GN=WDR26 PE=1 SV=3,114,73048,4,4,3,3
,,,,,,,,
117,GUAA_HUMAN,GMP synthase [glutamine-hydrolyzing] OS=Homo sapiens GN=GMPS PE=1 SV=1,114,77408,9,9,8,8
,,,,,,,,
118,TFR1_HUMAN,Transferrin receptor protein 1 OS=Homo sapiens GN=TFRC PE=1 SV=2,113,85274,4,4,2,2
,,,,,,,,
119,MCM7_HUMAN,DNA replication licensing factor MCM7 OS=Homo sapiens GN=MCM7 PE=1 SV=4,113,81884,5,5,5,5
,,,,,,,,
120,ALBU_HUMAN,Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=2,113,71317,4,4,4,4
,,,,,,,,
121,IFT74_HUMAN,Intraflagellar transport protein 74 homolog OS=Homo sapiens GN=IFT74 PE=2 SV=1,109,69310,3,3,2,2
,,,,,,,,
122,EF2_HUMAN,Elongation factor 2 OS=Homo sapiens GN=EEF2 PE=1 SV=4,108,96246,3,3,2,2
,,,,,,,,
123,ACSL4_HUMAN,Long-chain-fatty-acid--CoA ligase 4 OS=Homo sapiens GN=ACSL4 PE=1 SV=2,107,80220,6,5,5,4
,,,,,,,,
124,RPAP2_HUMAN,Putative RNA polymerase II subunit B1 CTD phosphatase RPAP2 OS=Homo sapiens GN=RPAP2 PE=1 SV=1,105,70150,4,4,3,3
,,,,,,,,
125,SNX1_HUMAN,Sorting nexin-1 OS=Homo sapiens GN=SNX1 PE=1 SV=3,104,59147,5,5,4,4
,,,,,,,,
126,CG027_HUMAN,HEAT repeat-containing protein C7orf27 OS=Homo sapiens GN=C7orf27 PE=1 SV=2,104,89774,4,4,4,4
,,,,,,,,
127,SC23B_HUMAN,Protein transport protein Sec23B OS=Homo sapiens GN=SEC23B PE=1 SV=2,104,87393,4,4,3,3
,,,,,,,,
128,LETM1_HUMAN,"LETM1 and EF-hand domain-containing protein 1, mitochondrial OS=Homo sapiens GN=LETM1 PE=1 SV=1",101,83986,3,3,2,2
,,,,,,,,
129,GCP60_HUMAN,Golgi resident protein GCP60 OS=Homo sapiens GN=ACBD3 PE=1 SV=4,101,60841,2,2,2,2
,,,,,,,,
130,FLNA_HUMAN,Filamin-A OS=Homo sapiens GN=FLNA PE=1 SV=4,101,283301,3,3,3,3
,,,,,,,,
131,TF65_HUMAN,Transcription factor p65 OS=Homo sapiens GN=RELA PE=1 SV=2,100,60695,4,4,3,3
,,,,,,,,
132,SYEP_HUMAN,Bifunctional aminoacyl-tRNA synthetase OS=Homo sapiens GN=EPRS PE=1 SV=5,99,172080,4,4,4,4
,,,,,,,,
133,ZYX_HUMAN,Zyxin OS=Homo sapiens GN=ZYX PE=1 SV=1,97,62436,2,2,2,2
,,,,,,,,
134,SYTC_HUMAN,"Threonyl-tRNA synthetase, cytoplasmic OS=Homo sapiens GN=TARS PE=1 SV=3",97,84294,5,4,4,3
,,,,,,,,
135,CAN2_HUMAN,Calpain-2 catalytic subunit OS=Homo sapiens GN=CAPN2 PE=1 SV=5,97,80814,3,3,2,2
,,,,,,,,
136,DNJC2_HUMAN,DnaJ homolog subfamily C member 2 OS=Homo sapiens GN=DNAJC2 PE=1 SV=3,96,72366,2,2,2,2
,,,,,,,,
137,NDC80_HUMAN,Kinetochore protein NDC80 homolog OS=Homo sapiens GN=NDC80 PE=1 SV=1,96,74380,6,4,5,4
,,,,,,,,
138,IF2B1_HUMAN,Insulin-like growth factor 2 mRNA-binding protein 1 OS=Homo sapiens GN=IGF2BP1 PE=1 SV=1,94,63759,4,4,3,3
,,,,,,,,
139,MAGD2_HUMAN,Melanoma-associated antigen D2 OS=Homo sapiens GN=MAGED2 PE=1 SV=2,93,65085,4,4,4,4
,,,,,,,,
140,ACSL1_HUMAN,Long-chain-fatty-acid--CoA ligase 1 OS=Homo sapiens GN=ACSL1 PE=1 SV=1,92,78919,3,3,3,3
,,,,,,,,
141,MEN1_HUMAN,Menin OS=Homo sapiens GN=MEN1 PE=1 SV=3,92,68350,3,3,2,2
,,,,,,,,
142,MCM3_HUMAN,DNA replication licensing factor MCM3 OS=Homo sapiens GN=MCM3 PE=1 SV=3,92,91551,2,2,1,1
,,,,,,,,
143,NUCL_HUMAN,Nucleolin OS=Homo sapiens GN=NCL PE=1 SV=3,90,76625,4,4,4,4
,,,,,,,,
144,DC1I2_HUMAN,Cytoplasmic dynein 1 intermediate chain 2 OS=Homo sapiens GN=DYNC1I2 PE=1 SV=3,89,71811,3,3,3,3
,,,,,,,,
145,P66A_HUMAN,Transcriptional repressor p66-alpha OS=Homo sapiens GN=GATAD2A PE=1 SV=1,86,68363,4,4,3,3
,,,,,,,,
146,WASF1_HUMAN,Wiskott-Aldrich syndrome protein family member 1 OS=Homo sapiens GN=WASF1 PE=1 SV=1,86,61899,2,2,2,2
,,,,,,,,
147,NUP88_HUMAN,Nuclear pore complex protein Nup88 OS=Homo sapiens GN=NUP88 PE=1 SV=2,86,84629,4,4,4,4
,,,,,,,,
148,NHLC2_HUMAN,NHL repeat-containing protein 2 OS=Homo sapiens GN=NHLRC2 PE=1 SV=1,86,80249,3,3,3,3
,,,,,,,,
149,MAVS_HUMAN,Mitochondrial antiviral-signaling protein OS=Homo sapiens GN=MAVS PE=1 SV=2,85,57063,2,2,2,2
,,,,,,,,
150,RUFY1_HUMAN,RUN and FYVE domain-containing protein 1 OS=Homo sapiens GN=RUFY1 PE=1 SV=2,85,80851,2,2,2,2
,,,,,,,,
151,RNF12_HUMAN,E3 ubiquitin-protein ligase RLIM OS=Homo sapiens GN=RLIM PE=1 SV=3,83,68850,2,2,2,2
,,,,,,,,
152,CSTF2_HUMAN,Cleavage stimulation factor subunit 2 OS=Homo sapiens GN=CSTF2 PE=1 SV=1,83,61035,2,2,2,2
,,,,,,,,
153,EIF3A_HUMAN,Eukaryotic translation initiation factor 3 subunit A OS=Homo sapiens GN=EIF3A PE=1 SV=1,83,166867,4,4,3,3
,,,,,,,,
154,GTF2I_HUMAN,General transcription factor II-I OS=Homo sapiens GN=GTF2I PE=1 SV=2,82,112859,2,2,2,2
,,,,,,,,
155,K6PL_HUMAN,"6-phosphofructokinase, liver type OS=Homo sapiens GN=PFKL PE=1 SV=6",82,85762,5,5,3,3
,,,,,,,,
156,ABCF2_HUMAN,ATP-binding cassette sub-family F member 2 OS=Homo sapiens GN=ABCF2 PE=1 SV=2,82,71815,3,3,3,3
,,,,,,,,
157,PLAP_HUMAN,Phospholipase A-2-activating protein OS=Homo sapiens GN=PLAA PE=1 SV=2,82,88641,2,2,2,2
,,,,,,,,
158,ABCF3_HUMAN,ATP-binding cassette sub-family F member 3 OS=Homo sapiens GN=ABCF3 PE=1 SV=2,82,80094,3,3,2,2
,,,,,,,,
159,RAGP1_HUMAN,Ran GTPase-activating protein 1 OS=Homo sapiens GN=RANGAP1 PE=1 SV=1,81,63958,4,3,3,3
,,,,,,,,
160,EXOC8_HUMAN,Exocyst complex component 8 OS=Homo sapiens GN=EXOC8 PE=1 SV=2,81,82432,4,3,3,2
,,,,,,,,
161,EWS_HUMAN,RNA-binding protein EWS OS=Homo sapiens GN=EWSR1 PE=1 SV=1,79,68721,3,3,2,2
,,,,,,,,
162,THOP1_HUMAN,Thimet oligopeptidase OS=Homo sapiens GN=THOP1 PE=1 SV=2,77,79702,4,4,4,4
,,,,,,,,
,,,,,,,,
,,,,,,,,
164,MED17_HUMAN,Mediator of RNA polymerase II transcription subunit 17 OS=Homo sapiens GN=MED17 PE=1 SV=1,75,73344,2,2,2,2
,,,,,,,,
165,DDX41_HUMAN,Probable ATP-dependent RNA helicase DDX41 OS=Homo sapiens GN=DDX41 PE=1 SV=2,74,70477,2,2,2,2
,,,,,,,,
166,P66B_HUMAN,Transcriptional repressor p66-beta OS=Homo sapiens GN=GATAD2B PE=1 SV=1,73,65562,3,3,2,2
,,,,,,,,
,,,,,,,,
,,,,,,,,
168,ACLY_HUMAN,ATP-citrate synthase OS=Homo sapiens GN=ACLY PE=1 SV=3,71,121674,4,2,4,2
,,,,,,,,
169,WDR43_HUMAN,WD repeat-containing protein 43 OS=Homo sapiens GN=WDR43 PE=1 SV=3,71,75813,2,2,2,2
,,,,,,,,
170,AT1A1_HUMAN,Sodium/potassium-transporting ATPase subunit alpha-1 OS=Homo sapiens GN=ATP1A1 PE=1 SV=1,70,114135,2,2,2,2
,,,,,,,,
171,MCM6_HUMAN,DNA replication licensing factor MCM6 OS=Homo sapiens GN=MCM6 PE=1 SV=1,70,93801,3,3,3,3
,,,,,,,,
172,MIRO2_HUMAN,Mitochondrial Rho GTPase 2 OS=Homo sapiens GN=RHOT2 PE=1 SV=2,70,69101,2,2,2,2
,,,,,,,,
,,,,,,,,
,,,,,,,,
174,MCM4_HUMAN,DNA replication licensing factor MCM4 OS=Homo sapiens GN=MCM4 PE=1 SV=5,70,97068,3,3,3,3
,,,,,,,,
175,STT3A_HUMAN,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A OS=Homo sapiens GN=STT3A PE=1 SV=2,70,81104,3,3,3,3
,,,,,,,,
,,,,,,,,
,,,,,,,,
177,CAPR1_HUMAN,Caprin-1 OS=Homo sapiens GN=CAPRIN1 PE=1 SV=2,69,78489,2,2,1,1
,,,,,,,,
178,TRM1_HUMAN,"N(2),N(2)-dimethylguanosine tRNA methyltransferase OS=Homo sapiens GN=TRMT1 PE=1 SV=1",69,73386,3,3,1,1
,,,,,,,,
,,,,,,,,
,,,,,,,,
180,CALD1_HUMAN,Caldesmon OS=Homo sapiens GN=CALD1 PE=1 SV=2,68,93251,2,2,2,2
,,,,,,,,
181,CAN1_HUMAN,Calpain-1 catalytic subunit OS=Homo sapiens GN=CAPN1 PE=1 SV=1,68,82465,3,3,3,3
,,,,,,,,
182,ABCD3_HUMAN,ATP-binding cassette sub-family D member 3 OS=Homo sapiens GN=ABCD3 PE=1 SV=1,67,75941,2,2,1,1
,,,,,,,,
183,NRBP_HUMAN,Nuclear receptor-binding protein OS=Homo sapiens GN=NRBP1 PE=1 SV=1,67,60377,2,2,2,2
,,,,,,,,
184,PLST_HUMAN,Plastin-3 OS=Homo sapiens GN=PLS3 PE=1 SV=4,66,71279,2,2,2,2
,,,,,,,,
185,IRS4_HUMAN,Insulin receptor substrate 4 OS=Homo sapiens GN=IRS4 PE=1 SV=1,66,134711,2,2,2,2
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
