Protein hits,--------------------------------------------------------,,,,,,,
,,,,,,,,
prot_hit_num,prot_acc,prot_desc,prot_score,prot_mass,prot_matches,prot_matches_sig,prot_sequences,prot_sequences_sig
21,TLN1_HUMAN,Talin-1 OS=Homo sapiens GN=TLN1 PE=1 SV=3,832,271766,37,36,31,30
,,,,,,,,
,,,,,,,,
,,,,,,,,
23,AT1A1_HUMAN,Sodium/potassium-transporting ATPase subunit alpha-1 OS=Homo sapiens GN=ATP1A1 PE=1 SV=1,789,114135,32,31,20,19
,,,,,,,,
24,COPA_HUMAN,Coatomer subunit alpha OS=Homo sapiens GN=COPA PE=1 SV=2,714,139797,32,32,25,25
,,,,,,,,
,,,,,,,,
,,,,,,,,
26,SPTA2_HUMAN,"Spectrin alpha chain, brain OS=Homo sapiens GN=SPTAN1 PE=1 SV=3",678,285163,28,28,24,24
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
29,JIP4_HUMAN,C-Jun-amino-terminal kinase-interacting protein 4 OS=Homo sapiens GN=SPAG9 PE=1 SV=4,606,146913,31,30,22,21
,,,,,,,,
,,,,,,,,
,,,,,,,,
31,ROCK1_HUMAN,Rho-associated protein kinase 1 OS=Homo sapiens GN=ROCK1 PE=1 SV=1,560,159102,30,30,26,26
,,,,,,,,
,,,,,,,,
,,,,,,,,
33,SF3B1_HUMAN,Splicing factor 3B subunit 1 OS=Homo sapiens GN=SF3B1 PE=1 SV=3,553,146479,23,21,19,17
,,,,,,,,
34,MPRI_HUMAN,Cation-independent mannose-6-phosphate receptor OS=Homo sapiens GN=IGF2R PE=1 SV=2,514,281056,24,24,22,22
,,,,,,,,
,,,,,,,,
,,,,,,,,
36,SF3B3_HUMAN,Splicing factor 3B subunit 3 OS=Homo sapiens GN=SF3B3 PE=1 SV=4,503,136575,15,15,11,11
,,,,,,,,
37,DESP_HUMAN,Desmoplakin OS=Homo sapiens GN=DSP PE=1 SV=3,492,334021,28,27,25,24
,,,,,,,,
38,SMC4_HUMAN,Structural maintenance of chromosomes protein 4 OS=Homo sapiens GN=SMC4 PE=1 SV=2,482,147775,25,24,21,20
,,,,,,,,
,,,,,,,,
,,,,,,,,
40,SPTB2_HUMAN,"Spectrin beta chain, brain 1 OS=Homo sapiens GN=SPTBN1 PE=1 SV=2",447,275237,17,16,16,15
,,,,,,,,
41,DCTN1_HUMAN,Dynactin subunit 1 OS=Homo sapiens GN=DCTN1 PE=1 SV=3,445,142348,18,17,16,15
,,,,,,,,
42,MYH10_HUMAN,Myosin-10 OS=Homo sapiens GN=MYH10 PE=1 SV=3,442,229827,16,15,15,14
,,,,,,,,
43,IF4G1_HUMAN,Eukaryotic translation initiation factor 4 gamma 1 OS=Homo sapiens GN=EIF4G1 PE=1 SV=3,427,176168,19,19,15,15
,,,,,,,,
44,U520_HUMAN,U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Homo sapiens GN=SNRNP200 PE=1 SV=2,423,246006,28,26,25,23
,,,,,,,,
45,FLNC_HUMAN,Filamin-C OS=Homo sapiens GN=FLNC PE=1 SV=3,403,293407,19,19,16,16
,,,,,,,,
46,MYH9_HUMAN,Myosin-9 OS=Homo sapiens GN=MYH9 PE=1 SV=4,401,227646,18,18,16,16
,,,,,,,,
47,GCN1L_HUMAN,Translational activator GCN1 OS=Homo sapiens GN=GCN1L1 PE=1 SV=5,387,294953,17,16,17,16
,,,,,,,,
48,USP9X_HUMAN,Probable ubiquitin carboxyl-terminal hydrolase FAF-X OS=Homo sapiens GN=USP9X PE=1 SV=2,381,292720,16,16,14,14
,,,,,,,,
49,PLAK_HUMAN,Junction plakoglobin OS=Homo sapiens GN=JUP PE=1 SV=3,374,82434,14,14,8,8
,,,,,,,,
50,UBIQ_HUMAN,Ubiquitin OS=Homo sapiens GN=RPS27A PE=1 SV=1,374,8560,16,16,4,4
,,,,,,,,
51,ROCK2_HUMAN,Rho-associated protein kinase 2 OS=Homo sapiens GN=ROCK2 PE=1 SV=4,353,161939,19,17,17,15
,,,,,,,,
52,PRP8_HUMAN,Pre-mRNA-processing-splicing factor 8 OS=Homo sapiens GN=PRPF8 PE=1 SV=2,350,274738,22,21,20,20
,,,,,,,,
53,TCOF_HUMAN,Treacle protein OS=Homo sapiens GN=TCOF1 PE=1 SV=2,349,152241,14,13,12,12
,,,,,,,,
54,K0664_HUMAN,Protein KIAA0664 OS=Homo sapiens GN=KIAA0664 PE=1 SV=2,325,148003,16,16,13,13
,,,,,,,,
55,PYR1_HUMAN,CAD protein OS=Homo sapiens GN=CAD PE=1 SV=3,325,245167,18,18,18,18
,,,,,,,,
56,MAP1B_HUMAN,Microtubule-associated protein 1B OS=Homo sapiens GN=MAP1B PE=1 SV=1,315,271651,13,13,13,13
,,,,,,,,
57,AT2A2_HUMAN,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 OS=Homo sapiens GN=ATP2A2 PE=1 SV=1,314,116336,13,13,11,11
,,,,,,,,
58,AT2B1_HUMAN,Plasma membrane calcium-transporting ATPase 1 OS=Homo sapiens GN=ATP2B1 PE=1 SV=3,310,139637,8,7,7,6
,,,,,,,,
59,PLEC1_HUMAN,Plectin-1 OS=Homo sapiens GN=PLEC1 PE=1 SV=3,307,533462,18,16,17,15
,,,,,,,,
60,DOCK7_HUMAN,Dedicator of cytokinesis protein 7 OS=Homo sapiens GN=DOCK7 PE=1 SV=4,302,244289,14,14,13,13
,,,,,,,,
61,SLK_HUMAN,STE20-like serine/threonine-protein kinase OS=Homo sapiens GN=SLK PE=1 SV=1,287,143234,11,10,9,8
,,,,,,,,
62,PELP1_HUMAN,"Proline-, glutamic acid- and leucine-rich protein 1 OS=Homo sapiens GN=PELP1 PE=1 SV=2",284,120879,9,9,7,7
,,,,,,,,
63,UBE2O_HUMAN,Ubiquitin-conjugating enzyme E2 O OS=Homo sapiens GN=UBE2O PE=1 SV=3,281,142631,15,15,13,13
,,,,,,,,
64,LRBA_HUMAN,Lipopolysaccharide-responsive and beige-like anchor protein OS=Homo sapiens GN=LRBA PE=1 SV=4,275,321586,12,12,11,11
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
67,SPT6H_HUMAN,Transcription elongation factor SPT6 OS=Homo sapiens GN=SUPT6H PE=1 SV=2,259,200203,12,12,12,12
,,,,,,,,
68,NUMA1_HUMAN,Nuclear mitotic apparatus protein 1 OS=Homo sapiens GN=NUMA1 PE=1 SV=2,243,239199,10,9,10,9
,,,,,,,,
69,H4_HUMAN,Histone H4 OS=Homo sapiens GN=HIST1H4A PE=1 SV=2,241,11360,13,13,5,5
,,,,,,,,
70,RPA1_HUMAN,DNA-directed RNA polymerase I subunit RPA1 OS=Homo sapiens GN=POLR1A PE=1 SV=2,240,196683,11,11,9,9
,,,,,,,,
71,PO210_HUMAN,Nuclear pore membrane glycoprotein 210 OS=Homo sapiens GN=NUP210 PE=1 SV=3,238,205895,11,11,9,9
,,,,,,,,
72,TBB2C_HUMAN,Tubulin beta-2C chain OS=Homo sapiens GN=TUBB2C PE=1 SV=1,225,50255,7,7,4,4
,,,,,,,,
73,RBGPR_HUMAN,Rab3 GTPase-activating protein non-catalytic subunit OS=Homo sapiens GN=RAB3GAP2 PE=1 SV=1,213,157482,8,8,8,8
,,,,,,,,
74,AT2B4_HUMAN,Plasma membrane calcium-transporting ATPase 4 OS=Homo sapiens GN=ATP2B4 PE=1 SV=2,212,139030,7,6,7,6
,,,,,,,,
75,NU188_HUMAN,Nucleoporin NUP188 homolog OS=Homo sapiens GN=NUP188 PE=1 SV=1,212,198369,7,7,4,4
,,,,,,,,
76,RPB1_HUMAN,DNA-directed RNA polymerase II subunit RPB1 OS=Homo sapiens GN=POLR2A PE=1 SV=2,207,218408,12,11,11,10
,,,,,,,,
77,TBCD4_HUMAN,TBC1 domain family member 4 OS=Homo sapiens GN=TBC1D4 PE=1 SV=2,204,148068,10,8,8,7
,,,,,,,,
78,IRS4_HUMAN,Insulin receptor substrate 4 OS=Homo sapiens GN=IRS4 PE=1 SV=1,204,134711,10,8,9,8
,,,,,,,,
79,DIAP1_HUMAN,Protein diaphanous homolog 1 OS=Homo sapiens GN=DIAPH1 PE=1 SV=2,202,141942,12,12,8,8
,,,,,,,,
80,CLIP1_HUMAN,CAP-Gly domain-containing linker protein 1 OS=Homo sapiens GN=CLIP1 PE=1 SV=2,202,162888,10,9,9,8
,,,,,,,,
81,DPOLA_HUMAN,DNA polymerase alpha catalytic subunit OS=Homo sapiens GN=POLA1 PE=1 SV=2,200,167575,7,7,6,6
,,,,,,,,
82,SYIC_HUMAN,"Isoleucyl-tRNA synthetase, cytoplasmic OS=Homo sapiens GN=IARS PE=1 SV=2",198,145718,11,11,11,11
,,,,,,,,
83,SMRC1_HUMAN,SWI/SNF complex subunit SMARCC1 OS=Homo sapiens GN=SMARCC1 PE=1 SV=3,195,123303,10,10,9,9
,,,,,,,,
84,GDE_HUMAN,Glycogen debranching enzyme OS=Homo sapiens GN=AGL PE=1 SV=3,193,176819,12,11,12,11
,,,,,,,,
85,HS90A_HUMAN,Heat shock protein HSP 90-alpha OS=Homo sapiens GN=HSP90AA1 PE=1 SV=5,188,85006,9,9,6,6
,,,,,,,,
86,GOGA3_HUMAN,Golgin subfamily A member 3 OS=Homo sapiens GN=GOLGA3 PE=1 SV=2,187,167765,7,7,6,6
,,,,,,,,
87,NU205_HUMAN,Nuclear pore complex protein Nup205 OS=Homo sapiens GN=NUP205 PE=1 SV=2,184,230170,6,6,6,6
,,,,,,,,
88,GEMI5_HUMAN,Gem-associated protein 5 OS=Homo sapiens GN=GEMIN5 PE=1 SV=2,184,170793,10,9,9,8
,,,,,,,,
89,HS90B_HUMAN,Heat shock protein HSP 90-beta OS=Homo sapiens GN=HSP90AB1 PE=1 SV=4,181,83554,10,10,7,7
,,,,,,,,
90,AKA12_HUMAN,A-kinase anchor protein 12 OS=Homo sapiens GN=AKAP12 PE=1 SV=3,178,191938,7,7,6,6
,,,,,,,,
91,UBR4_HUMAN,E3 ubiquitin-protein ligase UBR4 OS=Homo sapiens GN=UBR4 PE=1 SV=1,178,580547,6,6,4,4
,,,,,,,,
92,PKP1_HUMAN,Plakophilin-1 OS=Homo sapiens GN=PKP1 PE=1 SV=2,177,84119,7,7,6,6
,,,,,,,,
93,MSH6_HUMAN,DNA mismatch repair protein Msh6 OS=Homo sapiens GN=MSH6 PE=1 SV=2,175,154514,9,9,8,8
,,,,,,,,
,,,,,,,,
,,,,,,,,
95,IQGA1_HUMAN,Ras GTPase-activating-like protein IQGAP1 OS=Homo sapiens GN=IQGAP1 PE=1 SV=1,173,189761,10,9,10,9
,,,,,,,,
96,HECD1_HUMAN,E3 ubiquitin-protein ligase HECTD1 OS=Homo sapiens GN=HECTD1 PE=1 SV=2,172,292379,9,9,9,9
,,,,,,,,
97,FLII_HUMAN,Protein flightless-1 homolog OS=Homo sapiens GN=FLII PE=1 SV=2,171,146142,6,6,6,6
,,,,,,,,
98,EEA1_HUMAN,Early endosome antigen 1 OS=Homo sapiens GN=EEA1 PE=1 SV=2,170,163337,10,10,8,8
,,,,,,,,
99,A2MG_HUMAN,Alpha-2-macroglobulin OS=Homo sapiens GN=A2M PE=1 SV=2,165,164614,6,6,5,5
,,,,,,,,
100,SMRC2_HUMAN,SWI/SNF complex subunit SMARCC2 OS=Homo sapiens GN=SMARCC2 PE=1 SV=1,163,133196,8,8,7,7
,,,,,,,,
101,HORN_HUMAN,Hornerin OS=Homo sapiens GN=HRNR PE=1 SV=2,159,283140,9,9,6,6
,,,,,,,,
102,LRRF1_HUMAN,Leucine-rich repeat flightless-interacting protein 1 OS=Homo sapiens GN=LRRFIP1 PE=1 SV=2,158,89826,3,3,3,3
,,,,,,,,
103,SMC3_HUMAN,Structural maintenance of chromosomes protein 3 OS=Homo sapiens GN=SMC3 PE=1 SV=2,157,141853,7,7,5,5
,,,,,,,,
104,CNOT1_HUMAN,CCR4-NOT transcription complex subunit 1 OS=Homo sapiens GN=CNOT1 PE=1 SV=2,154,269106,7,7,7,7
,,,,,,,,
105,SPT5H_HUMAN,Transcription elongation factor SPT5 OS=Homo sapiens GN=SUPT5H PE=1 SV=1,154,121324,7,7,6,6
,,,,,,,,
106,GAPD1_HUMAN,GTPase-activating protein and VPS9 domain-containing protein 1 OS=Homo sapiens GN=GAPVD1 PE=1 SV=2,152,166359,6,6,6,6
,,,,,,,,
,,,,,,,,
,,,,,,,,
108,PERQ2_HUMAN,PERQ amino acid-rich with GYF domain-containing protein 2 OS=Homo sapiens GN=GIGYF2 PE=1 SV=1,149,150320,4,4,4,4
,,,,,,,,
109,CBPD_HUMAN,Carboxypeptidase D OS=Homo sapiens GN=CPD PE=1 SV=2,148,153919,5,4,5,4
,,,,,,,,
110,CPSF1_HUMAN,Cleavage and polyadenylation specificity factor subunit 1 OS=Homo sapiens GN=CPSF1 PE=1 SV=2,147,162036,8,8,8,8
,,,,,,,,
111,AP3D1_HUMAN,AP-3 complex subunit delta-1 OS=Homo sapiens GN=AP3D1 PE=1 SV=1,145,131159,5,5,3,3
,,,,,,,,
,,,,,,,,
,,,,,,,,
113,DSG2_HUMAN,Desmoglein-2 OS=Homo sapiens GN=DSG2 PE=1 SV=2,138,123016,5,5,4,4
,,,,,,,,
114,ACACA_HUMAN,Acetyl-CoA carboxylase 1 OS=Homo sapiens GN=ACACA PE=1 SV=2,137,267095,9,9,6,6
,,,,,,,,
115,VIGLN_HUMAN,Vigilin OS=Homo sapiens GN=HDLBP PE=1 SV=2,137,141995,7,7,7,7
,,,,,,,,
116,TP53B_HUMAN,Tumor suppressor p53-binding protein 1 OS=Homo sapiens GN=TP53BP1 PE=1 SV=2,134,215495,3,3,3,3
,,,,,,,,
117,FACD2_HUMAN,Fanconi anemia group D2 protein OS=Homo sapiens GN=FANCD2 PE=1 SV=1,134,168295,5,5,4,4
,,,,,,,,
118,GSLG1_HUMAN,Golgi apparatus protein 1 OS=Homo sapiens GN=GLG1 PE=1 SV=2,133,138341,2,2,2,2
,,,,,,,,
119,BAT3_HUMAN,Large proline-rich protein BAT3 OS=Homo sapiens GN=BAT3 PE=1 SV=2,127,119790,7,7,5,5
,,,,,,,,
120,RIF1_HUMAN,Telomere-associated protein RIF1 OS=Homo sapiens GN=RIF1 PE=1 SV=2,126,276461,4,4,4,4
,,,,,,,,
121,S12A2_HUMAN,Solute carrier family 12 member 2 OS=Homo sapiens GN=SLC12A2 PE=1 SV=1,125,132048,4,4,3,3
,,,,,,,,
122,MAP4_HUMAN,Microtubule-associated protein 4 OS=Homo sapiens GN=MAP4 PE=1 SV=3,125,121443,3,3,3,3
,,,,,,,,
123,HYOU1_HUMAN,Hypoxia up-regulated protein 1 OS=Homo sapiens GN=HYOU1 PE=1 SV=1,125,111494,5,5,4,4
,,,,,,,,
124,HSP7C_HUMAN,Heat shock cognate 71 kDa protein OS=Homo sapiens GN=HSPA8 PE=1 SV=1,124,71082,5,5,5,5
,,,,,,,,
125,UGGG1_HUMAN,UDP-glucose:glycoprotein glucosyltransferase 1 OS=Homo sapiens GN=UGGT1 PE=1 SV=3,124,177819,5,5,5,5
,,,,,,,,
126,H12_HUMAN,Histone H1.2 OS=Homo sapiens GN=HIST1H1C PE=1 SV=2,124,21352,6,6,5,5
,,,,,,,,
127,ALBU_HUMAN,Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=2,123,71317,6,6,5,5
,,,,,,,,
128,CND1_HUMAN,Condensin complex subunit 1 OS=Homo sapiens GN=NCAPD2 PE=1 SV=3,121,158508,6,5,6,5
,,,,,,,,
129,CHD4_HUMAN,Chromodomain-helicase-DNA-binding protein 4 OS=Homo sapiens GN=CHD4 PE=1 SV=1,119,219393,10,8,8,6
,,,,,,,,
130,WNK1_HUMAN,Serine/threonine-protein kinase WNK1 OS=Homo sapiens GN=WNK1 PE=1 SV=1,117,251457,3,3,2,2
,,,,,,,,
131,ITA2_HUMAN,Integrin alpha-2 OS=Homo sapiens GN=ITGA2 PE=1 SV=1,116,130468,5,5,5,5
,,,,,,,,
132,VP13C_HUMAN,Vacuolar protein sorting-associated protein 13C OS=Homo sapiens GN=VPS13C PE=1 SV=1,115,424462,4,4,4,4
,,,,,,,,
133,FKB15_HUMAN,FK506-binding protein 15 OS=Homo sapiens GN=FKBP15 PE=1 SV=2,114,134060,3,3,3,3
,,,,,,,,
134,AR6P4_HUMAN,ADP-ribosylation factor-like protein 6-interacting protein 4 OS=Homo sapiens GN=ARL6IP4 PE=1 SV=1,112,38657,2,2,1,1
,,,,,,,,
135,DCD_HUMAN,Dermcidin OS=Homo sapiens GN=DCD PE=1 SV=2,110,11391,3,3,2,2
,,,,,,,,
136,DICER_HUMAN,Endoribonuclease Dicer OS=Homo sapiens GN=DICER1 PE=1 SV=3,106,221279,4,4,4,4
,,,,,,,,
137,AFAD_HUMAN,Afadin OS=Homo sapiens GN=MLLT4 PE=1 SV=3,106,207702,5,5,4,4
,,,,,,,,
138,RAD50_HUMAN,DNA repair protein RAD50 OS=Homo sapiens GN=RAD50 PE=1 SV=1,103,154823,8,7,8,7
,,,,,,,,
139,EDC4_HUMAN,Enhancer of mRNA-decapping protein 4 OS=Homo sapiens GN=EDC4 PE=1 SV=1,102,152992,7,7,6,6
,,,,,,,,
140,SPTN2_HUMAN,"Spectrin beta chain, brain 2 OS=Homo sapiens GN=SPTBN2 PE=1 SV=2",102,272496,4,4,4,4
,,,,,,,,
141,HCFC1_HUMAN,Host cell factor 1 OS=Homo sapiens GN=HCFC1 PE=1 SV=2,102,210598,2,2,2,2
,,,,,,,,
142,E41L2_HUMAN,Band 4.1-like protein 2 OS=Homo sapiens GN=EPB41L2 PE=1 SV=1,102,113032,4,3,4,3
,,,,,,,,
143,PTAD1_HUMAN,Protein tyrosine phosphatase-like protein PTPLAD1 OS=Homo sapiens GN=PTPLAD1 PE=1 SV=2,100,43360,2,2,2,2
,,,,,,,,
144,NASP_HUMAN,Nuclear autoantigenic sperm protein OS=Homo sapiens GN=NASP PE=1 SV=2,99,85471,4,4,4,4
,,,,,,,,
145,VPRBP_HUMAN,Protein VPRBP OS=Homo sapiens GN=VPRBP PE=1 SV=3,98,170668,4,4,4,4
,,,,,,,,
146,ISK5_HUMAN,Serine protease inhibitor Kazal-type 5 OS=Homo sapiens GN=SPINK5 PE=1 SV=2,97,124343,5,5,5,5
,,,,,,,,
147,TB182_HUMAN,182 kDa tankyrase-1-binding protein OS=Homo sapiens GN=TNKS1BP1 PE=1 SV=3,95,182697,5,5,4,4
,,,,,,,,
148,TRS85_HUMAN,Protein TRS85 homolog OS=Homo sapiens GN=KIAA1012 PE=1 SV=1,95,162493,3,3,2,2
,,,,,,,,
149,YLPM1_HUMAN,YLP motif-containing protein 1 OS=Homo sapiens GN=YLPM1 PE=1 SV=3,94,220077,5,4,5,4
,,,,,,,,
150,LIPA1_HUMAN,Liprin-alpha-1 OS=Homo sapiens GN=PPFIA1 PE=1 SV=1,91,136265,3,3,2,2
,,,,,,,,
151,KDM3B_HUMAN,Lysine-specific demethylase 3B OS=Homo sapiens GN=KDM3B PE=1 SV=1,91,193202,3,3,3,3
,,,,,,,,
152,TERA_HUMAN,Transitional endoplasmic reticulum ATPase OS=Homo sapiens GN=VCP PE=1 SV=4,90,89950,4,4,3,3
,,,,,,,,
153,UBP24_HUMAN,Ubiquitin carboxyl-terminal hydrolase 24 OS=Homo sapiens GN=USP24 PE=1 SV=3,90,297200,4,4,4,4
,,,,,,,,
154,KIF4A_HUMAN,Chromosome-associated kinesin KIF4A OS=Homo sapiens GN=KIF4A PE=1 SV=3,89,141390,2,2,2,2
,,,,,,,,
155,HSP71_HUMAN,Heat shock 70 kDa protein 1A/1B OS=Homo sapiens GN=HSPA1A PE=1 SV=5,89,70294,3,3,3,3
,,,,,,,,
156,NPC1_HUMAN,Niemann-Pick C1 protein OS=Homo sapiens GN=NPC1 PE=1 SV=2,89,144868,4,3,4,3
,,,,,,,,
157,SYVC_HUMAN,Valyl-tRNA synthetase OS=Homo sapiens GN=VARS PE=1 SV=4,87,141642,3,3,2,2
,,,,,,,,
158,LRC15_HUMAN,Leucine-rich repeat-containing protein 15 OS=Homo sapiens GN=LRRC15 PE=1 SV=1,87,65268,4,4,3,3
,,,,,,,,
159,NFM_HUMAN,Neurofilament medium polypeptide OS=Homo sapiens GN=NEFM PE=1 SV=3,86,102468,3,3,3,3
,,,,,,,,
160,TRIPC_HUMAN,Probable E3 ubiquitin-protein ligase TRIP12 OS=Homo sapiens GN=TRIP12 PE=1 SV=1,86,222234,3,3,2,2
,,,,,,,,
161,GBF1_HUMAN,Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1 OS=Homo sapiens GN=GBF1 PE=1 SV=2,85,208367,4,4,4,4
,,,,,,,,
162,DSC1_HUMAN,Desmocollin-1 OS=Homo sapiens GN=DSC1 PE=1 SV=2,85,101406,2,2,2,2
,,,,,,,,
163,ANKH1_HUMAN,Ankyrin repeat and KH domain-containing protein 1 OS=Homo sapiens GN=ANKHD1 PE=1 SV=1,85,271286,3,3,2,2
,,,,,,,,
164,TR150_HUMAN,Thyroid hormone receptor-associated protein 3 OS=Homo sapiens GN=THRAP3 PE=1 SV=2,83,108658,3,3,3,3
,,,,,,,,
,,,,,,,,
,,,,,,,,
166,GRDN_HUMAN,Girdin OS=Homo sapiens GN=CCDC88A PE=1 SV=2,82,216593,3,3,3,3
,,,,,,,,
,,,,,,,,
,,,,,,,,
168,STT3A_HUMAN,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A OS=Homo sapiens GN=STT3A PE=1 SV=2,81,81104,3,3,2,2
,,,,,,,,
169,SEMG1_HUMAN,Semenogelin-1 OS=Homo sapiens GN=SEMG1 PE=1 SV=2,80,52157,2,2,2,2
,,,,,,,,
170,PUR4_HUMAN,Phosphoribosylformylglycinamidine synthase OS=Homo sapiens GN=PFAS PE=1 SV=3,78,146286,4,4,2,2
,,,,,,,,
171,LPPRC_HUMAN,"Leucine-rich PPR motif-containing protein, mitochondrial OS=Homo sapiens GN=LRPPRC PE=1 SV=3",77,159003,4,3,4,3
,,,,,,,,
172,UBP2L_HUMAN,Ubiquitin-associated protein 2-like OS=Homo sapiens GN=UBAP2L PE=1 SV=2,76,114579,2,2,2,2
,,,,,,,,
173,NISCH_HUMAN,Nischarin OS=Homo sapiens GN=NISCH PE=1 SV=2,75,168306,3,3,2,2
,,,,,,,,
174,H31T_HUMAN,Histone H3.1t OS=Homo sapiens GN=HIST3H3 PE=1 SV=3,74,15613,3,3,3,3
,,,,,,,,
175,RU17_HUMAN,U1 small nuclear ribonucleoprotein 70 kDa OS=Homo sapiens GN=SNRNP70 PE=1 SV=2,74,51583,2,2,2,2
,,,,,,,,
176,PTK7_HUMAN,Tyrosine-protein kinase-like 7 OS=Homo sapiens GN=PTK7 PE=1 SV=2,74,119799,3,3,3,3
,,,,,,,,
177,H2B1C_HUMAN,Histone H2B type 1-C/E/F/G/I OS=Homo sapiens GN=HIST1H2BC PE=1 SV=4,74,13898,3,3,2,2
,,,,,,,,
178,MON2_HUMAN,Protein MON2 homolog OS=Homo sapiens GN=MON2 PE=1 SV=2,73,192475,3,3,2,2
,,,,,,,,
179,AT11C_HUMAN,Probable phospholipid-transporting ATPase IG OS=Homo sapiens GN=ATP11C PE=1 SV=3,71,130877,2,2,2,2
,,,,,,,,
180,ANM5_HUMAN,Protein arginine N-methyltransferase 5 OS=Homo sapiens GN=PRMT5 PE=1 SV=4,71,73322,4,4,4,4
,,,,,,,,
181,AT131_HUMAN,Probable cation-transporting ATPase 13A1 OS=Homo sapiens GN=ATP13A1 PE=1 SV=2,71,134523,3,3,2,2
,,,,,,,,
182,PI4KA_HUMAN,Phosphatidylinositol 4-kinase alpha OS=Homo sapiens GN=PI4KA PE=1 SV=3,70,233622,4,4,4,4
,,,,,,,,
183,EF1A1_HUMAN,Elongation factor 1-alpha 1 OS=Homo sapiens GN=EEF1A1 PE=1 SV=1,70,50451,2,2,2,2
,,,,,,,,
184,ENPL_HUMAN,Endoplasmin OS=Homo sapiens GN=HSP90B1 PE=1 SV=1,70,92696,2,2,2,2
,,,,,,,,
185,AMPL_HUMAN,Cytosol aminopeptidase OS=Homo sapiens GN=LAP3 PE=1 SV=3,70,56530,3,3,2,2
,,,,,,,,
,,,,,,,,
,,,,,,,,
187,NU214_HUMAN,Nuclear pore complex protein Nup214 OS=Homo sapiens GN=NUP214 PE=1 SV=2,69,214230,3,3,2,2
,,,,,,,,
188,EF2_HUMAN,Elongation factor 2 OS=Homo sapiens GN=EEF2 PE=1 SV=4,69,96246,2,2,2,2
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
192,S10A7_HUMAN,Protein S100-A7 OS=Homo sapiens GN=S100A7 PE=1 SV=4,68,11578,3,3,2,2
,,,,,,,,
193,DOCK6_HUMAN,Dedicator of cytokinesis protein 6 OS=Homo sapiens GN=DOCK6 PE=1 SV=2,67,231395,2,2,2,2
,,,,,,,,
194,K1797_HUMAN,Uncharacterized protein KIAA1797 OS=Homo sapiens GN=KIAA1797 PE=1 SV=1,67,202111,2,2,2,2
,,,,,,,,
,,,,,,,,
,,,,,,,,
