Protein hits,--------------------------------------------------------,,,,,,,
,,,,,,,,
prot_hit_num,prot_acc,prot_desc,prot_score,prot_mass,prot_matches,prot_matches_sig,prot_sequences,prot_sequences_sig
14,SMC1A_HUMAN,Structural maintenance of chromosomes protein 1A OS=Homo sapiens GN=SMC1A PE=1 SV=2,740,143771,45,43,35,34
,,,,,,,,
15,HUWE1_HUMAN,E3 ubiquitin-protein ligase HUWE1 OS=Homo sapiens GN=HUWE1 PE=1 SV=3,740,485523,34,33,27,26
,,,,,,,,
16,SMC3_HUMAN,Structural maintenance of chromosomes protein 3 OS=Homo sapiens GN=SMC3 PE=1 SV=2,710,141853,28,28,20,20
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
19,COPA_HUMAN,Coatomer subunit alpha OS=Homo sapiens GN=COPA PE=1 SV=2,669,139797,30,28,20,18
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
23,LPPRC_HUMAN,"Leucine-rich PPR motif-containing protein, mitochondrial OS=Homo sapiens GN=LRPPRC PE=1 SV=3",589,159003,24,24,20,20
,,,,,,,,
24,SF3B1_HUMAN,Splicing factor 3B subunit 1 OS=Homo sapiens GN=SF3B1 PE=1 SV=3,541,146479,24,24,18,18
,,,,,,,,
25,GDE_HUMAN,Glycogen debranching enzyme OS=Homo sapiens GN=AGL PE=1 SV=3,523,176819,24,23,17,16
,,,,,,,,
,,,,,,,,
,,,,,,,,
27,SPTA2_HUMAN,"Spectrin alpha chain, brain OS=Homo sapiens GN=SPTAN1 PE=1 SV=3",509,285163,20,20,17,17
,,,,,,,,
28,AT2A2_HUMAN,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 OS=Homo sapiens GN=ATP2A2 PE=1 SV=1,480,116336,20,19,15,14
,,,,,,,,
29,SYVC_HUMAN,Valyl-tRNA synthetase OS=Homo sapiens GN=VARS PE=1 SV=4,471,141642,20,20,14,14
,,,,,,,,
30,FTO_HUMAN,Protein fto OS=Homo sapiens GN=FTO PE=1 SV=3,463,59043,23,23,11,11
,,,,,,,,
,,,,,,,,
,,,,,,,,
32,MYH10_HUMAN,Myosin-10 OS=Homo sapiens GN=MYH10 PE=1 SV=3,455,229827,18,18,15,15
,,,,,,,,
33,SLK_HUMAN,STE20-like serine/threonine-protein kinase OS=Homo sapiens GN=SLK PE=1 SV=1,449,143234,11,11,8,8
,,,,,,,,
34,IF4G1_HUMAN,Eukaryotic translation initiation factor 4 gamma 1 OS=Homo sapiens GN=EIF4G1 PE=1 SV=3,441,176168,19,19,12,12
,,,,,,,,
35,SF3B3_HUMAN,Splicing factor 3B subunit 3 OS=Homo sapiens GN=SF3B3 PE=1 SV=4,420,136575,14,13,12,11
,,,,,,,,
36,MYH9_HUMAN,Myosin-9 OS=Homo sapiens GN=MYH9 PE=1 SV=4,419,227646,15,15,12,12
,,,,,,,,
37,U520_HUMAN,U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Homo sapiens GN=SNRNP200 PE=1 SV=2,397,246006,21,20,17,16
,,,,,,,,
38,MPRI_HUMAN,Cation-independent mannose-6-phosphate receptor OS=Homo sapiens GN=IGF2R PE=1 SV=2,387,281056,20,19,18,17
,,,,,,,,
39,JIP4_HUMAN,C-Jun-amino-terminal kinase-interacting protein 4 OS=Homo sapiens GN=SPAG9 PE=1 SV=4,387,146913,20,19,16,15
,,,,,,,,
,,,,,,,,
,,,,,,,,
41,SMC2_HUMAN,Structural maintenance of chromosomes protein 2 OS=Homo sapiens GN=SMC2 PE=1 SV=2,384,136085,16,16,13,13
,,,,,,,,
42,ROCK1_HUMAN,Rho-associated protein kinase 1 OS=Homo sapiens GN=ROCK1 PE=1 SV=1,380,159102,20,20,16,16
,,,,,,,,
43,DHX9_HUMAN,ATP-dependent RNA helicase A OS=Homo sapiens GN=DHX9 PE=1 SV=4,350,142181,18,18,13,13
,,,,,,,,
44,TCOF_HUMAN,Treacle protein OS=Homo sapiens GN=TCOF1 PE=1 SV=2,345,152241,18,18,12,12
,,,,,,,,
,,,,,,,,
,,,,,,,,
46,SMC4_HUMAN,Structural maintenance of chromosomes protein 4 OS=Homo sapiens GN=SMC4 PE=1 SV=2,336,147775,21,20,19,18
,,,,,,,,
47,DCTN1_HUMAN,Dynactin subunit 1 OS=Homo sapiens GN=DCTN1 PE=1 SV=3,329,142348,14,14,14,14
,,,,,,,,
48,SPTB2_HUMAN,"Spectrin beta chain, brain 1 OS=Homo sapiens GN=SPTBN1 PE=1 SV=2",328,275237,15,14,15,14
,,,,,,,,
49,GCN1L_HUMAN,Translational activator GCN1 OS=Homo sapiens GN=GCN1L1 PE=1 SV=5,326,294953,14,14,14,14
,,,,,,,,
50,PYR1_HUMAN,CAD protein OS=Homo sapiens GN=CAD PE=1 SV=3,315,245167,20,18,17,16
,,,,,,,,
51,PRP8_HUMAN,Pre-mRNA-processing-splicing factor 8 OS=Homo sapiens GN=PRPF8 PE=1 SV=2,304,274738,18,16,16,15
,,,,,,,,
52,ROCK2_HUMAN,Rho-associated protein kinase 2 OS=Homo sapiens GN=ROCK2 PE=1 SV=4,294,161939,14,14,10,10
,,,,,,,,
53,DESP_HUMAN,Desmoplakin OS=Homo sapiens GN=DSP PE=1 SV=3,293,334021,13,12,10,9
,,,,,,,,
54,PLEC1_HUMAN,Plectin-1 OS=Homo sapiens GN=PLEC1 PE=1 SV=3,293,533462,18,18,15,15
,,,,,,,,
55,RAD50_HUMAN,DNA repair protein RAD50 OS=Homo sapiens GN=RAD50 PE=1 SV=1,293,154823,17,16,12,12
,,,,,,,,
56,LRBA_HUMAN,Lipopolysaccharide-responsive and beige-like anchor protein OS=Homo sapiens GN=LRBA PE=1 SV=4,289,321586,10,10,7,7
,,,,,,,,
57,SYIC_HUMAN,"Isoleucyl-tRNA synthetase, cytoplasmic OS=Homo sapiens GN=IARS PE=1 SV=2",287,145718,17,15,14,12
,,,,,,,,
58,SPT5H_HUMAN,Transcription elongation factor SPT5 OS=Homo sapiens GN=SUPT5H PE=1 SV=1,283,121324,10,10,6,6
,,,,,,,,
59,VIGLN_HUMAN,Vigilin OS=Homo sapiens GN=HDLBP PE=1 SV=2,275,141995,12,12,9,9
,,,,,,,,
60,H13_HUMAN,Histone H1.3 OS=Homo sapiens GN=HIST1H1D PE=1 SV=2,273,22336,12,12,7,7
,,,,,,,,
61,MAP1B_HUMAN,Microtubule-associated protein 1B OS=Homo sapiens GN=MAP1B PE=1 SV=1,265,271651,10,10,10,10
,,,,,,,,
62,RPB1_HUMAN,DNA-directed RNA polymerase II subunit RPB1 OS=Homo sapiens GN=POLR2A PE=1 SV=2,254,218408,10,10,9,9
,,,,,,,,
63,HCFC1_HUMAN,Host cell factor 1 OS=Homo sapiens GN=HCFC1 PE=1 SV=2,249,210598,6,6,5,5
,,,,,,,,
64,CYFP1_HUMAN,Cytoplasmic FMR1-interacting protein 1 OS=Homo sapiens GN=CYFIP1 PE=1 SV=1,246,146742,8,8,7,7
,,,,,,,,
65,MAP4_HUMAN,Microtubule-associated protein 4 OS=Homo sapiens GN=MAP4 PE=1 SV=3,245,121443,13,13,12,12
,,,,,,,,
66,LRRF1_HUMAN,Leucine-rich repeat flightless-interacting protein 1 OS=Homo sapiens GN=LRRFIP1 PE=1 SV=2,242,89826,5,5,5,5
,,,,,,,,
67,PO210_HUMAN,Nuclear pore membrane glycoprotein 210 OS=Homo sapiens GN=NUP210 PE=1 SV=3,241,205895,12,11,8,8
,,,,,,,,
68,HYOU1_HUMAN,Hypoxia up-regulated protein 1 OS=Homo sapiens GN=HYOU1 PE=1 SV=1,238,111494,16,15,10,9
,,,,,,,,
69,PUR4_HUMAN,Phosphoribosylformylglycinamidine synthase OS=Homo sapiens GN=PFAS PE=1 SV=3,231,146286,13,13,10,10
,,,,,,,,
70,SF3B2_HUMAN,Splicing factor 3B subunit 2 OS=Homo sapiens GN=SF3B2 PE=1 SV=1,224,97710,9,9,6,6
,,,,,,,,
71,NASP_HUMAN,Nuclear autoantigenic sperm protein OS=Homo sapiens GN=NASP PE=1 SV=2,223,85471,12,12,10,10
,,,,,,,,
72,UBE2O_HUMAN,Ubiquitin-conjugating enzyme E2 O OS=Homo sapiens GN=UBE2O PE=1 SV=3,222,142631,12,12,10,10
,,,,,,,,
73,DIAP1_HUMAN,Protein diaphanous homolog 1 OS=Homo sapiens GN=DIAPH1 PE=1 SV=2,222,141942,9,9,7,7
,,,,,,,,
74,DOCK7_HUMAN,Dedicator of cytokinesis protein 7 OS=Homo sapiens GN=DOCK7 PE=1 SV=4,218,244289,8,8,7,7
,,,,,,,,
75,FLNC_HUMAN,Filamin-C OS=Homo sapiens GN=FLNC PE=1 SV=3,211,293407,10,10,8,8
,,,,,,,,
76,XPO5_HUMAN,Exportin-5 OS=Homo sapiens GN=XPO5 PE=1 SV=1,210,138332,7,7,4,4
,,,,,,,,
77,USP9X_HUMAN,Probable ubiquitin carboxyl-terminal hydrolase FAF-X OS=Homo sapiens GN=USP9X PE=1 SV=2,209,292720,12,12,9,9
,,,,,,,,
78,TAF4_HUMAN,Transcription initiation factor TFIID subunit 4 OS=Homo sapiens GN=TAF4 PE=1 SV=2,207,110332,4,4,4,4
,,,,,,,,
79,K0664_HUMAN,Protein KIAA0664 OS=Homo sapiens GN=KIAA0664 PE=1 SV=2,204,148003,10,8,10,8
,,,,,,,,
80,GEMI5_HUMAN,Gem-associated protein 5 OS=Homo sapiens GN=GEMIN5 PE=1 SV=2,199,170793,8,8,8,8
,,,,,,,,
81,NU205_HUMAN,Nuclear pore complex protein Nup205 OS=Homo sapiens GN=NUP205 PE=1 SV=2,194,230170,8,8,7,7
,,,,,,,,
82,IRS4_HUMAN,Insulin receptor substrate 4 OS=Homo sapiens GN=IRS4 PE=1 SV=1,193,134711,9,8,8,7
,,,,,,,,
83,MSH6_HUMAN,DNA mismatch repair protein Msh6 OS=Homo sapiens GN=MSH6 PE=1 SV=2,191,154514,12,11,8,8
,,,,,,,,
84,AT2B4_HUMAN,Plasma membrane calcium-transporting ATPase 4 OS=Homo sapiens GN=ATP2B4 PE=1 SV=2,190,139030,6,6,6,6
,,,,,,,,
85,IQGA1_HUMAN,Ras GTPase-activating-like protein IQGAP1 OS=Homo sapiens GN=IQGAP1 PE=1 SV=1,189,189761,13,13,10,10
,,,,,,,,
86,EDC4_HUMAN,Enhancer of mRNA-decapping protein 4 OS=Homo sapiens GN=EDC4 PE=1 SV=1,176,152992,9,8,8,8
,,,,,,,,
87,PELP1_HUMAN,"Proline-, glutamic acid- and leucine-rich protein 1 OS=Homo sapiens GN=PELP1 PE=1 SV=2",176,120879,7,7,5,5
,,,,,,,,
88,MCM2_HUMAN,DNA replication licensing factor MCM2 OS=Homo sapiens GN=MCM2 PE=1 SV=4,175,102516,10,10,9,9
,,,,,,,,
89,CPSF1_HUMAN,Cleavage and polyadenylation specificity factor subunit 1 OS=Homo sapiens GN=CPSF1 PE=1 SV=2,172,162036,8,8,7,7
,,,,,,,,
90,AT2B1_HUMAN,Plasma membrane calcium-transporting ATPase 1 OS=Homo sapiens GN=ATP2B1 PE=1 SV=3,172,139637,5,5,5,5
,,,,,,,,
91,RIF1_HUMAN,Telomere-associated protein RIF1 OS=Homo sapiens GN=RIF1 PE=1 SV=2,171,276461,4,4,4,4
,,,,,,,,
92,EEA1_HUMAN,Early endosome antigen 1 OS=Homo sapiens GN=EEA1 PE=1 SV=2,169,163337,8,8,6,6
,,,,,,,,
93,NU153_HUMAN,Nuclear pore complex protein Nup153 OS=Homo sapiens GN=NUP153 PE=1 SV=2,169,155440,9,7,7,6
,,,,,,,,
94,HDAC6_HUMAN,Histone deacetylase 6 OS=Homo sapiens GN=HDAC6 PE=1 SV=2,167,132932,6,6,5,5
,,,,,,,,
95,SPT6H_HUMAN,Transcription elongation factor SPT6 OS=Homo sapiens GN=SUPT6H PE=1 SV=2,167,200203,7,7,6,6
,,,,,,,,
96,FLII_HUMAN,Protein flightless-1 homolog OS=Homo sapiens GN=FLII PE=1 SV=2,161,146142,6,6,6,6
,,,,,,,,
97,WNK1_HUMAN,Serine/threonine-protein kinase WNK1 OS=Homo sapiens GN=WNK1 PE=1 SV=1,160,251457,6,5,6,5
,,,,,,,,
98,FACD2_HUMAN,Fanconi anemia group D2 protein OS=Homo sapiens GN=FANCD2 PE=1 SV=1,160,168295,5,5,5,5
,,,,,,,,
99,RPB2_HUMAN,DNA-directed RNA polymerase II subunit RPB2 OS=Homo sapiens GN=POLR2B PE=1 SV=1,148,135236,6,6,5,5
,,,,,,,,
100,NUMA1_HUMAN,Nuclear mitotic apparatus protein 1 OS=Homo sapiens GN=NUMA1 PE=1 SV=2,144,239199,5,5,4,4
,,,,,,,,
101,RPA1_HUMAN,DNA-directed RNA polymerase I subunit RPA1 OS=Homo sapiens GN=POLR1A PE=1 SV=2,142,196683,5,4,4,3
,,,,,,,,
102,SAFB1_HUMAN,Scaffold attachment factor B1 OS=Homo sapiens GN=SAFB PE=1 SV=4,142,103036,9,9,8,8
,,,,,,,,
103,UBP2L_HUMAN,Ubiquitin-associated protein 2-like OS=Homo sapiens GN=UBAP2L PE=1 SV=2,139,114579,6,6,4,4
,,,,,,,,
104,PERQ2_HUMAN,PERQ amino acid-rich with GYF domain-containing protein 2 OS=Homo sapiens GN=GIGYF2 PE=1 SV=1,138,150320,4,4,4,4
,,,,,,,,
105,CKAP5_HUMAN,Cytoskeleton-associated protein 5 OS=Homo sapiens GN=CKAP5 PE=1 SV=3,136,227062,8,8,5,5
,,,,,,,,
106,SAFB2_HUMAN,Scaffold attachment factor B2 OS=Homo sapiens GN=SAFB2 PE=1 SV=1,136,107921,7,7,6,6
,,,,,,,,
107,BAT3_HUMAN,Large proline-rich protein BAT3 OS=Homo sapiens GN=BAT3 PE=1 SV=2,135,119790,8,7,7,6
,,,,,,,,
108,GSLG1_HUMAN,Golgi apparatus protein 1 OS=Homo sapiens GN=GLG1 PE=1 SV=2,135,138341,2,2,2,2
,,,,,,,,
109,UTRO_HUMAN,Utrophin OS=Homo sapiens GN=UTRN PE=1 SV=2,134,396444,4,4,4,4
,,,,,,,,
110,NU214_HUMAN,Nuclear pore complex protein Nup214 OS=Homo sapiens GN=NUP214 PE=1 SV=2,133,214230,7,6,5,4
,,,,,,,,
111,NU160_HUMAN,Nuclear pore complex protein Nup160 OS=Homo sapiens GN=NUP160 PE=1 SV=3,133,164355,5,5,4,4
,,,,,,,,
112,SP16H_HUMAN,FACT complex subunit SPT16 OS=Homo sapiens GN=SUPT16H PE=1 SV=1,132,120409,6,6,6,6
,,,,,,,,
113,AFAD_HUMAN,Afadin OS=Homo sapiens GN=MLLT4 PE=1 SV=3,132,207702,7,5,5,4
,,,,,,,,
114,HNRPU_HUMAN,Heterogeneous nuclear ribonucleoprotein U OS=Homo sapiens GN=HNRNPU PE=1 SV=6,132,91269,9,9,9,9
,,,,,,,,
115,TP53B_HUMAN,Tumor suppressor p53-binding protein 1 OS=Homo sapiens GN=TP53BP1 PE=1 SV=2,131,215495,4,4,3,3
,,,,,,,,
116,CCAR1_HUMAN,Cell division cycle and apoptosis regulator protein 1 OS=Homo sapiens GN=CCAR1 PE=1 SV=2,130,133423,6,6,5,5
,,,,,,,,
117,RBGPR_HUMAN,Rab3 GTPase-activating protein non-catalytic subunit OS=Homo sapiens GN=RAB3GAP2 PE=1 SV=1,128,157482,6,6,6,6
,,,,,,,,
118,MGAP_HUMAN,MAX gene-associated protein OS=Homo sapiens GN=MGA PE=1 SV=2,127,333784,5,5,5,5
,,,,,,,,
119,AMOT_HUMAN,Angiomotin OS=Homo sapiens GN=AMOT PE=1 SV=1,127,118469,6,5,5,5
,,,,,,,,
120,ACACA_HUMAN,Acetyl-CoA carboxylase 1 OS=Homo sapiens GN=ACACA PE=1 SV=2,125,267095,7,7,7,7
,,,,,,,,
121,NFM_HUMAN,Neurofilament medium polypeptide OS=Homo sapiens GN=NEFM PE=1 SV=3,124,102468,5,5,4,4
,,,,,,,,
122,METH_HUMAN,Methionine synthase OS=Homo sapiens GN=MTR PE=1 SV=2,123,141749,3,3,2,2
,,,,,,,,
123,ALBU_HUMAN,Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=2,122,71317,6,6,4,4
,,,,,,,,
124,TCRG1_HUMAN,Transcription elongation regulator 1 OS=Homo sapiens GN=TCERG1 PE=1 SV=2,122,124051,9,8,9,8
,,,,,,,,
125,S12A2_HUMAN,Solute carrier family 12 member 2 OS=Homo sapiens GN=SLC12A2 PE=1 SV=1,122,132048,4,3,4,3
,,,,,,,,
126,YLPM1_HUMAN,YLP motif-containing protein 1 OS=Homo sapiens GN=YLPM1 PE=1 SV=3,122,220077,7,6,6,5
,,,,,,,,
127,BOD1L_HUMAN,Biorientation of chromosomes in cell division protein 1-like OS=Homo sapiens GN=BOD1L PE=1 SV=2,121,332433,2,2,2,2
,,,,,,,,
128,AKA12_HUMAN,A-kinase anchor protein 12 OS=Homo sapiens GN=AKAP12 PE=1 SV=3,121,191938,6,5,6,5
,,,,,,,,
129,PTPRF_HUMAN,Receptor-type tyrosine-protein phosphatase F OS=Homo sapiens GN=PTPRF PE=1 SV=2,119,213942,4,4,4,4
,,,,,,,,
130,BA2L2_HUMAN,Protein BAT2-like 2 OS=Homo sapiens GN=BAT2L2 PE=1 SV=2,119,317473,6,6,6,6
,,,,,,,,
131,TR150_HUMAN,Thyroid hormone receptor-associated protein 3 OS=Homo sapiens GN=THRAP3 PE=1 SV=2,118,108658,3,3,3,3
,,,,,,,,
132,CNOT1_HUMAN,CCR4-NOT transcription complex subunit 1 OS=Homo sapiens GN=CNOT1 PE=1 SV=2,117,269106,5,5,5,5
,,,,,,,,
133,DPOLA_HUMAN,DNA polymerase alpha catalytic subunit OS=Homo sapiens GN=POLA1 PE=1 SV=2,117,167575,7,6,7,6
,,,,,,,,
134,EF2_HUMAN,Elongation factor 2 OS=Homo sapiens GN=EEF2 PE=1 SV=4,117,96246,3,3,3,3
,,,,,,,,
135,CND1_HUMAN,Condensin complex subunit 1 OS=Homo sapiens GN=NCAPD2 PE=1 SV=3,115,158508,6,6,6,6
,,,,,,,,
136,BRE1B_HUMAN,E3 ubiquitin-protein ligase BRE1B OS=Homo sapiens GN=RNF40 PE=1 SV=3,114,114350,6,6,6,6
,,,,,,,,
137,TPP2_HUMAN,Tripeptidyl-peptidase 2 OS=Homo sapiens GN=TPP2 PE=1 SV=4,113,139745,4,4,4,4
,,,,,,,,
138,AKAP1_HUMAN,"A kinase anchor protein 1, mitochondrial OS=Homo sapiens GN=AKAP1 PE=1 SV=1",112,98250,2,2,2,2
,,,,,,,,
139,NOP2_HUMAN,Putative ribosomal RNA methyltransferase NOP2 OS=Homo sapiens GN=NOP2 PE=1 SV=2,111,89589,2,2,2,2
,,,,,,,,
140,TB182_HUMAN,182 kDa tankyrase-1-binding protein OS=Homo sapiens GN=TNKS1BP1 PE=1 SV=3,111,182697,8,6,7,6
,,,,,,,,
141,UBIQ_HUMAN,Ubiquitin OS=Homo sapiens GN=RPS27A PE=1 SV=1,110,8560,4,4,2,2
,,,,,,,,
142,ECM29_HUMAN,Proteasome-associated protein ECM29 homolog OS=Homo sapiens GN=ECM29 PE=1 SV=2,110,205985,2,2,2,2
,,,,,,,,
143,CHD4_HUMAN,Chromodomain-helicase-DNA-binding protein 4 OS=Homo sapiens GN=CHD4 PE=1 SV=1,110,219393,7,6,7,6
,,,,,,,,
144,CLIP1_HUMAN,CAP-Gly domain-containing linker protein 1 OS=Homo sapiens GN=CLIP1 PE=1 SV=2,109,162888,6,5,5,4
,,,,,,,,
145,NU188_HUMAN,Nucleoporin NUP188 homolog OS=Homo sapiens GN=NUP188 PE=1 SV=1,107,198369,3,3,2,2
,,,,,,,,
146,CBPD_HUMAN,Carboxypeptidase D OS=Homo sapiens GN=CPD PE=1 SV=2,106,153919,2,2,2,2
,,,,,,,,
147,FKB15_HUMAN,FK506-binding protein 15 OS=Homo sapiens GN=FKBP15 PE=1 SV=2,103,134060,3,3,3,3
,,,,,,,,
148,BTAF1_HUMAN,TATA-binding protein-associated factor 172 OS=Homo sapiens GN=BTAF1 PE=1 SV=2,102,209037,3,3,3,3
,,,,,,,,
149,NU155_HUMAN,Nuclear pore complex protein Nup155 OS=Homo sapiens GN=NUP155 PE=1 SV=1,102,156697,5,5,3,3
,,,,,,,,
150,UBR4_HUMAN,E3 ubiquitin-protein ligase UBR4 OS=Homo sapiens GN=UBR4 PE=1 SV=1,101,580547,3,3,3,3
,,,,,,,,
151,GAPD1_HUMAN,GTPase-activating protein and VPS9 domain-containing protein 1 OS=Homo sapiens GN=GAPVD1 PE=1 SV=2,100,166359,5,5,5,5
,,,,,,,,
152,H4_HUMAN,Histone H4 OS=Homo sapiens GN=HIST1H4A PE=1 SV=2,100,11360,4,4,3,3
,,,,,,,,
153,SPTN2_HUMAN,"Spectrin beta chain, brain 2 OS=Homo sapiens GN=SPTBN2 PE=1 SV=2",99,272496,5,3,5,3
,,,,,,,,
154,KIF4A_HUMAN,Chromosome-associated kinesin KIF4A OS=Homo sapiens GN=KIF4A PE=1 SV=3,97,141390,4,4,4,4
,,,,,,,,
155,HECD1_HUMAN,E3 ubiquitin-protein ligase HECTD1 OS=Homo sapiens GN=HECTD1 PE=1 SV=2,96,292379,6,5,6,5
,,,,,,,,
156,NPC1_HUMAN,Niemann-Pick C1 protein OS=Homo sapiens GN=NPC1 PE=1 SV=2,96,144868,3,3,2,2
,,,,,,,,
157,PTAD1_HUMAN,Protein tyrosine phosphatase-like protein PTPLAD1 OS=Homo sapiens GN=PTPLAD1 PE=1 SV=2,94,43360,2,2,2,2
,,,,,,,,
158,LARP1_HUMAN,La-related protein 1 OS=Homo sapiens GN=LARP1 PE=1 SV=2,94,123833,3,3,2,2
,,,,,,,,
159,KTN1_HUMAN,Kinectin OS=Homo sapiens GN=KTN1 PE=1 SV=1,91,156464,3,3,2,2
,,,,,,,,
160,E41L2_HUMAN,Band 4.1-like protein 2 OS=Homo sapiens GN=EPB41L2 PE=1 SV=1,91,113032,5,3,4,2
,,,,,,,,
161,RRBP1_HUMAN,Ribosome-binding protein 1 OS=Homo sapiens GN=RRBP1 PE=1 SV=4,91,152780,3,3,2,2
,,,,,,,,
162,LIPA1_HUMAN,Liprin-alpha-1 OS=Homo sapiens GN=PPFIA1 PE=1 SV=1,91,136265,3,3,2,2
,,,,,,,,
163,ACINU_HUMAN,Apoptotic chromatin condensation inducer in the nucleus OS=Homo sapiens GN=ACIN1 PE=1 SV=1,90,152196,2,2,2,2
,,,,,,,,
164,A2MG_HUMAN,Alpha-2-macroglobulin OS=Homo sapiens GN=A2M PE=1 SV=2,86,164614,5,5,3,3
,,,,,,,,
165,TRI33_HUMAN,E3 ubiquitin-protein ligase TRIM33 OS=Homo sapiens GN=TRIM33 PE=1 SV=2,86,124610,3,3,3,3
,,,,,,,,
166,NOMO1_HUMAN,Nodal modulator 1 OS=Homo sapiens GN=NOMO1 PE=1 SV=4,86,135237,5,5,4,4
,,,,,,,,
167,GOGA3_HUMAN,Golgin subfamily A member 3 OS=Homo sapiens GN=GOLGA3 PE=1 SV=2,85,167765,5,5,5,5
,,,,,,,,
168,DPOD1_HUMAN,DNA polymerase delta catalytic subunit OS=Homo sapiens GN=POLD1 PE=1 SV=2,84,125035,6,6,6,6
,,,,,,,,
169,RU17_HUMAN,U1 small nuclear ribonucleoprotein 70 kDa OS=Homo sapiens GN=SNRNP70 PE=1 SV=2,84,51583,4,3,4,3
,,,,,,,,
170,PI4KA_HUMAN,Phosphatidylinositol 4-kinase alpha OS=Homo sapiens GN=PI4KA PE=1 SV=3,83,233622,4,4,3,3
,,,,,,,,
171,TRIPC_HUMAN,Probable E3 ubiquitin-protein ligase TRIP12 OS=Homo sapiens GN=TRIP12 PE=1 SV=1,83,222234,2,2,2,2
,,,,,,,,
172,SMHD1_HUMAN,Structural maintenance of chromosomes flexible hinge domain-containing protein 1 OS=Homo sapiens GN=SMCHD1 PE=1 SV=2,82,227942,3,3,3,3
,,,,,,,,
173,SMRC1_HUMAN,SWI/SNF complex subunit SMARCC1 OS=Homo sapiens GN=SMARCC1 PE=1 SV=3,82,123303,6,4,5,4
,,,,,,,,
174,AP3D1_HUMAN,AP-3 complex subunit delta-1 OS=Homo sapiens GN=AP3D1 PE=1 SV=1,81,131159,3,3,3,3
,,,,,,,,
175,DMBT1_HUMAN,Deleted in malignant brain tumors 1 protein OS=Homo sapiens GN=DMBT1 PE=1 SV=2,80,268039,2,2,1,1
,,,,,,,,
176,GBF1_HUMAN,Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1 OS=Homo sapiens GN=GBF1 PE=1 SV=2,80,208367,2,2,2,2
,,,,,,,,
177,HM13_HUMAN,Minor histocompatibility antigen H13 OS=Homo sapiens GN=HM13 PE=1 SV=1,77,41747,2,2,1,1
,,,,,,,,
178,SYLC_HUMAN,"Leucyl-tRNA synthetase, cytoplasmic OS=Homo sapiens GN=LARS PE=1 SV=2",76,135577,2,2,2,2
,,,,,,,,
179,ITA2_HUMAN,Integrin alpha-2 OS=Homo sapiens GN=ITGA2 PE=1 SV=1,75,130468,4,4,4,4
,,,,,,,,
180,CA2D1_HUMAN,Voltage-dependent calcium channel subunit alpha-2/delta-1 OS=Homo sapiens GN=CACNA2D1 PE=1 SV=3,75,125630,3,3,2,2
,,,,,,,,
181,ELP1_HUMAN,Elongator complex protein 1 OS=Homo sapiens GN=IKBKAP PE=1 SV=3,74,151813,3,3,2,2
,,,,,,,,
