Protein hits,--------------------------------------------------------,,,,,,,
,,,,,,,,
prot_hit_num,prot_acc,prot_desc,prot_score,prot_mass,prot_matches,prot_matches_sig,prot_sequences,prot_sequences_sig
89,MCM3_HUMAN,DNA replication licensing factor MCM3 OS=Homo sapiens GN=MCM3 PE=1 SV=3,212,91551,11,11,9,9
,,,,,,,,
90,AP3D1_HUMAN,AP-3 complex subunit delta-1 OS=Homo sapiens GN=AP3D1 PE=1 SV=1,211,131159,10,10,5,5
,,,,,,,,
91,UGGG1_HUMAN,UDP-glucose:glycoprotein glucosyltransferase 1 OS=Homo sapiens GN=UGGT1 PE=1 SV=3,209,177819,6,6,5,5
,,,,,,,,
92,NU155_HUMAN,Nuclear pore complex protein Nup155 OS=Homo sapiens GN=NUP155 PE=1 SV=1,207,156697,9,8,7,7
,,,,,,,,
93,SMRC1_HUMAN,SWI/SNF complex subunit SMARCC1 OS=Homo sapiens GN=SMARCC1 PE=1 SV=3,205,123303,12,12,9,9
,,,,,,,,
,,,,,,,,
,,,,,,,,
95,MAP1B_HUMAN,Microtubule-associated protein 1B OS=Homo sapiens GN=MAP1B PE=1 SV=1,202,271651,11,11,9,9
,,,,,,,,
96,CBPD_HUMAN,Carboxypeptidase D OS=Homo sapiens GN=CPD PE=1 SV=2,200,153919,5,5,5,5
,,,,,,,,
97,FACD2_HUMAN,Fanconi anemia group D2 protein OS=Homo sapiens GN=FANCD2 PE=1 SV=1,199,168295,6,6,6,6
,,,,,,,,
98,EDC4_HUMAN,Enhancer of mRNA-decapping protein 4 OS=Homo sapiens GN=EDC4 PE=1 SV=1,198,152992,9,9,9,9
,,,,,,,,
99,GOGA3_HUMAN,Golgin subfamily A member 3 OS=Homo sapiens GN=GOLGA3 PE=1 SV=2,197,167765,8,8,6,6
,,,,,,,,
100,IF4G3_HUMAN,Eukaryotic translation initiation factor 4 gamma 3 OS=Homo sapiens GN=EIF4G3 PE=1 SV=2,195,177682,6,6,6,6
,,,,,,,,
101,CLIP1_HUMAN,CAP-Gly domain-containing linker protein 1 OS=Homo sapiens GN=CLIP1 PE=1 SV=2,192,162888,11,10,10,9
,,,,,,,,
102,LPPRC_HUMAN,"Leucine-rich PPR motif-containing protein, mitochondrial OS=Homo sapiens GN=LRPPRC PE=1 SV=3",192,159003,11,10,10,9
,,,,,,,,
103,CKAP5_HUMAN,Cytoskeleton-associated protein 5 OS=Homo sapiens GN=CKAP5 PE=1 SV=3,190,227062,8,8,8,8
,,,,,,,,
104,ARP5_HUMAN,Actin-related protein 5 OS=Homo sapiens GN=ACTR5 PE=1 SV=2,190,68825,5,5,4,4
,,,,,,,,
105,ECM29_HUMAN,Proteasome-associated protein ECM29 homolog OS=Homo sapiens GN=ECM29 PE=1 SV=2,189,205985,12,12,9,9
,,,,,,,,
106,LRRF1_HUMAN,Leucine-rich repeat flightless-interacting protein 1 OS=Homo sapiens GN=LRRFIP1 PE=1 SV=2,188,89826,4,4,4,4
,,,,,,,,
107,FA21A_HUMAN,WASH complex subunit FAM21A OS=Homo sapiens GN=FAM21A PE=1 SV=3,185,147266,4,4,3,3
,,,,,,,,
108,TBCD4_HUMAN,TBC1 domain family member 4 OS=Homo sapiens GN=TBC1D4 PE=1 SV=2,182,148068,8,8,7,7
,,,,,,,,
109,YLPM1_HUMAN,YLP motif-containing protein 1 OS=Homo sapiens GN=YLPM1 PE=1 SV=3,182,220077,6,6,6,6
,,,,,,,,
110,DHX9_HUMAN,ATP-dependent RNA helicase A OS=Homo sapiens GN=DHX9 PE=1 SV=4,181,142181,8,8,7,7
,,,,,,,,
111,FKB15_HUMAN,FK506-binding protein 15 OS=Homo sapiens GN=FKBP15 PE=1 SV=2,180,134060,5,5,4,4
,,,,,,,,
112,HCFC1_HUMAN,Host cell factor 1 OS=Homo sapiens GN=HCFC1 PE=1 SV=2,178,210598,5,5,4,4
,,,,,,,,
113,LIPA1_HUMAN,Liprin-alpha-1 OS=Homo sapiens GN=PPFIA1 PE=1 SV=1,175,136265,6,6,5,5
,,,,,,,,
114,HSP71_HUMAN,Heat shock 70 kDa protein 1A/1B OS=Homo sapiens GN=HSPA1A PE=1 SV=5,174,70294,4,4,4,4
,,,,,,,,
115,WNK1_HUMAN,Serine/threonine-protein kinase WNK1 OS=Homo sapiens GN=WNK1 PE=1 SV=1,169,251457,5,5,4,4
,,,,,,,,
116,TSC2_HUMAN,Tuberin OS=Homo sapiens GN=TSC2 PE=1 SV=2,169,202591,8,8,4,4
,,,,,,,,
117,MYH10_HUMAN,Myosin-10 OS=Homo sapiens GN=MYH10 PE=1 SV=3,167,229827,6,6,5,5
,,,,,,,,
118,UBP24_HUMAN,Ubiquitin carboxyl-terminal hydrolase 24 OS=Homo sapiens GN=USP24 PE=1 SV=3,166,297200,7,7,7,7
,,,,,,,,
119,BAT3_HUMAN,Large proline-rich protein BAT3 OS=Homo sapiens GN=BAT3 PE=1 SV=2,165,119790,9,9,8,8
,,,,,,,,
120,HNRH1_HUMAN,Heterogeneous nuclear ribonucleoprotein H OS=Homo sapiens GN=HNRNPH1 PE=1 SV=4,161,49484,4,4,3,3
,,,,,,,,
121,EEA1_HUMAN,Early endosome antigen 1 OS=Homo sapiens GN=EEA1 PE=1 SV=2,154,163337,5,5,4,4
,,,,,,,,
122,RAD50_HUMAN,DNA repair protein RAD50 OS=Homo sapiens GN=RAD50 PE=1 SV=1,154,154823,10,10,10,10
,,,,,,,,
123,KIF4A_HUMAN,Chromosome-associated kinesin KIF4A OS=Homo sapiens GN=KIF4A PE=1 SV=3,152,141390,5,5,5,5
,,,,,,,,
124,NU188_HUMAN,Nucleoporin NUP188 homolog OS=Homo sapiens GN=NUP188 PE=1 SV=1,150,198369,7,7,6,6
,,,,,,,,
125,HNRPK_HUMAN,Heterogeneous nuclear ribonucleoprotein K OS=Homo sapiens GN=HNRNPK PE=1 SV=1,150,51230,5,5,5,5
,,,,,,,,
126,HYOU1_HUMAN,Hypoxia up-regulated protein 1 OS=Homo sapiens GN=HYOU1 PE=1 SV=1,147,111494,6,5,5,5
,,,,,,,,
127,GSLG1_HUMAN,Golgi apparatus protein 1 OS=Homo sapiens GN=GLG1 PE=1 SV=2,146,138341,3,3,3,3
,,,,,,,,
128,DSG2_HUMAN,Desmoglein-2 OS=Homo sapiens GN=DSG2 PE=1 SV=2,143,123016,6,6,6,6
,,,,,,,,
129,CPSF1_HUMAN,Cleavage and polyadenylation specificity factor subunit 1 OS=Homo sapiens GN=CPSF1 PE=1 SV=2,142,162036,5,5,5,5
,,,,,,,,
130,UBP19_HUMAN,Ubiquitin carboxyl-terminal hydrolase 19 OS=Homo sapiens GN=USP19 PE=1 SV=2,141,147441,3,3,2,2
,,,,,,,,
131,CHD4_HUMAN,Chromodomain-helicase-DNA-binding protein 4 OS=Homo sapiens GN=CHD4 PE=1 SV=1,140,219393,10,9,9,8
,,,,,,,,
132,UBP2L_HUMAN,Ubiquitin-associated protein 2-like OS=Homo sapiens GN=UBAP2L PE=1 SV=2,139,114579,5,5,4,4
,,,,,,,,
133,TRI33_HUMAN,E3 ubiquitin-protein ligase TRIM33 OS=Homo sapiens GN=TRIM33 PE=1 SV=2,137,124610,8,8,6,6
,,,,,,,,
134,NU160_HUMAN,Nuclear pore complex protein Nup160 OS=Homo sapiens GN=NUP160 PE=1 SV=3,135,164355,5,5,3,3
,,,,,,,,
135,HELC1_HUMAN,Activating signal cointegrator 1 complex subunit 3 OS=Homo sapiens GN=ASCC3 PE=1 SV=3,134,252898,4,4,3,3
,,,,,,,,
136,S12A2_HUMAN,Solute carrier family 12 member 2 OS=Homo sapiens GN=SLC12A2 PE=1 SV=1,134,132048,5,5,5,5
,,,,,,,,
137,NU153_HUMAN,Nuclear pore complex protein Nup153 OS=Homo sapiens GN=NUP153 PE=1 SV=2,133,155440,7,7,7,7
,,,,,,,,
138,RIF1_HUMAN,Telomere-associated protein RIF1 OS=Homo sapiens GN=RIF1 PE=1 SV=2,133,276461,5,5,5,5
,,,,,,,,
139,AFAD_HUMAN,Afadin OS=Homo sapiens GN=MLLT4 PE=1 SV=3,132,207702,5,5,4,4
,,,,,,,,
140,TTC37_HUMAN,Tetratricopeptide repeat protein 37 OS=Homo sapiens GN=TTC37 PE=1 SV=1,131,177485,3,3,3,3
,,,,,,,,
141,TP53B_HUMAN,Tumor suppressor p53-binding protein 1 OS=Homo sapiens GN=TP53BP1 PE=1 SV=2,131,215495,4,4,4,4
,,,,,,,,
142,HD_HUMAN,Huntingtin OS=Homo sapiens GN=HTT PE=1 SV=1,129,351630,4,4,4,4
,,,,,,,,
143,VPRBP_HUMAN,Protein VPRBP OS=Homo sapiens GN=VPRBP PE=1 SV=3,129,170668,8,7,6,5
,,,,,,,,
144,RPN1_HUMAN,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 OS=Homo sapiens GN=RPN1 PE=1 SV=1,128,68641,8,7,5,5
,,,,,,,,
145,ALBU_HUMAN,Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=2,126,71317,5,5,4,4
,,,,,,,,
146,E41L2_HUMAN,Band 4.1-like protein 2 OS=Homo sapiens GN=EPB41L2 PE=1 SV=1,125,113032,5,5,4,4
,,,,,,,,
147,BRD4_HUMAN,Bromodomain-containing protein 4 OS=Homo sapiens GN=BRD4 PE=1 SV=2,125,152580,5,5,5,5
,,,,,,,,
148,DJC13_HUMAN,DnaJ homolog subfamily C member 13 OS=Homo sapiens GN=DNAJC13 PE=1 SV=4,125,256549,4,3,4,3
,,,,,,,,
149,PUR4_HUMAN,Phosphoribosylformylglycinamidine synthase OS=Homo sapiens GN=PFAS PE=1 SV=3,123,146286,6,5,6,5
,,,,,,,,
150,MYH9_HUMAN,Myosin-9 OS=Homo sapiens GN=MYH9 PE=1 SV=4,122,227646,6,6,5,5
,,,,,,,,
151,SYVC_HUMAN,Valyl-tRNA synthetase OS=Homo sapiens GN=VARS PE=1 SV=4,120,141642,6,6,5,5
,,,,,,,,
152,AKA12_HUMAN,A-kinase anchor protein 12 OS=Homo sapiens GN=AKAP12 PE=1 SV=3,120,191938,6,6,6,6
,,,,,,,,
153,SYMPK_HUMAN,Symplekin OS=Homo sapiens GN=SYMPK PE=1 SV=2,117,141915,7,6,6,5
,,,,,,,,
154,SMC2_HUMAN,Structural maintenance of chromosomes protein 2 OS=Homo sapiens GN=SMC2 PE=1 SV=2,117,136085,3,3,3,3
,,,,,,,,
155,RPA1_HUMAN,DNA-directed RNA polymerase I subunit RPA1 OS=Homo sapiens GN=POLR1A PE=1 SV=2,116,196683,8,7,7,7
,,,,,,,,
156,K1797_HUMAN,Uncharacterized protein KIAA1797 OS=Homo sapiens GN=KIAA1797 PE=1 SV=1,113,202111,4,4,4,4
,,,,,,,,
157,SPTN2_HUMAN,"Spectrin beta chain, brain 2 OS=Homo sapiens GN=SPTBN2 PE=1 SV=2",113,272496,5,5,5,5
,,,,,,,,
158,SCRIB_HUMAN,Protein scribble homolog OS=Homo sapiens GN=SCRIB PE=1 SV=4,112,175748,5,5,4,4
,,,,,,,,
159,CTRO_HUMAN,Citron Rho-interacting kinase OS=Homo sapiens GN=CIT PE=1 SV=2,109,233339,7,7,6,6
,,,,,,,,
160,MIA3_HUMAN,Melanoma inhibitory activity protein 3 OS=Homo sapiens GN=MIA3 PE=1 SV=1,109,214255,4,4,4,4
,,,,,,,,
161,AT11C_HUMAN,Probable phospholipid-transporting ATPase IG OS=Homo sapiens GN=ATP11C PE=1 SV=3,109,130877,3,3,2,2
,,,,,,,,
162,TRAP1_HUMAN,"Heat shock protein 75 kDa, mitochondrial OS=Homo sapiens GN=TRAP1 PE=1 SV=3",107,80345,2,2,2,2
,,,,,,,,
163,SAFB1_HUMAN,Scaffold attachment factor B1 OS=Homo sapiens GN=SAFB PE=1 SV=4,106,103036,3,3,3,3
,,,,,,,,
164,SIN3A_HUMAN,Paired amphipathic helix protein Sin3a OS=Homo sapiens GN=SIN3A PE=1 SV=2,106,145883,7,7,7,7
,,,,,,,,
165,TIM_HUMAN,Protein timeless homolog OS=Homo sapiens GN=TIMELESS PE=1 SV=1,105,139570,5,5,4,4
,,,,,,,,
166,P5CS_HUMAN,Delta-1-pyrroline-5-carboxylate synthetase OS=Homo sapiens GN=ALDH18A1 PE=1 SV=2,103,87989,3,3,2,2
,,,,,,,,
167,PTAD1_HUMAN,Protein tyrosine phosphatase-like protein PTPLAD1 OS=Homo sapiens GN=PTPLAD1 PE=1 SV=2,103,43360,2,2,2,2
,,,,,,,,
168,NPC1_HUMAN,Niemann-Pick C1 protein OS=Homo sapiens GN=NPC1 PE=1 SV=2,100,144868,3,2,2,2
,,,,,,,,
169,GBF1_HUMAN,Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1 OS=Homo sapiens GN=GBF1 PE=1 SV=2,99,208367,5,4,5,4
,,,,,,,,
170,TBC9B_HUMAN,TBC1 domain family member 9B OS=Homo sapiens GN=TBC1D9B PE=1 SV=2,95,141549,5,5,5,5
,,,,,,,,
171,M3K4_HUMAN,Mitogen-activated protein kinase kinase kinase 4 OS=Homo sapiens GN=MAP3K4 PE=1 SV=1,95,183147,3,3,2,2
,,,,,,,,
172,SMHD1_HUMAN,Structural maintenance of chromosomes flexible hinge domain-containing protein 1 OS=Homo sapiens GN=SMCHD1 PE=1 SV=2,95,227942,3,2,3,2
,,,,,,,,
173,KIF15_HUMAN,Kinesin-like protein KIF15 OS=Homo sapiens GN=KIF15 PE=1 SV=1,91,161030,2,2,2,2
,,,,,,,,
174,ANR17_HUMAN,Ankyrin repeat domain-containing protein 17 OS=Homo sapiens GN=ANKRD17 PE=1 SV=3,91,275970,6,5,4,3
,,,,,,,,
175,EWS_HUMAN,RNA-binding protein EWS OS=Homo sapiens GN=EWSR1 PE=1 SV=1,91,68721,4,4,2,2
,,,,,,,,
176,FNBP4_HUMAN,Formin-binding protein 4 OS=Homo sapiens GN=FNBP4 PE=1 SV=2,90,110637,2,2,2,2
,,,,,,,,
177,METH_HUMAN,Methionine synthase OS=Homo sapiens GN=MTR PE=1 SV=2,90,141749,2,2,2,2
,,,,,,,,
178,SP16H_HUMAN,FACT complex subunit SPT16 OS=Homo sapiens GN=SUPT16H PE=1 SV=1,87,120409,3,3,3,3
,,,,,,,,
,,,,,,,,
,,,,,,,,
180,TNR6B_HUMAN,Trinucleotide repeat-containing gene 6B protein OS=Homo sapiens GN=TNRC6B PE=1 SV=4,86,194739,2,2,2,2
,,,,,,,,
181,TBB2C_HUMAN,Tubulin beta-2C chain OS=Homo sapiens GN=TUBB2C PE=1 SV=1,85,50255,4,3,3,3
,,,,,,,,
