Protein hits,--------------------------------------------------------,,,,,,,
,,,,,,,,
prot_hit_num,prot_acc,prot_desc,prot_score,prot_mass,prot_matches,prot_matches_sig,prot_sequences,prot_sequences_sig
24,UBA1_HUMAN,Ubiquitin-like modifier-activating enzyme 1 OS=Homo sapiens GN=UBA1 PE=1 SV=3,609,118858,20,20,13,13
,,,,,,,,
25,GANAB_HUMAN,Neutral alpha-glucosidase AB OS=Homo sapiens GN=GANAB PE=1 SV=3,593,107263,27,25,20,18
,,,,,,,,
26,FAS_HUMAN,Fatty acid synthase OS=Homo sapiens GN=FASN PE=1 SV=3,590,275877,28,27,20,19
,,,,,,,,
27,EIF3B_HUMAN,Eukaryotic translation initiation factor 3 subunit B OS=Homo sapiens GN=EIF3B PE=1 SV=3,585,92823,30,29,19,19
,,,,,,,,
28,VINC_HUMAN,Vinculin OS=Homo sapiens GN=VCL PE=1 SV=4,583,124292,21,21,20,20
,,,,,,,,
29,SYAC_HUMAN,"Alanyl-tRNA synthetase, cytoplasmic OS=Homo sapiens GN=AARS PE=1 SV=2",566,107484,20,18,18,17
,,,,,,,,
30,U5S1_HUMAN,116 kDa U5 small nuclear ribonucleoprotein component OS=Homo sapiens GN=EFTUD2 PE=1 SV=1,565,110336,30,29,19,18
,,,,,,,,
,,,,,,,,
,,,,,,,,
32,USO1_HUMAN,General vesicular transport factor p115 OS=Homo sapiens GN=USO1 PE=1 SV=2,554,108740,21,21,15,15
,,,,,,,,
33,SF3B3_HUMAN,Splicing factor 3B subunit 3 OS=Homo sapiens GN=SF3B3 PE=1 SV=4,523,136575,22,21,15,14
,,,,,,,,
34,HS90B_HUMAN,Heat shock protein HSP 90-beta OS=Homo sapiens GN=HSP90AB1 PE=1 SV=4,515,83554,18,17,11,10
,,,,,,,,
35,FTO_HUMAN,Protein fto OS=Homo sapiens GN=FTO PE=1 SV=3,513,59043,24,24,15,15
,,,,,,,,
36,PUR2_HUMAN,Trifunctional purine biosynthetic protein adenosine-3 OS=Homo sapiens GN=GART PE=1 SV=1,496,108953,31,27,23,22
,,,,,,,,
37,MCM3_HUMAN,DNA replication licensing factor MCM3 OS=Homo sapiens GN=MCM3 PE=1 SV=3,484,91551,23,23,18,18
,,,,,,,,
38,RRBP1_HUMAN,Ribosome-binding protein 1 OS=Homo sapiens GN=RRBP1 PE=1 SV=4,474,152780,20,20,17,17
,,,,,,,,
39,HS90A_HUMAN,Heat shock protein HSP 90-alpha OS=Homo sapiens GN=HSP90AA1 PE=1 SV=5,455,85006,16,15,9,8
,,,,,,,,
40,MCM4_HUMAN,DNA replication licensing factor MCM4 OS=Homo sapiens GN=MCM4 PE=1 SV=5,438,97068,19,18,14,13
,,,,,,,,
41,SND1_HUMAN,Staphylococcal nuclease domain-containing protein 1 OS=Homo sapiens GN=SND1 PE=1 SV=1,417,102618,24,23,20,19
,,,,,,,,
42,AT1A1_HUMAN,Sodium/potassium-transporting ATPase subunit alpha-1 OS=Homo sapiens GN=ATP1A1 PE=1 SV=1,408,114135,11,11,9,9
,,,,,,,,
43,RRP44_HUMAN,Exosome complex exonuclease RRP44 OS=Homo sapiens GN=DIS3 PE=1 SV=2,404,110017,22,22,15,15
,,,,,,,,
44,MSH2_HUMAN,DNA mismatch repair protein Msh2 OS=Homo sapiens GN=MSH2 PE=1 SV=1,399,105418,21,18,14,13
,,,,,,,,
45,IPO7_HUMAN,Importin-7 OS=Homo sapiens GN=IPO7 PE=1 SV=1,392,120751,12,12,8,8
,,,,,,,,
46,CAND1_HUMAN,Cullin-associated NEDD8-dissociated protein 1 OS=Homo sapiens GN=CAND1 PE=1 SV=2,387,137999,19,18,17,16
,,,,,,,,
,,,,,,,,
,,,,,,,,
48,NOP2_HUMAN,Putative ribosomal RNA methyltransferase NOP2 OS=Homo sapiens GN=NOP2 PE=1 SV=2,375,89589,13,13,12,12
,,,,,,,,
,,,,,,,,
,,,,,,,,
50,XPO1_HUMAN,Exportin-1 OS=Homo sapiens GN=XPO1 PE=1 SV=1,352,124447,16,16,13,13
,,,,,,,,
51,SYIM_HUMAN,"Isoleucyl-tRNA synthetase, mitochondrial OS=Homo sapiens GN=IARS2 PE=1 SV=2",347,114688,14,14,11,11
,,,,,,,,
52,HS74L_HUMAN,Heat shock 70 kDa protein 4L OS=Homo sapiens GN=HSPA4L PE=1 SV=2,343,95453,14,13,12,12
,,,,,,,,
53,K1967_HUMAN,Protein KIAA1967 OS=Homo sapiens GN=KIAA1967 PE=1 SV=2,326,103465,14,13,13,12
,,,,,,,,
54,ANFY1_HUMAN,Ankyrin repeat and FYVE domain-containing protein 1 OS=Homo sapiens GN=ANKFY1 PE=1 SV=2,323,129915,10,10,7,7
,,,,,,,,
55,CTNA1_HUMAN,Catenin alpha-1 OS=Homo sapiens GN=CTNNA1 PE=1 SV=1,319,100693,14,14,12,12
,,,,,,,,
56,HCFC1_HUMAN,Host cell factor 1 OS=Homo sapiens GN=HCFC1 PE=1 SV=2,314,210598,18,17,15,14
,,,,,,,,
57,MATR3_HUMAN,Matrin-3 OS=Homo sapiens GN=MATR3 PE=1 SV=2,310,95078,17,17,11,11
,,,,,,,,
58,EXOC4_HUMAN,Exocyst complex component 4 OS=Homo sapiens GN=EXOC4 PE=1 SV=1,309,111170,8,8,5,5
,,,,,,,,
59,UBP7_HUMAN,Ubiquitin carboxyl-terminal hydrolase 7 OS=Homo sapiens GN=USP7 PE=1 SV=2,292,129304,16,15,13,12
,,,,,,,,
,,,,,,,,
,,,,,,,,
61,IPO8_HUMAN,Importin-8 OS=Homo sapiens GN=IPO8 PE=1 SV=2,282,120945,9,9,6,6
,,,,,,,,
62,HXK2_HUMAN,Hexokinase-2 OS=Homo sapiens GN=HK2 PE=1 SV=2,274,103739,11,10,11,10
,,,,,,,,
,,,,,,,,
,,,,,,,,
64,COPB_HUMAN,Coatomer subunit beta OS=Homo sapiens GN=COPB1 PE=1 SV=3,270,108214,13,13,9,9
,,,,,,,,
65,NNTM_HUMAN,"NAD(P) transhydrogenase, mitochondrial OS=Homo sapiens GN=NNT PE=1 SV=3",263,114564,11,11,9,9
,,,,,,,,
66,SYLC_HUMAN,"Leucyl-tRNA synthetase, cytoplasmic OS=Homo sapiens GN=LARS PE=1 SV=2",263,135577,12,12,10,10
,,,,,,,,
67,SYMC_HUMAN,"Methionyl-tRNA synthetase, cytoplasmic OS=Homo sapiens GN=MARS PE=1 SV=2",257,102249,10,10,6,6
,,,,,,,,
68,C1TM_HUMAN,"Monofunctional C1-tetrahydrofolate synthase, mitochondrial OS=Homo sapiens GN=MTHFD1L PE=1 SV=1",254,106636,14,14,11,11
,,,,,,,,
,,,,,,,,
,,,,,,,,
70,RENT1_HUMAN,Regulator of nonsense transcripts 1 OS=Homo sapiens GN=UPF1 PE=1 SV=2,240,125578,13,13,13,13
,,,,,,,,
71,HNRL2_HUMAN,Heterogeneous nuclear ribonucleoprotein U-like protein 2 OS=Homo sapiens GN=HNRNPUL2 PE=1 SV=1,240,85622,8,8,8,8
,,,,,,,,
72,RPB2_HUMAN,DNA-directed RNA polymerase II subunit RPB2 OS=Homo sapiens GN=POLR2B PE=1 SV=1,237,135236,12,12,10,10
,,,,,,,,
73,CLH1_HUMAN,Clathrin heavy chain 1 OS=Homo sapiens GN=CLTC PE=1 SV=5,237,193260,9,9,8,8
,,,,,,,,
74,PSA_HUMAN,Puromycin-sensitive aminopeptidase OS=Homo sapiens GN=NPEPPS PE=1 SV=2,236,103895,12,11,9,9
,,,,,,,,
75,DDX21_HUMAN,Nucleolar RNA helicase 2 OS=Homo sapiens GN=DDX21 PE=1 SV=5,235,87804,8,8,8,8
,,,,,,,,
76,RAD21_HUMAN,Double-strand-break repair protein rad21 homolog OS=Homo sapiens GN=RAD21 PE=1 SV=2,234,71930,10,10,9,9
,,,,,,,,
77,BRE1A_HUMAN,E3 ubiquitin-protein ligase BRE1A OS=Homo sapiens GN=RNF20 PE=1 SV=2,234,114220,10,9,9,9
,,,,,,,,
78,TERA_HUMAN,Transitional endoplasmic reticulum ATPase OS=Homo sapiens GN=VCP PE=1 SV=4,232,89950,9,9,9,9
,,,,,,,,
79,SYEP_HUMAN,Bifunctional aminoacyl-tRNA synthetase OS=Homo sapiens GN=EPRS PE=1 SV=5,229,172080,13,13,12,12
,,,,,,,,
80,RBM10_HUMAN,RNA-binding protein 10 OS=Homo sapiens GN=RBM10 PE=1 SV=3,226,103811,14,13,11,10
,,,,,,,,
81,NEK9_HUMAN,Serine/threonine-protein kinase Nek9 OS=Homo sapiens GN=NEK9 PE=1 SV=2,221,108868,10,10,9,9
,,,,,,,,
82,ESYT1_HUMAN,Extended synaptotagmin-1 OS=Homo sapiens GN=ESYT1 PE=1 SV=1,220,123293,11,11,10,10
,,,,,,,,
83,TAF4_HUMAN,Transcription initiation factor TFIID subunit 4 OS=Homo sapiens GN=TAF4 PE=1 SV=2,219,110332,6,6,6,6
,,,,,,,,
84,XPO7_HUMAN,Exportin-7 OS=Homo sapiens GN=XPO7 PE=1 SV=3,218,125196,10,10,9,9
,,,,,,,,
85,NADAP_HUMAN,Kanadaptin OS=Homo sapiens GN=SLC4A1AP PE=1 SV=1,218,89500,14,13,10,9
,,,,,,,,
86,EIF3A_HUMAN,Eukaryotic translation initiation factor 3 subunit A OS=Homo sapiens GN=EIF3A PE=1 SV=1,217,166867,15,14,14,13
,,,,,,,,
87,K0090_HUMAN,Uncharacterized protein KIAA0090 OS=Homo sapiens GN=KIAA0090 PE=1 SV=1,216,112145,8,8,7,7
,,,,,,,,
88,PREP_HUMAN,"Presequence protease, mitochondrial OS=Homo sapiens GN=PITRM1 PE=1 SV=2",211,118407,12,12,12,12
,,,,,,,,
89,LONM_HUMAN,"Lon protease homolog, mitochondrial OS=Homo sapiens GN=LONP1 PE=1 SV=2",207,106936,10,9,10,9
,,,,,,,,
90,PARP1_HUMAN,Poly [ADP-ribose] polymerase 1 OS=Homo sapiens GN=PARP1 PE=1 SV=4,203,113811,13,11,12,10
,,,,,,,,
91,SYAM_HUMAN,"Probable alanyl-tRNA synthetase, mitochondrial OS=Homo sapiens GN=AARS2 PE=1 SV=1",200,108299,7,7,6,6
,,,,,,,,
92,S23IP_HUMAN,SEC23-interacting protein OS=Homo sapiens GN=SEC23IP PE=1 SV=1,199,111691,11,11,9,9
,,,,,,,,
93,4F2_HUMAN,4F2 cell-surface antigen heavy chain OS=Homo sapiens GN=SLC3A2 PE=1 SV=3,197,68180,9,9,6,6
,,,,,,,,
94,TPR_HUMAN,Nucleoprotein TPR OS=Homo sapiens GN=TPR PE=1 SV=3,196,267530,9,9,7,7
,,,,,,,,
95,KTN1_HUMAN,Kinectin OS=Homo sapiens GN=KTN1 PE=1 SV=1,192,156464,7,7,6,6
,,,,,,,,
96,EMAL4_HUMAN,Echinoderm microtubule-associated protein-like 4 OS=Homo sapiens GN=EML4 PE=1 SV=2,187,109919,8,8,8,8
,,,,,,,,
,,,,,,,,
,,,,,,,,
98,CD166_HUMAN,CD166 antigen OS=Homo sapiens GN=ALCAM PE=1 SV=2,181,65745,7,7,7,7
,,,,,,,,
99,BA2L2_HUMAN,Protein BAT2-like 2 OS=Homo sapiens GN=BAT2L2 PE=1 SV=2,177,317473,8,8,7,7
,,,,,,,,
100,RABE1_HUMAN,Rab GTPase-binding effector protein 1 OS=Homo sapiens GN=RABEP1 PE=1 SV=2,176,99629,6,6,6,6
,,,,,,,,
101,TBCD_HUMAN,Tubulin-specific chaperone D OS=Homo sapiens GN=TBCD PE=1 SV=1,174,134211,7,7,6,6
,,,,,,,,
102,IPO11_HUMAN,Importin-11 OS=Homo sapiens GN=IPO11 PE=1 SV=1,173,113489,4,4,3,3
,,,,,,,,
103,NASP_HUMAN,Nuclear autoantigenic sperm protein OS=Homo sapiens GN=NASP PE=1 SV=2,172,85471,8,7,6,6
,,,,,,,,
104,DHX30_HUMAN,Putative ATP-dependent RNA helicase DHX30 OS=Homo sapiens GN=DHX30 PE=1 SV=1,170,134938,7,7,7,7
,,,,,,,,
105,OGT1_HUMAN,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit OS=Homo sapiens GN=OGT PE=1 SV=3,169,118104,8,7,7,6
,,,,,,,,
106,COPB2_HUMAN,Coatomer subunit beta~ OS=Homo sapiens GN=COPB2 PE=1 SV=2,169,103278,8,7,8,7
,,,,,,,,
107,SRRT_HUMAN,Serrate RNA effector molecule homolog OS=Homo sapiens GN=SRRT PE=1 SV=1,166,101060,9,8,9,8
,,,,,,,,
108,OGFR_HUMAN,Opioid growth factor receptor OS=Homo sapiens GN=OGFR PE=1 SV=3,165,73850,4,4,4,4
,,,,,,,,
109,CAPR1_HUMAN,Caprin-1 OS=Homo sapiens GN=CAPRIN1 PE=1 SV=2,161,78489,8,8,6,6
,,,,,,,,
110,ADDA_HUMAN,Alpha-adducin OS=Homo sapiens GN=ADD1 PE=1 SV=2,161,81304,6,6,4,4
,,,,,,,,
111,AT2A2_HUMAN,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 OS=Homo sapiens GN=ATP2A2 PE=1 SV=1,160,116336,6,6,4,4
,,,,,,,,
112,GTF2I_HUMAN,General transcription factor II-I OS=Homo sapiens GN=GTF2I PE=1 SV=2,159,112859,8,8,8,8
,,,,,,,,
,,,,,,,,
,,,,,,,,
114,HXK1_HUMAN,Hexokinase-1 OS=Homo sapiens GN=HK1 PE=1 SV=3,157,103561,7,6,6,5
,,,,,,,,
115,IF4G1_HUMAN,Eukaryotic translation initiation factor 4 gamma 1 OS=Homo sapiens GN=EIF4G1 PE=1 SV=3,157,176168,7,7,7,7
,,,,,,,,
116,DHX16_HUMAN,Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16 OS=Homo sapiens GN=DHX16 PE=1 SV=2,157,119874,7,7,6,6
,,,,,,,,
117,AP1B1_HUMAN,AP-1 complex subunit beta-1 OS=Homo sapiens GN=AP1B1 PE=1 SV=2,155,105482,9,9,9,9
,,,,,,,,
118,SK2L2_HUMAN,Superkiller viralicidic activity 2-like 2 OS=Homo sapiens GN=SKIV2L2 PE=1 SV=3,153,118756,7,7,6,6
,,,,,,,,
119,TF3C3_HUMAN,General transcription factor 3C polypeptide 3 OS=Homo sapiens GN=GTF3C3 PE=1 SV=1,152,102006,7,7,7,7
,,,,,,,,
120,PRP6_HUMAN,Pre-mRNA-processing factor 6 OS=Homo sapiens GN=PRPF6 PE=1 SV=1,144,107656,8,7,7,6
,,,,,,,,
121,NU107_HUMAN,Nuclear pore complex protein Nup107 OS=Homo sapiens GN=NUP107 PE=1 SV=1,144,107048,7,7,7,7
,,,,,,,,
122,LPPRC_HUMAN,"Leucine-rich PPR motif-containing protein, mitochondrial OS=Homo sapiens GN=LRPPRC PE=1 SV=3",141,159003,8,8,7,7
,,,,,,,,
123,ILF3_HUMAN,Interleukin enhancer-binding factor 3 OS=Homo sapiens GN=ILF3 PE=1 SV=3,141,95678,7,7,7,7
,,,,,,,,
124,FPRP_HUMAN,Prostaglandin F2 receptor negative regulator OS=Homo sapiens GN=PTGFRN PE=1 SV=2,138,99464,5,5,5,5
,,,,,,,,
125,RB3GP_HUMAN,Rab3 GTPase-activating protein catalytic subunit OS=Homo sapiens GN=RAB3GAP1 PE=1 SV=3,137,111594,6,6,5,5
,,,,,,,,
126,NCKP1_HUMAN,Nck-associated protein 1 OS=Homo sapiens GN=NCKAP1 PE=1 SV=1,136,130018,6,6,5,5
,,,,,,,,
127,TCOF_HUMAN,Treacle protein OS=Homo sapiens GN=TCOF1 PE=1 SV=2,134,152241,5,4,5,4
,,,,,,,,
128,LRRF1_HUMAN,Leucine-rich repeat flightless-interacting protein 1 OS=Homo sapiens GN=LRRFIP1 PE=1 SV=2,132,89826,3,3,3,3
,,,,,,,,
129,DREB_HUMAN,Drebrin OS=Homo sapiens GN=DBN1 PE=1 SV=4,132,71842,6,5,5,4
,,,,,,,,
130,UBP15_HUMAN,Ubiquitin carboxyl-terminal hydrolase 15 OS=Homo sapiens GN=USP15 PE=1 SV=3,128,113602,8,8,7,7
,,,,,,,,
131,SMCA5_HUMAN,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5 OS=Homo sapiens GN=SMARCA5 PE=1 SV=1,126,122513,6,5,6,5
,,,,,,,,
132,MAP4_HUMAN,Microtubule-associated protein 4 OS=Homo sapiens GN=MAP4 PE=1 SV=3,126,121443,5,5,5,5
,,,,,,,,
133,CDC5L_HUMAN,Cell division cycle 5-like protein OS=Homo sapiens GN=CDC5L PE=1 SV=2,126,92422,4,4,3,3
,,,,,,,,
134,XPO5_HUMAN,Exportin-5 OS=Homo sapiens GN=XPO5 PE=1 SV=1,124,138332,4,4,3,3
,,,,,,,,
135,IPO4_HUMAN,Importin-4 OS=Homo sapiens GN=IPO4 PE=1 SV=2,122,120179,6,6,6,6
,,,,,,,,
136,JAK1_HUMAN,Tyrosine-protein kinase JAK1 OS=Homo sapiens GN=JAK1 PE=1 SV=2,119,135016,5,5,5,5
,,,,,,,,
137,C2D1A_HUMAN,Coiled-coil and C2 domain-containing protein 1A OS=Homo sapiens GN=CC2D1A PE=1 SV=1,119,104397,3,3,3,3
,,,,,,,,
138,DHX9_HUMAN,ATP-dependent RNA helicase A OS=Homo sapiens GN=DHX9 PE=1 SV=4,118,142181,5,4,5,4
,,,,,,,,
139,DHX36_HUMAN,Probable ATP-dependent RNA helicase DHX36 OS=Homo sapiens GN=DHX36 PE=1 SV=1,118,115673,3,3,3,3
,,,,,,,,
140,DDX42_HUMAN,ATP-dependent RNA helicase DDX42 OS=Homo sapiens GN=DDX42 PE=1 SV=1,118,103197,6,6,5,5
,,,,,,,,
141,POP1_HUMAN,Ribonucleases P/MRP protein subunit POP1 OS=Homo sapiens GN=POP1 PE=1 SV=2,117,116346,4,4,4,4
,,,,,,,,
142,NOLC1_HUMAN,Nucleolar and coiled-body phosphoprotein 1 OS=Homo sapiens GN=NOLC1 PE=1 SV=2,117,73560,6,6,5,5
,,,,,,,,
143,UBP5_HUMAN,Ubiquitin carboxyl-terminal hydrolase 5 OS=Homo sapiens GN=USP5 PE=1 SV=2,116,96638,3,3,3,3
,,,,,,,,
144,ICAL_HUMAN,Calpastatin OS=Homo sapiens GN=CAST PE=1 SV=4,114,76925,5,5,4,4
,,,,,,,,
145,AMPD2_HUMAN,AMP deaminase 2 OS=Homo sapiens GN=AMPD2 PE=1 SV=2,114,101422,5,5,3,3
,,,,,,,,
146,SNUT1_HUMAN,U4/U6.U5 tri-snRNP-associated protein 1 OS=Homo sapiens GN=SART1 PE=1 SV=1,113,90371,3,3,3,3
,,,,,,,,
147,MYH10_HUMAN,Myosin-10 OS=Homo sapiens GN=MYH10 PE=1 SV=3,107,229827,4,4,4,4
,,,,,,,,
148,ZC11A_HUMAN,Zinc finger CCCH domain-containing protein 11A OS=Homo sapiens GN=ZC3H11A PE=1 SV=3,105,89931,3,3,3,3
,,,,,,,,
149,TACC3_HUMAN,Transforming acidic coiled-coil-containing protein 3 OS=Homo sapiens GN=TACC3 PE=1 SV=1,104,91159,4,4,3,3
,,,,,,,,
150,CAND2_HUMAN,Cullin-associated NEDD8-dissociated protein 2 OS=Homo sapiens GN=CAND2 PE=1 SV=3,104,136653,4,4,4,4
,,,,,,,,
151,MYH9_HUMAN,Myosin-9 OS=Homo sapiens GN=MYH9 PE=1 SV=4,104,227646,5,5,5,5
,,,,,,,,
152,HGS_HUMAN,Hepatocyte growth factor-regulated tyrosine kinase substrate OS=Homo sapiens GN=HGS PE=1 SV=1,104,86708,3,3,3,3
,,,,,,,,
153,SAFB1_HUMAN,Scaffold attachment factor B1 OS=Homo sapiens GN=SAFB PE=1 SV=4,104,103036,5,4,4,4
,,,,,,,,
154,CND3_HUMAN,Condensin complex subunit 3 OS=Homo sapiens GN=NCAPG PE=1 SV=1,100,115345,4,4,4,4
,,,,,,,,
155,HAUS6_HUMAN,HAUS augmin-like complex subunit 6 OS=Homo sapiens GN=HAUS6 PE=1 SV=2,100,109636,3,3,3,3
,,,,,,,,
156,HIP1_HUMAN,Huntingtin-interacting protein 1 OS=Homo sapiens GN=HIP1 PE=1 SV=5,98,117232,3,3,3,3
,,,,,,,,
157,HTSF1_HUMAN,HIV Tat-specific factor 1 OS=Homo sapiens GN=HTATSF1 PE=1 SV=1,98,86371,8,8,7,7
,,,,,,,,
158,HELLS_HUMAN,Lymphoid-specific helicase OS=Homo sapiens GN=HELLS PE=1 SV=1,98,97639,6,6,5,5
,,,,,,,,
159,BAT2_HUMAN,Large proline-rich protein BAT2 OS=Homo sapiens GN=BAT2 PE=1 SV=2,97,229177,4,4,3,3
,,,,,,,,
160,DLG1_HUMAN,Disks large homolog 1 OS=Homo sapiens GN=DLG1 PE=1 SV=2,97,100678,3,3,3,3
,,,,,,,,
161,UBP2L_HUMAN,Ubiquitin-associated protein 2-like OS=Homo sapiens GN=UBAP2L PE=1 SV=2,97,114579,3,3,3,3
,,,,,,,,
162,NICA_HUMAN,Nicastrin OS=Homo sapiens GN=NCSTN PE=1 SV=2,95,79103,4,4,3,3
,,,,,,,,
163,LAMP2_HUMAN,Lysosome-associated membrane glycoprotein 2 OS=Homo sapiens GN=LAMP2 PE=1 SV=2,94,45503,4,4,1,1
,,,,,,,,
164,CHD1L_HUMAN,Chromodomain-helicase-DNA-binding protein 1-like OS=Homo sapiens GN=CHD1L PE=1 SV=1,94,101507,9,8,9,8
,,,,,,,,
165,SF3B1_HUMAN,Splicing factor 3B subunit 1 OS=Homo sapiens GN=SF3B1 PE=1 SV=3,94,146479,3,3,3,3
,,,,,,,,
166,NUP98_HUMAN,Nuclear pore complex protein Nup98-Nup96 OS=Homo sapiens GN=NUP98 PE=1 SV=3,93,188643,6,5,5,4
,,,,,,,,
167,SC31A_HUMAN,Protein transport protein Sec31A OS=Homo sapiens GN=SEC31A PE=1 SV=3,92,133900,4,3,4,3
,,,,,,,,
168,RPA2_HUMAN,DNA-directed RNA polymerase I subunit RPA2 OS=Homo sapiens GN=POLR1B PE=1 SV=2,90,129799,4,4,3,3
,,,,,,,,
169,DSRAD_HUMAN,Double-stranded RNA-specific adenosine deaminase OS=Homo sapiens GN=ADAR PE=1 SV=3,89,137079,4,4,4,4
,,,,,,,,
170,ITB1_HUMAN,Integrin beta-1 OS=Homo sapiens GN=ITGB1 PE=1 SV=2,89,91664,5,5,5,5
,,,,,,,,
171,NAT10_HUMAN,N-acetyltransferase 10 OS=Homo sapiens GN=NAT10 PE=1 SV=1,87,116543,2,2,2,2
,,,,,,,,
172,INT3_HUMAN,Integrator complex subunit 3 OS=Homo sapiens GN=INTS3 PE=1 SV=1,87,119533,5,5,5,5
,,,,,,,,
173,PYC_HUMAN,"Pyruvate carboxylase, mitochondrial OS=Homo sapiens GN=PC PE=1 SV=2",87,130293,4,4,4,4
,,,,,,,,
174,CYFP1_HUMAN,Cytoplasmic FMR1-interacting protein 1 OS=Homo sapiens GN=CYFIP1 PE=1 SV=1,86,146742,3,3,3,3
,,,,,,,,
175,UBP48_HUMAN,Ubiquitin carboxyl-terminal hydrolase 48 OS=Homo sapiens GN=USP48 PE=1 SV=1,86,121066,2,2,2,2
,,,,,,,,
176,WDHD1_HUMAN,WD repeat and HMG-box DNA-binding protein 1 OS=Homo sapiens GN=WDHD1 PE=1 SV=1,85,127371,6,4,5,4
,,,,,,,,
177,ALBU_HUMAN,Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=2,85,71317,4,4,2,2
,,,,,,,,
178,RBP2_HUMAN,E3 SUMO-protein ligase RanBP2 OS=Homo sapiens GN=RANBP2 PE=1 SV=2,81,362365,2,2,2,2
,,,,,,,,
179,KDM1_HUMAN,Lysine-specific histone demethylase 1 OS=Homo sapiens GN=KDM1 PE=1 SV=2,81,93358,4,4,4,4
,,,,,,,,
180,SAPS1_HUMAN,Serine/threonine-protein phosphatase 6 regulatory subunit 1 OS=Homo sapiens GN=SAPS1 PE=1 SV=5,81,97291,2,2,2,2
,,,,,,,,
