Protein hits,--------------------------------------------------------,,,,,,,
,,,,,,,,
prot_hit_num,prot_acc,prot_desc,prot_score,prot_mass,prot_matches,prot_matches_sig,prot_sequences,prot_sequences_sig
61,LAP2A_HUMAN,"Lamina-associated polypeptide 2, isoform alpha OS=Homo sapiens GN=TMPO PE=1 SV=2",251,76016,10,10,8,8
,,,,,,,,
,,,,,,,,
,,,,,,,,
63,PLAK_HUMAN,Junction plakoglobin OS=Homo sapiens GN=JUP PE=1 SV=3,238,82434,7,7,6,6
,,,,,,,,
64,DHB4_HUMAN,Peroxisomal multifunctional enzyme type 2 OS=Homo sapiens GN=HSD17B4 PE=1 SV=3,237,80092,8,7,6,5
,,,,,,,,
65,4F2_HUMAN,4F2 cell-surface antigen heavy chain OS=Homo sapiens GN=SLC3A2 PE=1 SV=3,231,68180,9,9,8,8
,,,,,,,,
66,NDUS1_HUMAN,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial OS=Homo sapiens GN=NDUFS1 PE=1 SV=3",226,80443,8,8,7,7
,,,,,,,,
67,GCP60_HUMAN,Golgi resident protein GCP60 OS=Homo sapiens GN=ACBD3 PE=1 SV=4,226,60841,7,7,5,5
,,,,,,,,
68,PAPS1_HUMAN,Bifunctional 3~-phosphoadenosine 5~-phosphosulfate synthase 1 OS=Homo sapiens GN=PAPSS1 PE=1 SV=2,222,71586,8,8,5,5
,,,,,,,,
69,GFPT1_HUMAN,Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] 1 OS=Homo sapiens GN=GFPT1 PE=1 SV=3,221,79555,6,6,4,4
,,,,,,,,
70,DDX5_HUMAN,Probable ATP-dependent RNA helicase DDX5 OS=Homo sapiens GN=DDX5 PE=1 SV=1,219,69618,9,9,9,9
,,,,,,,,
71,SYRC_HUMAN,"Arginyl-tRNA synthetase, cytoplasmic OS=Homo sapiens GN=RARS PE=1 SV=2",212,76129,11,11,9,9
,,,,,,,,
72,ERG7_HUMAN,Lanosterol synthase OS=Homo sapiens GN=LSS PE=1 SV=1,207,84453,7,7,7,7
,,,,,,,,
73,P5CS_HUMAN,Delta-1-pyrroline-5-carboxylate synthetase OS=Homo sapiens GN=ALDH18A1 PE=1 SV=2,206,87989,12,12,6,6
,,,,,,,,
74,ADAS_HUMAN,"Alkyldihydroxyacetonephosphate synthase, peroxisomal OS=Homo sapiens GN=AGPS PE=1 SV=1",205,73664,10,10,7,7
,,,,,,,,
75,SYTC_HUMAN,"Threonyl-tRNA synthetase, cytoplasmic OS=Homo sapiens GN=TARS PE=1 SV=3",205,84294,7,6,5,4
,,,,,,,,
76,DC1I2_HUMAN,Cytoplasmic dynein 1 intermediate chain 2 OS=Homo sapiens GN=DYNC1I2 PE=1 SV=3,198,71811,5,5,5,5
,,,,,,,,
77,CJ119_HUMAN,UPF0557 protein C10orf119 OS=Homo sapiens GN=C10orf119 PE=1 SV=2,198,73789,6,6,5,5
,,,,,,,,
78,TBC15_HUMAN,TBC1 domain family member 15 OS=Homo sapiens GN=TBC1D15 PE=1 SV=2,194,80352,7,7,6,6
,,,,,,,,
79,TOM70_HUMAN,Mitochondrial import receptor subunit TOM70 OS=Homo sapiens GN=TOMM70A PE=1 SV=1,193,68096,9,9,8,8
,,,,,,,,
80,RFA1_HUMAN,Replication protein A 70 kDa DNA-binding subunit OS=Homo sapiens GN=RPA1 PE=1 SV=2,192,68723,7,7,5,5
,,,,,,,,
81,AAAT_HUMAN,Neutral amino acid transporter B(0) OS=Homo sapiens GN=SLC1A5 PE=1 SV=2,189,57018,6,6,5,5
,,,,,,,,
82,M3K7_HUMAN,Mitogen-activated protein kinase kinase kinase 7 OS=Homo sapiens GN=MAP3K7 PE=1 SV=1,187,67895,6,6,5,5
,,,,,,,,
83,LETM1_HUMAN,"LETM1 and EF-hand domain-containing protein 1, mitochondrial OS=Homo sapiens GN=LETM1 PE=1 SV=1",186,83986,5,5,4,4
,,,,,,,,
84,SAMH1_HUMAN,SAM domain and HD domain-containing protein 1 OS=Homo sapiens GN=SAMHD1 PE=1 SV=2,184,72896,11,11,9,9
,,,,,,,,
85,MTA1_HUMAN,Metastasis-associated protein MTA1 OS=Homo sapiens GN=MTA1 PE=1 SV=2,184,81420,9,9,7,7
,,,,,,,,
86,EIF3B_HUMAN,Eukaryotic translation initiation factor 3 subunit B OS=Homo sapiens GN=EIF3B PE=1 SV=3,178,92823,7,7,6,6
,,,,,,,,
87,SNX2_HUMAN,Sorting nexin-2 OS=Homo sapiens GN=SNX2 PE=1 SV=2,172,58549,5,5,5,5
,,,,,,,,
88,SYK_HUMAN,Lysyl-tRNA synthetase OS=Homo sapiens GN=KARS PE=1 SV=3,170,68461,9,8,8,7
,,,,,,,,
89,THOC1_HUMAN,THO complex subunit 1 OS=Homo sapiens GN=THOC1 PE=1 SV=1,163,76360,4,4,2,2
,,,,,,,,
90,SYTM_HUMAN,"Threonyl-tRNA synthetase, mitochondrial OS=Homo sapiens GN=TARS2 PE=1 SV=1",163,81841,7,7,6,6
,,,,,,,,
91,GUAA_HUMAN,GMP synthase [glutamine-hydrolyzing] OS=Homo sapiens GN=GMPS PE=1 SV=1,160,77408,7,6,7,6
,,,,,,,,
92,A16A1_HUMAN,Aldehyde dehydrogenase family 16 member A1 OS=Homo sapiens GN=ALDH16A1 PE=1 SV=2,159,86100,5,5,4,4
,,,,,,,,
93,CMC1_HUMAN,Calcium-binding mitochondrial carrier protein Aralar1 OS=Homo sapiens GN=SLC25A12 PE=1 SV=2,157,75114,5,5,5,5
,,,,,,,,
94,ACSL1_HUMAN,Long-chain-fatty-acid--CoA ligase 1 OS=Homo sapiens GN=ACSL1 PE=1 SV=1,155,78919,5,5,4,4
,,,,,,,,
95,PLST_HUMAN,Plastin-3 OS=Homo sapiens GN=PLS3 PE=1 SV=4,155,71279,6,6,5,5
,,,,,,,,
96,ZYX_HUMAN,Zyxin OS=Homo sapiens GN=ZYX PE=1 SV=1,153,62436,5,5,4,4
,,,,,,,,
97,WRIP1_HUMAN,ATPase WRNIP1 OS=Homo sapiens GN=WRNIP1 PE=1 SV=2,153,72829,6,6,5,5
,,,,,,,,
98,MAGD2_HUMAN,Melanoma-associated antigen D2 OS=Homo sapiens GN=MAGED2 PE=1 SV=2,152,65085,7,7,5,5
,,,,,,,,
99,SPDLY_HUMAN,Protein Spindly OS=Homo sapiens GN=CCDC99 PE=1 SV=1,147,70703,8,8,7,7
,,,,,,,,
100,PPM1G_HUMAN,Protein phosphatase 1G OS=Homo sapiens GN=PPM1G PE=1 SV=1,147,59919,4,4,3,3
,,,,,,,,
101,MIRO2_HUMAN,Mitochondrial Rho GTPase 2 OS=Homo sapiens GN=RHOT2 PE=1 SV=2,147,69101,8,8,5,5
,,,,,,,,
102,TSC2_HUMAN,Tuberin OS=Homo sapiens GN=TSC2 PE=1 SV=2,145,202591,8,8,2,2
,,,,,,,,
103,FLNA_HUMAN,Filamin-A OS=Homo sapiens GN=FLNA PE=1 SV=4,143,283301,5,5,4,4
,,,,,,,,
104,ALBU_HUMAN,Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=2,141,71317,4,4,3,3
,,,,,,,,
105,IF4B_HUMAN,Eukaryotic translation initiation factor 4B OS=Homo sapiens GN=EIF4B PE=1 SV=2,137,69167,7,7,5,5
,,,,,,,,
106,TKT_HUMAN,Transketolase OS=Homo sapiens GN=TKT PE=1 SV=3,136,68519,11,10,8,7
,,,,,,,,
107,PTCD3_HUMAN,"Pentatricopeptide repeat-containing protein 3, mitochondrial OS=Homo sapiens GN=PTCD3 PE=1 SV=3",135,79184,3,3,2,2
,,,,,,,,
108,HAUS5_HUMAN,HAUS augmin-like complex subunit 5 OS=Homo sapiens GN=HAUS5 PE=1 SV=2,135,72265,4,4,3,3
,,,,,,,,
109,NUP88_HUMAN,Nuclear pore complex protein Nup88 OS=Homo sapiens GN=NUP88 PE=1 SV=2,134,84629,6,6,5,5
,,,,,,,,
110,KLC4_HUMAN,Kinesin light chain 4 OS=Homo sapiens GN=KLC4 PE=1 SV=3,133,69054,5,5,5,5
,,,,,,,,
111,LRC47_HUMAN,Leucine-rich repeat-containing protein 47 OS=Homo sapiens GN=LRRC47 PE=1 SV=1,133,64004,4,4,4,4
,,,,,,,,
112,CLH1_HUMAN,Clathrin heavy chain 1 OS=Homo sapiens GN=CLTC PE=1 SV=5,132,193260,5,5,4,4
,,,,,,,,
113,SF01_HUMAN,Splicing factor 1 OS=Homo sapiens GN=SF1 PE=1 SV=4,131,68514,7,7,4,4
,,,,,,,,
114,NS1BP_HUMAN,Influenza virus NS1A-binding protein OS=Homo sapiens GN=IVNS1ABP PE=1 SV=3,131,72937,7,7,6,6
,,,,,,,,
115,KLC1_HUMAN,Kinesin light chain 1 OS=Homo sapiens GN=KLC1 PE=1 SV=2,130,65782,8,8,6,6
,,,,,,,,
116,IRS4_HUMAN,Insulin receptor substrate 4 OS=Homo sapiens GN=IRS4 PE=1 SV=1,129,134711,4,3,4,3
,,,,,,,,
117,CALX_HUMAN,Calnexin OS=Homo sapiens GN=CANX PE=1 SV=2,128,67982,5,5,4,4
,,,,,,,,
118,MEN1_HUMAN,Menin OS=Homo sapiens GN=MEN1 PE=1 SV=3,127,68350,3,3,2,2
,,,,,,,,
119,KHDR1_HUMAN,"KH domain-containing, RNA-binding, signal transduction-associated protein 1 OS=Homo sapiens GN=KHDRBS1 PE=1 SV=1",126,48311,7,7,5,5
,,,,,,,,
120,PTN11_HUMAN,Tyrosine-protein phosphatase non-receptor type 11 OS=Homo sapiens GN=PTPN11 PE=1 SV=2,126,68964,5,5,4,4
,,,,,,,,
121,SC23A_HUMAN,Protein transport protein Sec23A OS=Homo sapiens GN=SEC23A PE=1 SV=2,122,87018,7,7,6,6
,,,,,,,,
122,LARP7_HUMAN,La-related protein 7 OS=Homo sapiens GN=LARP7 PE=1 SV=1,122,67143,5,5,5,5
,,,,,,,,
123,DPOD3_HUMAN,DNA polymerase delta subunit 3 OS=Homo sapiens GN=POLD3 PE=1 SV=2,121,51653,3,3,2,2
,,,,,,,,
124,P66B_HUMAN,Transcriptional repressor p66-beta OS=Homo sapiens GN=GATAD2B PE=1 SV=1,120,65562,5,5,3,3
,,,,,,,,
125,ACSL4_HUMAN,Long-chain-fatty-acid--CoA ligase 4 OS=Homo sapiens GN=ACSL4 PE=1 SV=2,119,80220,4,4,4,4
,,,,,,,,
126,DDX41_HUMAN,Probable ATP-dependent RNA helicase DDX41 OS=Homo sapiens GN=DDX41 PE=1 SV=2,117,70477,4,4,2,2
,,,,,,,,
127,HNRPM_HUMAN,Heterogeneous nuclear ribonucleoprotein M OS=Homo sapiens GN=HNRNPM PE=1 SV=3,116,77749,3,3,3,3
,,,,,,,,
128,ORC3_HUMAN,Origin recognition complex subunit 3 OS=Homo sapiens GN=ORC3L PE=1 SV=1,114,83285,4,4,3,3
,,,,,,,,
129,MCM6_HUMAN,DNA replication licensing factor MCM6 OS=Homo sapiens GN=MCM6 PE=1 SV=1,112,93801,4,4,4,4
,,,,,,,,
130,PLAP_HUMAN,Phospholipase A-2-activating protein OS=Homo sapiens GN=PLAA PE=1 SV=2,111,88641,4,4,3,3
,,,,,,,,
131,CD2AP_HUMAN,CD2-associated protein OS=Homo sapiens GN=CD2AP PE=1 SV=1,111,71635,4,4,3,3
,,,,,,,,
132,FILA2_HUMAN,Filaggrin-2 OS=Homo sapiens GN=FLG2 PE=1 SV=1,111,249296,3,3,2,2
,,,,,,,,
133,ASPC1_HUMAN,Tether containing UBX domain for GLUT4 OS=Homo sapiens GN=ASPSCR1 PE=1 SV=1,110,60659,3,3,2,2
,,,,,,,,
134,HEAT3_HUMAN,HEAT repeat-containing protein 3 OS=Homo sapiens GN=HEATR3 PE=1 SV=2,110,75789,2,2,2,2
,,,,,,,,
135,SRPR_HUMAN,Signal recognition particle receptor subunit alpha OS=Homo sapiens GN=SRPR PE=1 SV=2,109,70223,3,3,3,3
,,,,,,,,
136,DNM1L_HUMAN,Dynamin-1-like protein OS=Homo sapiens GN=DNM1L PE=1 SV=2,108,82339,2,2,2,2
,,,,,,,,
137,NUCL_HUMAN,Nucleolin OS=Homo sapiens GN=NCL PE=1 SV=3,108,76625,6,5,5,4
,,,,,,,,
138,PVRL2_HUMAN,Poliovirus receptor-related protein 2 OS=Homo sapiens GN=PVRL2 PE=1 SV=1,107,58162,4,4,2,2
,,,,,,,,
139,UBIQ_HUMAN,Ubiquitin OS=Homo sapiens GN=RPS27A PE=1 SV=1,104,8560,4,4,3,3
,,,,,,,,
140,EIF3A_HUMAN,Eukaryotic translation initiation factor 3 subunit A OS=Homo sapiens GN=EIF3A PE=1 SV=1,104,166867,4,4,4,4
,,,,,,,,
141,ENAH_HUMAN,Protein enabled homolog OS=Homo sapiens GN=ENAH PE=1 SV=2,103,66584,4,4,4,4
,,,,,,,,
142,AFG32_HUMAN,AFG3-like protein 2 OS=Homo sapiens GN=AFG3L2 PE=1 SV=2,103,88984,5,5,3,3
,,,,,,,,
143,SYEP_HUMAN,Bifunctional aminoacyl-tRNA synthetase OS=Homo sapiens GN=EPRS PE=1 SV=5,102,172080,2,2,2,2
,,,,,,,,
144,CPSF3_HUMAN,Cleavage and polyadenylation specificity factor subunit 3 OS=Homo sapiens GN=CPSF3 PE=1 SV=1,101,78120,4,4,4,4
,,,,,,,,
145,ACPH_HUMAN,Acylamino-acid-releasing enzyme OS=Homo sapiens GN=APEH PE=1 SV=4,100,82142,3,3,2,2
,,,,,,,,
146,MFAP1_HUMAN,Microfibrillar-associated protein 1 OS=Homo sapiens GN=MFAP1 PE=1 SV=2,100,51927,4,4,4,4
,,,,,,,,
147,MCM2_HUMAN,DNA replication licensing factor MCM2 OS=Homo sapiens GN=MCM2 PE=1 SV=4,100,102516,3,3,2,2
,,,,,,,,
148,SCRB2_HUMAN,Lysosome membrane protein 2 OS=Homo sapiens GN=SCARB2 PE=1 SV=2,99,54712,5,5,4,4
,,,,,,,,
149,DPOA2_HUMAN,DNA polymerase alpha subunit B OS=Homo sapiens GN=POLA2 PE=1 SV=2,99,66762,6,5,5,5
,,,,,,,,
150,SC23B_HUMAN,Protein transport protein Sec23B OS=Homo sapiens GN=SEC23B PE=1 SV=2,98,87393,6,6,4,4
,,,,,,,,
151,EF2_HUMAN,Elongation factor 2 OS=Homo sapiens GN=EEF2 PE=1 SV=4,97,96246,2,2,2,2
,,,,,,,,
152,PLOD1_HUMAN,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1 OS=Homo sapiens GN=PLOD1 PE=1 SV=2",97,84068,4,4,3,3
,,,,,,,,
153,ENPL_HUMAN,Endoplasmin OS=Homo sapiens GN=HSP90B1 PE=1 SV=1,96,92696,2,2,2,2
,,,,,,,,
154,SYFB_HUMAN,Phenylalanyl-tRNA synthetase beta chain OS=Homo sapiens GN=FARSB PE=1 SV=2,96,66715,5,5,5,5
,,,,,,,,
155,GT251_HUMAN,Procollagen galactosyltransferase 1 OS=Homo sapiens GN=GLT25D1 PE=1 SV=1,95,71933,3,3,3,3
,,,,,,,,
156,PPIL4_HUMAN,Peptidyl-prolyl cis-trans isomerase-like 4 OS=Homo sapiens GN=PPIL4 PE=1 SV=1,95,57703,3,3,3,3
,,,,,,,,
157,RPAP3_HUMAN,RNA polymerase II-associated protein 3 OS=Homo sapiens GN=RPAP3 PE=1 SV=2,94,75957,2,2,1,1
,,,,,,,,
158,BAG3_HUMAN,BAG family molecular chaperone regulator 3 OS=Homo sapiens GN=BAG3 PE=1 SV=3,93,61728,3,3,3,3
,,,,,,,,
159,NCPR_HUMAN,NADPH--cytochrome P450 reductase OS=Homo sapiens GN=POR PE=1 SV=2,91,77097,4,4,4,4
,,,,,,,,
160,CPSF6_HUMAN,Cleavage and polyadenylation specificity factor subunit 6 OS=Homo sapiens GN=CPSF6 PE=1 SV=2,90,59344,3,3,3,3
,,,,,,,,
161,IF2B1_HUMAN,Insulin-like growth factor 2 mRNA-binding protein 1 OS=Homo sapiens GN=IGF2BP1 PE=1 SV=1,90,63759,5,4,3,3
,,,,,,,,
162,SYCC_HUMAN,"Cysteinyl-tRNA synthetase, cytoplasmic OS=Homo sapiens GN=CARS PE=1 SV=3",90,86103,3,2,3,2
,,,,,,,,
163,TFR1_HUMAN,Transferrin receptor protein 1 OS=Homo sapiens GN=TFRC PE=1 SV=2,89,85274,5,4,3,3
,,,,,,,,
164,VPS35_HUMAN,Vacuolar protein sorting-associated protein 35 OS=Homo sapiens GN=VPS35 PE=1 SV=2,88,92447,2,2,2,2
,,,,,,,,
,,,,,,,,
,,,,,,,,
166,RUFY1_HUMAN,RUN and FYVE domain-containing protein 1 OS=Homo sapiens GN=RUFY1 PE=1 SV=2,87,80851,4,3,4,3
,,,,,,,,
167,IMB1_HUMAN,Importin subunit beta-1 OS=Homo sapiens GN=KPNB1 PE=1 SV=2,86,98420,4,4,3,3
,,,,,,,,
168,EHD4_HUMAN,EH domain-containing protein 4 OS=Homo sapiens GN=EHD4 PE=1 SV=1,85,61365,2,2,2,2
,,,,,,,,
169,CG027_HUMAN,HEAT repeat-containing protein C7orf27 OS=Homo sapiens GN=C7orf27 PE=1 SV=2,85,89774,4,4,3,3
,,,,,,,,
170,TF65_HUMAN,Transcription factor p65 OS=Homo sapiens GN=RELA PE=1 SV=2,84,60695,2,2,2,2
,,,,,,,,
171,RAD18_HUMAN,E3 ubiquitin-protein ligase RAD18 OS=Homo sapiens GN=RAD18 PE=1 SV=1,84,57015,2,2,2,2
,,,,,,,,
172,CSTF2_HUMAN,Cleavage stimulation factor subunit 2 OS=Homo sapiens GN=CSTF2 PE=1 SV=1,84,61035,3,3,3,3
,,,,,,,,
173,CALD1_HUMAN,Caldesmon OS=Homo sapiens GN=CALD1 PE=1 SV=2,83,93251,3,3,3,3
,,,,,,,,
174,RBP10_HUMAN,Ran-binding protein 10 OS=Homo sapiens GN=RANBP10 PE=1 SV=1,82,68013,2,2,1,1
,,,,,,,,
175,AMPB_HUMAN,Aminopeptidase B OS=Homo sapiens GN=RNPEP PE=1 SV=2,82,73234,2,2,1,1
,,,,,,,,
176,UBXN4_HUMAN,UBX domain-containing protein 4 OS=Homo sapiens GN=UBXN4 PE=1 SV=2,81,57028,3,3,2,2
,,,,,,,,
177,WASF1_HUMAN,Wiskott-Aldrich syndrome protein family member 1 OS=Homo sapiens GN=WASF1 PE=1 SV=1,81,61899,2,2,2,2
,,,,,,,,
178,RPAP2_HUMAN,Putative RNA polymerase II subunit B1 CTD phosphatase RPAP2 OS=Homo sapiens GN=RPAP2 PE=1 SV=1,80,70150,2,2,2,2
,,,,,,,,
179,ABCF3_HUMAN,ATP-binding cassette sub-family F member 3 OS=Homo sapiens GN=ABCF3 PE=1 SV=2,79,80094,2,2,2,2
,,,,,,,,
180,MCCA_HUMAN,"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial OS=Homo sapiens GN=MCCC1 PE=1 SV=3",78,80935,2,2,2,2
,,,,,,,,
181,FAF1_HUMAN,FAS-associated factor 1 OS=Homo sapiens GN=FAF1 PE=1 SV=2,78,74364,2,2,2,2
