Protein hits,--------------------------------------------------------,,,,,,,
,,,,,,,,
prot_hit_num,prot_acc,prot_desc,prot_score,prot_mass,prot_matches,prot_matches_sig,prot_sequences,prot_sequences_sig
,,,,,,,,
118,NOC2L_HUMAN,Nucleolar complex protein 2 homolog OS=Homo sapiens GN=NOC2L PE=1 SV=3,133,85707,9,9,8,8
,,,,,,,,
119,CUL4A_HUMAN,Cullin-4A OS=Homo sapiens GN=CUL4A PE=1 SV=3,132,88138,9,8,6,6
,,,,,,,,
120,TPR_HUMAN,Nucleoprotein TPR OS=Homo sapiens GN=TPR PE=1 SV=3,132,267530,7,7,6,6
,,,,,,,,
121,GTF2I_HUMAN,General transcription factor II-I OS=Homo sapiens GN=GTF2I PE=1 SV=2,131,112859,4,4,4,4
,,,,,,,,
122,LARP7_HUMAN,La-related protein 7 OS=Homo sapiens GN=LARP7 PE=1 SV=1,131,67143,3,3,3,3
,,,,,,,,
123,FFR_HUMAN,Protein fat-free homolog OS=Homo sapiens GN=FFR PE=1 SV=2,130,86901,5,5,3,3
,,,,,,,,
124,GIT1_HUMAN,ARF GTPase-activating protein GIT1 OS=Homo sapiens GN=GIT1 PE=1 SV=2,129,85030,3,3,2,2
,,,,,,,,
125,TNPO3_HUMAN,Transportin-3 OS=Homo sapiens GN=TNPO3 PE=1 SV=3,128,105961,6,6,6,6
,,,,,,,,
126,TLK2_HUMAN,Serine/threonine-protein kinase tousled-like 2 OS=Homo sapiens GN=TLK2 PE=1 SV=2,127,88405,5,4,5,4
,,,,,,,,
127,ESYT2_HUMAN,Extended synaptotagmin-2 OS=Homo sapiens GN=ESYT2 PE=1 SV=1,125,102807,6,6,5,5
,,,,,,,,
128,NUP88_HUMAN,Nuclear pore complex protein Nup88 OS=Homo sapiens GN=NUP88 PE=1 SV=2,124,84629,4,4,4,4
,,,,,,,,
129,ANM5_HUMAN,Protein arginine N-methyltransferase 5 OS=Homo sapiens GN=PRMT5 PE=1 SV=4,121,73322,5,5,4,4
,,,,,,,,
130,OPA1_HUMAN,"Dynamin-like 120 kDa protein, mitochondrial OS=Homo sapiens GN=OPA1 PE=1 SV=3",120,112131,6,6,4,4
,,,,,,,,
131,XPO2_HUMAN,Exportin-2 OS=Homo sapiens GN=CSE1L PE=1 SV=3,118,111145,6,6,6,6
,,,,,,,,
132,FAS_HUMAN,Fatty acid synthase OS=Homo sapiens GN=FASN PE=1 SV=3,116,275877,4,4,4,4
,,,,,,,,
133,PYGL_HUMAN,"Glycogen phosphorylase, liver form OS=Homo sapiens GN=PYGL PE=1 SV=4",115,97486,5,5,5,5
,,,,,,,,
134,MSH2_HUMAN,DNA mismatch repair protein Msh2 OS=Homo sapiens GN=MSH2 PE=1 SV=1,115,105418,5,5,4,4
,,,,,,,,
135,ME11A_HUMAN,Methyltransferase-like protein 11A OS=Homo sapiens GN=METTL11A PE=1 SV=3,115,25770,3,3,3,3
,,,,,,,,
136,DHX40_HUMAN,Probable ATP-dependent RNA helicase DHX40 OS=Homo sapiens GN=DHX40 PE=1 SV=2,114,89815,3,3,2,2
,,,,,,,,
137,NARG1_HUMAN,NMDA receptor-regulated protein 1 OS=Homo sapiens GN=NARG1 PE=1 SV=1,113,102462,10,10,8,8
,,,,,,,,
138,EIF3B_HUMAN,Eukaryotic translation initiation factor 3 subunit B OS=Homo sapiens GN=EIF3B PE=1 SV=3,113,92823,6,6,6,6
,,,,,,,,
139,SAFB1_HUMAN,Scaffold attachment factor B1 OS=Homo sapiens GN=SAFB PE=1 SV=4,113,103036,4,4,3,3
,,,,,,,,
140,STAT3_HUMAN,Signal transducer and activator of transcription 3 OS=Homo sapiens GN=STAT3 PE=1 SV=2,113,88810,4,4,4,4
,,,,,,,,
141,CUL1_HUMAN,Cullin-1 OS=Homo sapiens GN=CUL1 PE=1 SV=2,112,90306,8,8,8,8
,,,,,,,,
142,RANB9_HUMAN,Ran-binding protein 9 OS=Homo sapiens GN=RANBP9 PE=1 SV=1,111,78653,2,2,2,2
,,,,,,,,
143,SMRC1_HUMAN,SWI/SNF complex subunit SMARCC1 OS=Homo sapiens GN=SMARCC1 PE=1 SV=3,111,123303,4,4,2,2
,,,,,,,,
144,MED16_HUMAN,Mediator of RNA polymerase II transcription subunit 16 OS=Homo sapiens GN=MED16 PE=1 SV=2,107,98441,2,2,2,2
,,,,,,,,
145,LAS1L_HUMAN,Protein LAS1 homolog OS=Homo sapiens GN=LAS1L PE=1 SV=2,107,83982,6,5,5,5
,,,,,,,,
146,RN219_HUMAN,RING finger protein 219 OS=Homo sapiens GN=RNF219 PE=1 SV=1,106,82377,5,5,3,3
,,,,,,,,
147,A16A1_HUMAN,Aldehyde dehydrogenase family 16 member A1 OS=Homo sapiens GN=ALDH16A1 PE=1 SV=2,105,86100,4,4,4,4
,,,,,,,,
148,VPS35_HUMAN,Vacuolar protein sorting-associated protein 35 OS=Homo sapiens GN=VPS35 PE=1 SV=2,104,92447,3,3,3,3
,,,,,,,,
149,AFG32_HUMAN,AFG3-like protein 2 OS=Homo sapiens GN=AFG3L2 PE=1 SV=2,104,88984,4,4,4,4
,,,,,,,,
150,PLOD1_HUMAN,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1 OS=Homo sapiens GN=PLOD1 PE=1 SV=2",104,84068,2,2,2,2
,,,,,,,,
151,ALBU_HUMAN,Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=2,103,71317,6,6,4,4
,,,,,,,,
152,ERMP1_HUMAN,Endoplasmic reticulum metallopeptidase 1 OS=Homo sapiens GN=ERMP1 PE=1 SV=2,102,101023,2,2,2,2
,,,,,,,,
153,ERF3A_HUMAN,Eukaryotic peptide chain release factor GTP-binding subunit ERF3A OS=Homo sapiens GN=GSPT1 PE=1 SV=1,101,56348,7,6,3,3
,,,,,,,,
154,OS9_HUMAN,Protein OS-9 OS=Homo sapiens GN=OS9 PE=1 SV=1,100,75971,4,4,3,3
,,,,,,,,
155,RPAP2_HUMAN,Putative RNA polymerase II subunit B1 CTD phosphatase RPAP2 OS=Homo sapiens GN=RPAP2 PE=1 SV=1,99,70150,3,3,2,2
,,,,,,,,
156,KINH_HUMAN,Kinesin-1 heavy chain OS=Homo sapiens GN=KIF5B PE=1 SV=1,97,110358,7,7,7,7
,,,,,,,,
157,DP13A_HUMAN,DCC-interacting protein 13-alpha OS=Homo sapiens GN=APPL1 PE=1 SV=1,97,80298,4,4,3,3
,,,,,,,,
158,RRBP1_HUMAN,Ribosome-binding protein 1 OS=Homo sapiens GN=RRBP1 PE=1 SV=4,97,152780,2,2,2,2
,,,,,,,,
159,SATB2_HUMAN,DNA-binding protein SATB2 OS=Homo sapiens GN=SATB2 PE=1 SV=2,96,83017,3,3,2,2
,,,,,,,,
160,EWS_HUMAN,RNA-binding protein EWS OS=Homo sapiens GN=EWSR1 PE=1 SV=1,96,68721,3,3,2,2
,,,,,,,,
161,MRE11_HUMAN,Double-strand break repair protein MRE11A OS=Homo sapiens GN=MRE11A PE=1 SV=3,96,80885,5,5,5,5
,,,,,,,,
162,PANK4_HUMAN,Pantothenate kinase 4 OS=Homo sapiens GN=PANK4 PE=1 SV=1,95,86621,3,3,3,3
,,,,,,,,
163,DPP9_HUMAN,Dipeptidyl peptidase 9 OS=Homo sapiens GN=DPP9 PE=1 SV=3,94,98999,4,4,4,4
,,,,,,,,
164,APC4_HUMAN,Anaphase-promoting complex subunit 4 OS=Homo sapiens GN=ANAPC4 PE=1 SV=2,94,92856,5,5,4,4
,,,,,,,,
165,VPS16_HUMAN,Vacuolar protein sorting-associated protein 16 homolog OS=Homo sapiens GN=VPS16 PE=1 SV=2,94,95660,5,3,5,3
,,,,,,,,
166,SYCC_HUMAN,"Cysteinyl-tRNA synthetase, cytoplasmic OS=Homo sapiens GN=CARS PE=1 SV=3",93,86103,4,4,4,4
,,,,,,,,
167,HS74L_HUMAN,Heat shock 70 kDa protein 4L OS=Homo sapiens GN=HSPA4L PE=1 SV=2,93,95453,3,3,3,3
,,,,,,,,
168,PNPT1_HUMAN,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial OS=Homo sapiens GN=PNPT1 PE=1 SV=2",93,86524,5,5,5,5
,,,,,,,,
,,,,,,,,
,,,,,,,,
170,OSBP1_HUMAN,Oxysterol-binding protein 1 OS=Homo sapiens GN=OSBP PE=1 SV=1,92,90220,4,4,4,4
,,,,,,,,
171,PROF1_HUMAN,Profilin-1 OS=Homo sapiens GN=PFN1 PE=1 SV=2,91,15216,2,2,2,2
,,,,,,,,
172,XPOT_HUMAN,Exportin-T OS=Homo sapiens GN=XPOT PE=1 SV=2,91,111148,2,2,2,2
,,,,,,,,
173,TTC27_HUMAN,Tetratricopeptide repeat protein 27 OS=Homo sapiens GN=TTC27 PE=1 SV=1,91,97883,3,3,3,3
,,,,,,,,
,,,,,,,,
,,,,,,,,
175,SCYL2_HUMAN,SCY1-like protein 2 OS=Homo sapiens GN=SCYL2 PE=1 SV=1,89,104327,2,2,2,2
,,,,,,,,
176,P4R3A_HUMAN,Serine/threonine-protein phosphatase 4 regulatory subunit 3A OS=Homo sapiens GN=SMEK1 PE=1 SV=1,86,95935,2,2,2,2
,,,,,,,,
,,,,,,,,
,,,,,,,,
178,SC23A_HUMAN,Protein transport protein Sec23A OS=Homo sapiens GN=SEC23A PE=1 SV=2,85,87018,3,3,3,3
,,,,,,,,
179,COG3_HUMAN,Conserved oligomeric Golgi complex subunit 3 OS=Homo sapiens GN=COG3 PE=1 SV=3,84,95006,2,2,2,2
,,,,,,,,
180,CIP2A_HUMAN,Protein CIP2A OS=Homo sapiens GN=KIAA1524 PE=1 SV=2,84,103318,4,4,2,2
,,,,,,,,
181,SRP72_HUMAN,Signal recognition particle 72 kDa protein OS=Homo sapiens GN=SRP72 PE=1 SV=3,84,75130,3,3,2,2
,,,,,,,,
182,SAE2_HUMAN,SUMO-activating enzyme subunit 2 OS=Homo sapiens GN=UBA2 PE=1 SV=2,84,71749,6,6,5,5
,,,,,,,,
