Protein hits,--------------------------------------------------------,,,,,,,
,,,,,,,,
prot_hit_num,prot_acc,prot_desc,prot_score,prot_mass,prot_matches,prot_matches_sig,prot_sequences,prot_sequences_sig
38,RPB1_HUMAN,DNA-directed RNA polymerase II subunit RPB1 OS=Homo sapiens GN=POLR2A PE=1 SV=2,422,218408,23,23,16,16
,,,,,,,,
,,,,,,,,
,,,,,,,,
40,NU205_HUMAN,Nuclear pore complex protein Nup205 OS=Homo sapiens GN=NUP205 PE=1 SV=2,415,230170,18,18,15,15
,,,,,,,,
41,LRBA_HUMAN,Lipopolysaccharide-responsive and beige-like anchor protein OS=Homo sapiens GN=LRBA PE=1 SV=4,407,321586,14,13,13,12
,,,,,,,,
42,GEMI5_HUMAN,Gem-associated protein 5 OS=Homo sapiens GN=GEMIN5 PE=1 SV=2,390,170793,16,16,14,14
,,,,,,,,
43,DOCK7_HUMAN,Dedicator of cytokinesis protein 7 OS=Homo sapiens GN=DOCK7 PE=1 SV=4,389,244289,18,18,17,17
,,,,,,,,
44,IRS4_HUMAN,Insulin receptor substrate 4 OS=Homo sapiens GN=IRS4 PE=1 SV=1,377,134711,13,13,11,11
,,,,,,,,
45,ROCK2_HUMAN,Rho-associated protein kinase 2 OS=Homo sapiens GN=ROCK2 PE=1 SV=4,375,161939,16,15,15,14
,,,,,,,,
46,ACACA_HUMAN,Acetyl-CoA carboxylase 1 OS=Homo sapiens GN=ACACA PE=1 SV=2,363,267095,19,18,16,15
,,,,,,,,
47,USP9X_HUMAN,Probable ubiquitin carboxyl-terminal hydrolase FAF-X OS=Homo sapiens GN=USP9X PE=1 SV=2,361,292720,15,15,15,15
,,,,,,,,
48,IQGA1_HUMAN,Ras GTPase-activating-like protein IQGAP1 OS=Homo sapiens GN=IQGAP1 PE=1 SV=1,354,189761,20,19,19,18
,,,,,,,,
49,HS90B_HUMAN,Heat shock protein HSP 90-beta OS=Homo sapiens GN=HSP90AB1 PE=1 SV=4,342,83554,13,13,8,8
,,,,,,,,
,,,,,,,,
,,,,,,,,
51,GDE_HUMAN,Glycogen debranching enzyme OS=Homo sapiens GN=AGL PE=1 SV=3,338,176819,21,18,17,15
,,,,,,,,
52,UBE2O_HUMAN,Ubiquitin-conjugating enzyme E2 O OS=Homo sapiens GN=UBE2O PE=1 SV=3,318,142631,16,16,13,13
,,,,,,,,
53,FLNC_HUMAN,Filamin-C OS=Homo sapiens GN=FLNC PE=1 SV=3,317,293407,12,12,10,10
,,,,,,,,
54,K0664_HUMAN,Protein KIAA0664 OS=Homo sapiens GN=KIAA0664 PE=1 SV=2,310,148003,17,16,16,15
,,,,,,,,
55,TRFL_HUMAN,Lactotransferrin OS=Homo sapiens GN=LTF PE=1 SV=6,309,80014,12,12,12,12
,,,,,,,,
56,TTC28_HUMAN,Tetratricopeptide repeat protein 28 OS=Homo sapiens GN=TTC28 PE=1 SV=4,308,272653,12,12,11,11
,,,,,,,,
57,UBIQ_HUMAN,Ubiquitin OS=Homo sapiens GN=RPS27A PE=1 SV=1,301,8560,14,14,4,4
,,,,,,,,
58,DPOLA_HUMAN,DNA polymerase alpha catalytic subunit OS=Homo sapiens GN=POLA1 PE=1 SV=2,292,167575,14,12,12,11
,,,,,,,,
59,DESP_HUMAN,Desmoplakin OS=Homo sapiens GN=DSP PE=1 SV=3,290,334021,13,13,13,13
,,,,,,,,
,,,,,,,,
,,,,,,,,
61,MAP1B_HUMAN,Microtubule-associated protein 1B OS=Homo sapiens GN=MAP1B PE=1 SV=1,286,271651,10,10,10,10
,,,,,,,,
62,VIGLN_HUMAN,Vigilin OS=Homo sapiens GN=HDLBP PE=1 SV=2,283,141995,11,11,9,9
,,,,,,,,
63,TCOF_HUMAN,Treacle protein OS=Homo sapiens GN=TCOF1 PE=1 SV=2,282,152241,10,10,8,8
,,,,,,,,
,,,,,,,,
,,,,,,,,
65,PO210_HUMAN,Nuclear pore membrane glycoprotein 210 OS=Homo sapiens GN=NUP210 PE=1 SV=3,278,205895,14,14,12,12
,,,,,,,,
66,AT2B1_HUMAN,Plasma membrane calcium-transporting ATPase 1 OS=Homo sapiens GN=ATP2B1 PE=1 SV=3,277,139637,9,9,8,8
,,,,,,,,
67,ECM29_HUMAN,Proteasome-associated protein ECM29 homolog OS=Homo sapiens GN=ECM29 PE=1 SV=2,260,205985,12,11,9,9
,,,,,,,,
68,SLK_HUMAN,STE20-like serine/threonine-protein kinase OS=Homo sapiens GN=SLK PE=1 SV=1,259,143234,9,9,8,8
,,,,,,,,
69,PELP1_HUMAN,"Proline-, glutamic acid- and leucine-rich protein 1 OS=Homo sapiens GN=PELP1 PE=1 SV=2",250,120879,7,7,6,6
,,,,,,,,
70,HSP7C_HUMAN,Heat shock cognate 71 kDa protein OS=Homo sapiens GN=HSPA8 PE=1 SV=1,248,71082,7,6,6,5
,,,,,,,,
71,DIAP1_HUMAN,Protein diaphanous homolog 1 OS=Homo sapiens GN=DIAPH1 PE=1 SV=2,248,141942,15,14,12,11
,,,,,,,,
72,MSH6_HUMAN,DNA mismatch repair protein Msh6 OS=Homo sapiens GN=MSH6 PE=1 SV=2,246,154514,12,12,10,10
,,,,,,,,
73,AT2B4_HUMAN,Plasma membrane calcium-transporting ATPase 4 OS=Homo sapiens GN=ATP2B4 PE=1 SV=2,238,139030,7,7,6,6
,,,,,,,,
74,HECD1_HUMAN,E3 ubiquitin-protein ligase HECTD1 OS=Homo sapiens GN=HECTD1 PE=1 SV=2,228,292379,11,11,10,10
,,,,,,,,
75,CNOT1_HUMAN,CCR4-NOT transcription complex subunit 1 OS=Homo sapiens GN=CNOT1 PE=1 SV=2,225,269106,10,10,10,10
,,,,,,,,
76,NU214_HUMAN,Nuclear pore complex protein Nup214 OS=Homo sapiens GN=NUP214 PE=1 SV=2,217,214230,7,7,4,4
,,,,,,,,
77,PERQ2_HUMAN,PERQ amino acid-rich with GYF domain-containing protein 2 OS=Homo sapiens GN=GIGYF2 PE=1 SV=1,216,150320,7,7,6,6
,,,,,,,,
78,TLN2_HUMAN,Talin-2 OS=Homo sapiens GN=TLN2 PE=1 SV=4,213,273781,9,8,7,6
,,,,,,,,
79,CHD4_HUMAN,Chromodomain-helicase-DNA-binding protein 4 OS=Homo sapiens GN=CHD4 PE=1 SV=1,208,219393,13,13,11,11
,,,,,,,,
80,HORN_HUMAN,Hornerin OS=Homo sapiens GN=HRNR PE=1 SV=2,207,283140,6,6,4,4
,,,,,,,,
81,DDX17_HUMAN,Probable ATP-dependent RNA helicase DDX17 OS=Homo sapiens GN=DDX17 PE=1 SV=1,204,72953,8,8,6,6
,,,,,,,,
,,,,,,,,
,,,,,,,,
83,MYH9_HUMAN,Myosin-9 OS=Homo sapiens GN=MYH9 PE=1 SV=4,193,227646,10,10,9,9
,,,,,,,,
84,HSP71_HUMAN,Heat shock 70 kDa protein 1A/1B OS=Homo sapiens GN=HSPA1A PE=1 SV=5,189,70294,6,4,6,4
,,,,,,,,
85,NU188_HUMAN,Nucleoporin NUP188 homolog OS=Homo sapiens GN=NUP188 PE=1 SV=1,188,198369,7,7,5,5
,,,,,,,,
86,CPSF1_HUMAN,Cleavage and polyadenylation specificity factor subunit 1 OS=Homo sapiens GN=CPSF1 PE=1 SV=2,188,162036,7,7,6,6
,,,,,,,,
87,EDC4_HUMAN,Enhancer of mRNA-decapping protein 4 OS=Homo sapiens GN=EDC4 PE=1 SV=1,188,152992,8,8,7,7
,,,,,,,,
88,TBCD4_HUMAN,TBC1 domain family member 4 OS=Homo sapiens GN=TBC1D4 PE=1 SV=2,187,148068,11,11,10,10
,,,,,,,,
89,RBGPR_HUMAN,Rab3 GTPase-activating protein non-catalytic subunit OS=Homo sapiens GN=RAB3GAP2 PE=1 SV=1,186,157482,6,6,5,5
,,,,,,,,
90,GSLG1_HUMAN,Golgi apparatus protein 1 OS=Homo sapiens GN=GLG1 PE=1 SV=2,186,138341,3,3,2,2
,,,,,,,,
91,CKAP5_HUMAN,Cytoskeleton-associated protein 5 OS=Homo sapiens GN=CKAP5 PE=1 SV=3,186,227062,8,8,7,7
,,,,,,,,
92,GOGA3_HUMAN,Golgin subfamily A member 3 OS=Homo sapiens GN=GOLGA3 PE=1 SV=2,186,167765,6,6,6,6
,,,,,,,,
93,CND1_HUMAN,Condensin complex subunit 1 OS=Homo sapiens GN=NCAPD2 PE=1 SV=3,186,158508,8,8,7,7
,,,,,,,,
94,HNRH1_HUMAN,Heterogeneous nuclear ribonucleoprotein H OS=Homo sapiens GN=HNRNPH1 PE=1 SV=4,179,49484,5,5,3,3
,,,,,,,,
95,FACD2_HUMAN,Fanconi anemia group D2 protein OS=Homo sapiens GN=FANCD2 PE=1 SV=1,178,168295,5,5,5,5
,,,,,,,,
96,UBR4_HUMAN,E3 ubiquitin-protein ligase UBR4 OS=Homo sapiens GN=UBR4 PE=1 SV=1,175,580547,9,9,8,8
,,,,,,,,
97,TB182_HUMAN,182 kDa tankyrase-1-binding protein OS=Homo sapiens GN=TNKS1BP1 PE=1 SV=3,174,182697,12,11,11,11
,,,,,,,,
98,TP53B_HUMAN,Tumor suppressor p53-binding protein 1 OS=Homo sapiens GN=TP53BP1 PE=1 SV=2,173,215495,6,6,4,4
,,,,,,,,
99,UGGG1_HUMAN,UDP-glucose:glycoprotein glucosyltransferase 1 OS=Homo sapiens GN=UGGT1 PE=1 SV=3,173,177819,9,7,9,7
,,,,,,,,
100,TBB5_HUMAN,Tubulin beta chain OS=Homo sapiens GN=TUBB PE=1 SV=2,171,50095,9,8,7,7
,,,,,,,,
101,FLII_HUMAN,Protein flightless-1 homolog OS=Homo sapiens GN=FLII PE=1 SV=2,169,146142,6,6,6,6
,,,,,,,,
102,BAT3_HUMAN,Large proline-rich protein BAT3 OS=Homo sapiens GN=BAT3 PE=1 SV=2,168,119790,11,10,8,7
,,,,,,,,
103,IGHA1_HUMAN,Ig alpha-1 chain C region OS=Homo sapiens GN=IGHA1 PE=1 SV=2,167,38486,6,6,6,6
,,,,,,,,
104,KIF4A_HUMAN,Chromosome-associated kinesin KIF4A OS=Homo sapiens GN=KIF4A PE=1 SV=3,167,141390,6,6,4,4
,,,,,,,,
105,GAPD1_HUMAN,GTPase-activating protein and VPS9 domain-containing protein 1 OS=Homo sapiens GN=GAPVD1 PE=1 SV=2,166,166359,11,11,9,9
,,,,,,,,
106,YLPM1_HUMAN,YLP motif-containing protein 1 OS=Homo sapiens GN=YLPM1 PE=1 SV=3,166,220077,11,11,8,8
,,,,,,,,
107,RPN1_HUMAN,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 OS=Homo sapiens GN=RPN1 PE=1 SV=1,165,68641,9,9,5,5
,,,,,,,,
108,SMRC1_HUMAN,SWI/SNF complex subunit SMARCC1 OS=Homo sapiens GN=SMARCC1 PE=1 SV=3,161,123303,6,6,5,5
,,,,,,,,
109,TBB2C_HUMAN,Tubulin beta-2C chain OS=Homo sapiens GN=TUBB2C PE=1 SV=1,161,50255,8,7,6,6
,,,,,,,,
110,EF2_HUMAN,Elongation factor 2 OS=Homo sapiens GN=EEF2 PE=1 SV=4,161,96246,6,6,6,6
,,,,,,,,
111,HD_HUMAN,Huntingtin OS=Homo sapiens GN=HTT PE=1 SV=1,159,351630,5,5,4,4
,,,,,,,,
112,RPA1_HUMAN,DNA-directed RNA polymerase I subunit RPA1 OS=Homo sapiens GN=POLR1A PE=1 SV=2,157,196683,10,8,7,6
,,,,,,,,
113,HNRPK_HUMAN,Heterogeneous nuclear ribonucleoprotein K OS=Homo sapiens GN=HNRNPK PE=1 SV=1,156,51230,5,5,5,5
,,,,,,,,
114,MYH10_HUMAN,Myosin-10 OS=Homo sapiens GN=MYH10 PE=1 SV=3,156,229827,7,7,6,6
,,,,,,,,
115,DNMT1_HUMAN,DNA (cytosine-5)-methyltransferase 1 OS=Homo sapiens GN=DNMT1 PE=1 SV=2,156,185388,8,8,8,8
,,,,,,,,
116,RIF1_HUMAN,Telomere-associated protein RIF1 OS=Homo sapiens GN=RIF1 PE=1 SV=2,154,276461,4,4,4,4
,,,,,,,,
117,UBP19_HUMAN,Ubiquitin carboxyl-terminal hydrolase 19 OS=Homo sapiens GN=USP19 PE=1 SV=2,152,147441,4,4,4,4
,,,,,,,,
118,MAP4_HUMAN,Microtubule-associated protein 4 OS=Homo sapiens GN=MAP4 PE=1 SV=3,151,121443,4,4,4,4
,,,,,,,,
119,EEA1_HUMAN,Early endosome antigen 1 OS=Homo sapiens GN=EEA1 PE=1 SV=2,150,163337,7,7,6,6
,,,,,,,,
120,GBF1_HUMAN,Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1 OS=Homo sapiens GN=GBF1 PE=1 SV=2,147,208367,8,6,7,5
,,,,,,,,
121,WAPL_HUMAN,Wings apart-like protein homolog OS=Homo sapiens GN=WAPAL PE=1 SV=1,145,134516,3,3,2,2
,,,,,,,,
122,ACINU_HUMAN,Apoptotic chromatin condensation inducer in the nucleus OS=Homo sapiens GN=ACIN1 PE=1 SV=1,137,152196,4,4,2,2
,,,,,,,,
123,UTRO_HUMAN,Utrophin OS=Homo sapiens GN=UTRN PE=1 SV=2,134,396444,5,5,4,4
,,,,,,,,
124,HELC1_HUMAN,Activating signal cointegrator 1 complex subunit 3 OS=Homo sapiens GN=ASCC3 PE=1 SV=3,134,252898,4,4,3,3
,,,,,,,,
125,ARP5_HUMAN,Actin-related protein 5 OS=Homo sapiens GN=ACTR5 PE=1 SV=2,134,68825,4,4,4,4
,,,,,,,,
126,S12A2_HUMAN,Solute carrier family 12 member 2 OS=Homo sapiens GN=SLC12A2 PE=1 SV=1,132,132048,5,5,5,5
,,,,,,,,
127,GRDN_HUMAN,Girdin OS=Homo sapiens GN=CCDC88A PE=1 SV=2,132,216593,6,6,5,5
,,,,,,,,
128,TTC37_HUMAN,Tetratricopeptide repeat protein 37 OS=Homo sapiens GN=TTC37 PE=1 SV=1,129,177485,5,5,4,4
,,,,,,,,
129,TIM_HUMAN,Protein timeless homolog OS=Homo sapiens GN=TIMELESS PE=1 SV=1,129,139570,5,5,4,4
,,,,,,,,
130,EPIPL_HUMAN,Epiplakin OS=Homo sapiens GN=EPPK1 PE=1 SV=1,129,555149,6,5,6,5
,,,,,,,,
131,SPTN2_HUMAN,"Spectrin beta chain, brain 2 OS=Homo sapiens GN=SPTBN2 PE=1 SV=2",128,272496,7,7,7,7
,,,,,,,,
132,SMHD1_HUMAN,Structural maintenance of chromosomes flexible hinge domain-containing protein 1 OS=Homo sapiens GN=SMCHD1 PE=1 SV=2,128,227942,4,4,4,4
,,,,,,,,
133,IGHA2_HUMAN,Ig alpha-2 chain C region OS=Homo sapiens GN=IGHA2 PE=1 SV=3,127,37301,4,4,4,4
,,,,,,,,
134,HNRPF_HUMAN,Heterogeneous nuclear ribonucleoprotein F OS=Homo sapiens GN=HNRNPF PE=1 SV=3,127,45985,5,5,3,3
,,,,,,,,
135,BIRC6_HUMAN,Baculoviral IAP repeat-containing protein 6 OS=Homo sapiens GN=BIRC6 PE=1 SV=1,126,533548,4,4,3,3
,,,,,,,,
136,AKA12_HUMAN,A-kinase anchor protein 12 OS=Homo sapiens GN=AKAP12 PE=1 SV=3,124,191938,4,4,4,4
,,,,,,,,
137,NUMA1_HUMAN,Nuclear mitotic apparatus protein 1 OS=Homo sapiens GN=NUMA1 PE=1 SV=2,124,239199,3,3,3,3
,,,,,,,,
138,XPO5_HUMAN,Exportin-5 OS=Homo sapiens GN=XPO5 PE=1 SV=1,123,138332,3,3,2,2
,,,,,,,,
139,PI4KA_HUMAN,Phosphatidylinositol 4-kinase alpha OS=Homo sapiens GN=PI4KA PE=1 SV=3,120,233622,4,4,3,3
,,,,,,,,
140,VPRBP_HUMAN,Protein VPRBP OS=Homo sapiens GN=VPRBP PE=1 SV=3,117,170668,5,5,5,5
,,,,,,,,
141,RAD50_HUMAN,DNA repair protein RAD50 OS=Homo sapiens GN=RAD50 PE=1 SV=1,116,154823,13,12,11,11
,,,,,,,,
142,ALBU_HUMAN,Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=2,114,71317,6,6,5,5
,,,,,,,,
143,VP13C_HUMAN,Vacuolar protein sorting-associated protein 13C OS=Homo sapiens GN=VPS13C PE=1 SV=1,111,424462,7,7,6,6
,,,,,,,,
144,CBPD_HUMAN,Carboxypeptidase D OS=Homo sapiens GN=CPD PE=1 SV=2,111,153919,4,4,4,4
,,,,,,,,
145,AFAD_HUMAN,Afadin OS=Homo sapiens GN=MLLT4 PE=1 SV=3,110,207702,4,4,2,2
,,,,,,,,
146,AT11C_HUMAN,Probable phospholipid-transporting ATPase IG OS=Homo sapiens GN=ATP11C PE=1 SV=3,109,130877,3,3,2,2
,,,,,,,,
147,CH60_HUMAN,"60 kDa heat shock protein, mitochondrial OS=Homo sapiens GN=HSPD1 PE=1 SV=2",108,61187,4,4,3,3
,,,,,,,,
148,CLIP1_HUMAN,CAP-Gly domain-containing linker protein 1 OS=Homo sapiens GN=CLIP1 PE=1 SV=2,107,162888,4,4,4,4
,,,,,,,,
149,MRP1_HUMAN,Multidrug resistance-associated protein 1 OS=Homo sapiens GN=ABCC1 PE=1 SV=2,107,172877,7,7,4,4
,,,,,,,,
150,SMRC2_HUMAN,SWI/SNF complex subunit SMARCC2 OS=Homo sapiens GN=SMARCC2 PE=1 SV=1,106,133196,4,4,4,4
,,,,,,,,
151,NU153_HUMAN,Nuclear pore complex protein Nup153 OS=Homo sapiens GN=NUP153 PE=1 SV=2,105,155440,5,5,5,5
,,,,,,,,
152,FKB15_HUMAN,FK506-binding protein 15 OS=Homo sapiens GN=FKBP15 PE=1 SV=2,104,134060,2,2,2,2
,,,,,,,,
153,AP3D1_HUMAN,AP-3 complex subunit delta-1 OS=Homo sapiens GN=AP3D1 PE=1 SV=1,104,131159,4,4,3,3
,,,,,,,,
154,MGAP_HUMAN,MAX gene-associated protein OS=Homo sapiens GN=MGA PE=1 SV=2,103,333784,3,3,3,3
,,,,,,,,
155,DDB1_HUMAN,DNA damage-binding protein 1 OS=Homo sapiens GN=DDB1 PE=1 SV=1,102,128142,3,3,3,3
,,,,,,,,
156,SYIC_HUMAN,"Isoleucyl-tRNA synthetase, cytoplasmic OS=Homo sapiens GN=IARS PE=1 SV=2",102,145718,5,5,5,5
,,,,,,,,
157,SPT5H_HUMAN,Transcription elongation factor SPT5 OS=Homo sapiens GN=SUPT5H PE=1 SV=1,102,121324,3,3,3,3
,,,,,,,,
158,ITA2_HUMAN,Integrin alpha-2 OS=Homo sapiens GN=ITGA2 PE=1 SV=1,101,130468,3,3,3,3
,,,,,,,,
159,PIGR_HUMAN,Polymeric immunoglobulin receptor OS=Homo sapiens GN=PIGR PE=1 SV=4,100,84429,2,2,2,2
,,,,,,,,
160,MIA3_HUMAN,Melanoma inhibitory activity protein 3 OS=Homo sapiens GN=MIA3 PE=1 SV=1,99,214255,2,2,2,2
,,,,,,,,
161,DMBT1_HUMAN,Deleted in malignant brain tumors 1 protein OS=Homo sapiens GN=DMBT1 PE=1 SV=2,99,268039,2,2,1,1
,,,,,,,,
162,MRP4_HUMAN,Multidrug resistance-associated protein 4 OS=Homo sapiens GN=ABCC4 PE=1 SV=3,98,150344,5,5,2,2
,,,,,,,,
,,,,,,,,
,,,,,,,,
164,H12_HUMAN,Histone H1.2 OS=Homo sapiens GN=HIST1H1C PE=1 SV=2,96,21352,4,4,3,3
,,,,,,,,
165,HTR5B_HUMAN,HEAT repeat-containing protein 5B OS=Homo sapiens GN=HEATR5B PE=1 SV=2,95,226839,3,2,3,2
,,,,,,,,
166,TBA1A_HUMAN,Tubulin alpha-1A chain OS=Homo sapiens GN=TUBA1A PE=1 SV=1,95,50788,3,3,2,2
,,,,,,,,
167,SFPQ_HUMAN,"Splicing factor, proline- and glutamine-rich OS=Homo sapiens GN=SFPQ PE=1 SV=2",91,76216,3,3,3,3
,,,,,,,,
168,KINH_HUMAN,Kinesin-1 heavy chain OS=Homo sapiens GN=KIF5B PE=1 SV=1,91,110358,3,3,3,3
,,,,,,,,
169,TERA_HUMAN,Transitional endoplasmic reticulum ATPase OS=Homo sapiens GN=VCP PE=1 SV=4,91,89950,4,4,4,4
,,,,,,,,
170,ANKH1_HUMAN,Ankyrin repeat and KH domain-containing protein 1 OS=Homo sapiens GN=ANKHD1 PE=1 SV=1,90,271286,4,4,3,3
,,,,,,,,
171,SAFB1_HUMAN,Scaffold attachment factor B1 OS=Homo sapiens GN=SAFB PE=1 SV=4,90,103036,3,3,3,3
,,,,,,,,
172,ANR17_HUMAN,Ankyrin repeat domain-containing protein 17 OS=Homo sapiens GN=ANKRD17 PE=1 SV=3,89,275970,5,5,4,4
,,,,,,,,
173,UBP24_HUMAN,Ubiquitin carboxyl-terminal hydrolase 24 OS=Homo sapiens GN=USP24 PE=1 SV=3,89,297200,3,3,3,3
,,,,,,,,
174,GAK_HUMAN,Cyclin-G-associated kinase OS=Homo sapiens GN=GAK PE=1 SV=2,89,144583,3,3,2,2
,,,,,,,,
175,HCFC1_HUMAN,Host cell factor 1 OS=Homo sapiens GN=HCFC1 PE=1 SV=2,88,210598,2,2,2,2
,,,,,,,,
176,GRP75_HUMAN,"Stress-70 protein, mitochondrial OS=Homo sapiens GN=HSPA9 PE=1 SV=2",87,73920,4,3,1,1
,,,,,,,,
177,NPC1_HUMAN,Niemann-Pick C1 protein OS=Homo sapiens GN=NPC1 PE=1 SV=2,87,144868,3,3,3,3
,,,,,,,,
178,K1797_HUMAN,Uncharacterized protein KIAA1797 OS=Homo sapiens GN=KIAA1797 PE=1 SV=1,86,202111,3,2,3,2
,,,,,,,,
179,DHX9_HUMAN,ATP-dependent RNA helicase A OS=Homo sapiens GN=DHX9 PE=1 SV=4,86,142181,4,4,4,4
,,,,,,,,
180,ACLY_HUMAN,ATP-citrate synthase OS=Homo sapiens GN=ACLY PE=1 SV=3,85,121674,3,3,3,3
,,,,,,,,
181,LIPA1_HUMAN,Liprin-alpha-1 OS=Homo sapiens GN=PPFIA1 PE=1 SV=1,85,136265,2,2,2,2
,,,,,,,,
